abs(H),angle(H),W
3232.7,-2.0892,0.14923
3229.4,-2.0936,0.14954
3226.1,-2.098,0.14985
3222.9,-2.1024,0.15017
3219.6,-2.1068,0.15048
3216.3,-2.1112,0.1508
3213,-2.1155,0.15111
3209.7,-2.1199,0.15142
3206.4,-2.1243,0.15174
3203.2,-2.1287,0.15205
3199.9,-2.1331,0.15237
3196.6,-2.1375,0.15268
3193.2,-2.1419,0.153
3189.9,-2.1463,0.15331
3186.6,-2.1507,0.15362
3183.3,-2.1551,0.15394
3180,-2.1595,0.15425
3176.7,-2.1639,0.15457
3173.3,-2.1683,0.15488
3170,-2.1727,0.15519
3166.7,-2.1771,0.15551
3163.3,-2.1815,0.15582
3160,-2.1859,0.15614
3156.6,-2.1903,0.15645
3153.3,-2.1947,0.15677
3149.9,-2.1991,0.15708
3146.6,-2.2035,0.15739
3143.2,-2.2079,0.15771
3139.9,-2.2123,0.15802
3136.5,-2.2167,0.15834
3133.1,-2.2211,0.15865
3129.7,-2.2255,0.15896
3126.4,-2.2299,0.15928
3123,-2.2343,0.15959
3119.6,-2.2387,0.15991
3116.2,-2.2431,0.16022
3112.8,-2.2475,0.16054
3109.4,-2.2519,0.16085
3106,-2.2563,0.16116
3102.6,-2.2607,0.16148
3099.2,-2.2651,0.16179
3095.8,-2.2695,0.16211
3092.4,-2.2739,0.16242
3089,-2.2783,0.16273
3085.6,-2.2827,0.16305
3082.2,-2.2871,0.16336
3078.7,-2.2915,0.16368
3075.3,-2.2959,0.16399
3071.9,-2.3003,0.16431
3068.4,-2.3047,0.16462
3065,-2.3091,0.16493
3061.6,-2.3135,0.16525
3058.1,-2.3179,0.16556
3054.7,-2.3223,0.16588
3051.2,-2.3267,0.16619
3047.8,-2.3311,0.1665
3044.3,-2.3355,0.16682
3040.9,-2.3399,0.16713
3037.4,-2.3443,0.16745
3033.9,-2.3487,0.16776
3030.5,-2.3531,0.16808
3027,-2.3575,0.16839
3023.5,-2.3618,0.1687
3020.1,-2.3662,0.16902
3016.6,-2.3706,0.16933
3013.1,-2.375,0.16965
3009.6,-2.3794,0.16996
3006.1,-2.3838,0.17027
3002.6,-2.3882,0.17059
2999.1,-2.3926,0.1709
2995.7,-2.397,0.17122
2992.2,-2.4014,0.17153
2988.7,-2.4058,0.17185
2985.2,-2.4102,0.17216
2981.6,-2.4146,0.17247
2978.1,-2.419,0.17279
2974.6,-2.4234,0.1731
2971.1,-2.4278,0.17342
2967.6,-2.4322,0.17373
2964.1,-2.4366,0.17404
2960.6,-2.441,0.17436
2957,-2.4454,0.17467
2953.5,-2.4498,0.17499
2950,-2.4542,0.1753
2946.4,-2.4586,0.17562
2942.9,-2.463,0.17593
2939.4,-2.4674,0.17624
2935.8,-2.4718,0.17656
2932.3,-2.4762,0.17687
2928.7,-2.4806,0.17719
2925.2,-2.485,0.1775
2921.6,-2.4894,0.17781
2918.1,-2.4938,0.17813
2914.5,-2.4982,0.17844
2911,-2.5026,0.17876
2907.4,-2.507,0.17907
2903.9,-2.5114,0.17938
2900.3,-2.5158,0.1797
2896.7,-2.5202,0.18001
2893.2,-2.5246,0.18033
2889.6,-2.529,0.18064
2886,-2.5334,0.18096
2882.4,-2.5378,0.18127
2878.9,-2.5422,0.18158
2875.3,-2.5466,0.1819
2871.7,-2.551,0.18221
2868.1,-2.5554,0.18253
2864.5,-2.5598,0.18284
2860.9,-2.5642,0.18315
2857.4,-2.5686,0.18347
2853.8,-2.573,0.18378
2850.2,-2.5774,0.1841
2846.6,-2.5818,0.18441
2843,-2.5862,0.18473
2839.4,-2.5906,0.18504
2835.8,-2.595,0.18535
2832.2,-2.5994,0.18567
2828.6,-2.6038,0.18598
2825,-2.6082,0.1863
2821.3,-2.6125,0.18661
2817.7,-2.6169,0.18692
2814.1,-2.6213,0.18724
2810.5,-2.6257,0.18755
2806.9,-2.6301,0.18787
2803.3,-2.6345,0.18818
2799.6,-2.6389,0.1885
2796,-2.6433,0.18881
2792.4,-2.6477,0.18912
2788.8,-2.6521,0.18944
2785.1,-2.6565,0.18975
2781.5,-2.6609,0.19007
2777.9,-2.6653,0.19038
2774.2,-2.6697,0.19069
2770.6,-2.6741,0.19101
2767,-2.6785,0.19132
2763.3,-2.6829,0.19164
2759.7,-2.6873,0.19195
2756,-2.6917,0.19227
2752.4,-2.6961,0.19258
2748.7,-2.7005,0.19289
2745.1,-2.7049,0.19321
2741.4,-2.7093,0.19352
2737.8,-2.7137,0.19384
2734.1,-2.7181,0.19415
2730.5,-2.7225,0.19446
2726.8,-2.7269,0.19478
2723.2,-2.7313,0.19509
2719.5,-2.7357,0.19541
2715.8,-2.7401,0.19572
2712.2,-2.7445,0.19604
2708.5,-2.7489,0.19635
2704.9,-2.7533,0.19666
2701.2,-2.7577,0.19698
2697.5,-2.7621,0.19729
2693.9,-2.7665,0.19761
2690.2,-2.7709,0.19792
2686.5,-2.7753,0.19823
2682.8,-2.7797,0.19855
2679.2,-2.7841,0.19886
2675.5,-2.7885,0.19918
2671.8,-2.7929,0.19949
2668.1,-2.7973,0.19981
2664.4,-2.8017,0.20012
2660.8,-2.8061,0.20043
2657.1,-2.8105,0.20075
2653.4,-2.8149,0.20106
2649.7,-2.8193,0.20138
2646,-2.8237,0.20169
2642.3,-2.8281,0.202
2638.7,-2.8325,0.20232
2635,-2.8369,0.20263
2631.3,-2.8413,0.20295
2627.6,-2.8457,0.20326
2623.9,-2.8501,0.20358
2620.2,-2.8545,0.20389
2616.5,-2.8588,0.2042
2612.8,-2.8632,0.20452
2609.1,-2.8676,0.20483
2605.4,-2.872,0.20515
2601.7,-2.8764,0.20546
2598,-2.8808,0.20577
2594.3,-2.8852,0.20609
2590.6,-2.8896,0.2064
2586.9,-2.894,0.20672
2583.2,-2.8984,0.20703
2579.5,-2.9028,0.20735
2575.8,-2.9072,0.20766
2572.1,-2.9116,0.20797
2568.4,-2.916,0.20829
2564.7,-2.9204,0.2086
2561,-2.9248,0.20892
2557.3,-2.9292,0.20923
2553.6,-2.9336,0.20954
2549.8,-2.938,0.20986
2546.1,-2.9424,0.21017
2542.4,-2.9468,0.21049
2538.7,-2.9512,0.2108
2535,-2.9556,0.21112
2531.3,-2.96,0.21143
2527.6,-2.9644,0.21174
2523.9,-2.9688,0.21206
2520.1,-2.9732,0.21237
2516.4,-2.9776,0.21269
2512.7,-2.982,0.213
2509,-2.9864,0.21331
2505.3,-2.9908,0.21363
2501.5,-2.9952,0.21394
2497.8,-2.9996,0.21426
2494.1,-3.004,0.21457
2490.4,-3.0084,0.21488
2486.7,-3.0128,0.2152
2482.9,-3.0172,0.21551
2479.2,-3.0216,0.21583
2475.5,-3.026,0.21614
2471.8,-3.0304,0.21646
2468.1,-3.0348,0.21677
2464.3,-3.0392,0.21708
2460.6,-3.0436,0.2174
2456.9,-3.048,0.21771
2453.2,-3.0524,0.21803
2449.4,-3.0568,0.21834
2445.7,-3.0612,0.21865
2442,-3.0656,0.21897
2438.3,-3.07,0.21928
2434.5,-3.0744,0.2196
2430.8,-3.0788,0.21991
2427.1,-3.0832,0.22023
2423.4,-3.0876,0.22054
2419.6,-3.092,0.22085
2415.9,-3.0964,0.22117
2412.2,-3.1008,0.22148
2408.4,-3.1052,0.2218
2404.7,-3.1095,0.22211
2401,-3.1139,0.22242
2397.3,-3.1183,0.22274
2393.5,-3.1227,0.22305
2389.8,-3.1271,0.22337
2386.1,-3.1315,0.22368
2382.4,-3.1359,0.224
2378.6,-3.1403,0.22431
2374.9,-3.1447,0.22462
2371.2,-3.1491,0.22494
2367.4,-3.1535,0.22525
2363.7,-3.1579,0.22557
2360,-3.1623,0.22588
2356.3,-3.1667,0.22619
2352.5,-3.1711,0.22651
2348.8,-3.1755,0.22682
2345.1,-3.1799,0.22714
2341.3,-3.1843,0.22745
2337.6,-3.1887,0.22777
2333.9,-3.1931,0.22808
2330.2,-3.1975,0.22839
2326.4,-3.2019,0.22871
2322.7,-3.2063,0.22902
2319,-3.2107,0.22934
2315.3,-3.2151,0.22965
2311.5,-3.2195,0.22996
2307.8,-3.2239,0.23028
2304.1,-3.2283,0.23059
2300.4,-3.2327,0.23091
2296.6,-3.2371,0.23122
2292.9,-3.2415,0.23154
2289.2,-3.2459,0.23185
2285.5,-3.2503,0.23216
2281.7,-3.2547,0.23248
2278,-3.2591,0.23279
2274.3,-3.2635,0.23311
2270.6,-3.2679,0.23342
2266.9,-3.2723,0.23373
2263.1,-3.2767,0.23405
2259.4,-3.2811,0.23436
2255.7,-3.2855,0.23468
2252,-3.2899,0.23499
2248.3,-3.2943,0.23531
2244.5,-3.2987,0.23562
2240.8,-3.3031,0.23593
2237.1,-3.3075,0.23625
2233.4,-3.3119,0.23656
2229.7,-3.3163,0.23688
2225.9,-3.3207,0.23719
2222.2,-3.3251,0.2375
2218.5,-3.3295,0.23782
2214.8,-3.3339,0.23813
2211.1,-3.3383,0.23845
2207.4,-3.3427,0.23876
2203.7,-3.3471,0.23908
2200,-3.3515,0.23939
2196.2,-3.3558,0.2397
2192.5,-3.3602,0.24002
2188.8,-3.3646,0.24033
2185.1,-3.369,0.24065
2181.4,-3.3734,0.24096
2177.7,-3.3778,0.24127
2174,-3.3822,0.24159
2170.3,-3.3866,0.2419
2166.6,-3.391,0.24222
2162.9,-3.3954,0.24253
2159.2,-3.3998,0.24285
2155.5,-3.4042,0.24316
2151.8,-3.4086,0.24347
2148.1,-3.413,0.24379
2144.4,-3.4174,0.2441
2140.7,-3.4218,0.24442
2137,-3.4262,0.24473
2133.3,-3.4306,0.24504
2129.6,-3.435,0.24536
2125.9,-3.4394,0.24567
2122.2,-3.4438,0.24599
2118.5,-3.4482,0.2463
2114.8,-3.4526,0.24662
2111.1,-3.457,0.24693
2107.4,-3.4614,0.24724
2103.8,-3.4658,0.24756
2100.1,-3.4702,0.24787
2096.4,-3.4746,0.24819
2092.7,-3.479,0.2485
2089,-3.4834,0.24881
2085.3,-3.4878,0.24913
2081.6,-3.4922,0.24944
2078,-3.4966,0.24976
2074.3,-3.501,0.25007
2070.6,-3.5054,0.25038
2066.9,-3.5098,0.2507
2063.3,-3.5142,0.25101
2059.6,-3.5186,0.25133
2055.9,-3.523,0.25164
2052.2,-3.5274,0.25196
2048.6,-3.5318,0.25227
2044.9,-3.5362,0.25258
2041.2,-3.5406,0.2529
2037.6,-3.545,0.25321
2033.9,-3.5494,0.25353
2030.2,-3.5538,0.25384
2026.6,-3.5582,0.25415
2022.9,-3.5626,0.25447
2019.3,-3.567,0.25478
2015.6,-3.5714,0.2551
2011.9,-3.5758,0.25541
2008.3,-3.5802,0.25573
2004.6,-3.5846,0.25604
2001,-3.589,0.25635
1997.3,-3.5934,0.25667
1993.7,-3.5978,0.25698
1990,-3.6022,0.2573
1986.4,-3.6065,0.25761
1982.7,-3.6109,0.25792
1979.1,-3.6153,0.25824
1975.4,-3.6197,0.25855
1971.8,-3.6241,0.25887
1968.2,-3.6285,0.25918
1964.5,-3.6329,0.2595
1960.9,-3.6373,0.25981
1957.3,-3.6417,0.26012
1953.6,-3.6461,0.26044
1950,-3.6505,0.26075
1946.4,-3.6549,0.26107
1942.7,-3.6593,0.26138
1939.1,-3.6637,0.26169
1935.5,-3.6681,0.26201
1931.9,-3.6725,0.26232
1928.2,-3.6769,0.26264
1924.6,-3.6813,0.26295
1921,-3.6857,0.26327
1917.4,-3.6901,0.26358
1913.8,-3.6945,0.26389
1910.2,-3.6989,0.26421
1906.6,-3.7033,0.26452
1902.9,-3.7077,0.26484
1899.3,-3.7121,0.26515
1895.7,-3.7165,0.26546
1892.1,-3.7209,0.26578
1888.5,-3.7253,0.26609
1884.9,-3.7297,0.26641
1881.3,-3.7341,0.26672
1877.7,-3.7385,0.26704
1874.1,-3.7429,0.26735
1870.5,-3.7473,0.26766
1867,-3.7517,0.26798
1863.4,-3.7561,0.26829
1859.8,-3.7605,0.26861
1856.2,-3.7649,0.26892
1852.6,-3.7693,0.26923
1849,-3.7737,0.26955
1845.5,-3.7781,0.26986
1841.9,-3.7825,0.27018
1838.3,-3.7869,0.27049
1834.7,-3.7913,0.27081
1831.2,-3.7957,0.27112
1827.6,-3.8001,0.27143
1824,-3.8045,0.27175
1820.5,-3.8089,0.27206
1816.9,-3.8133,0.27238
1813.3,-3.8177,0.27269
1809.8,-3.8221,0.273
1806.2,-3.8265,0.27332
1802.7,-3.8309,0.27363
1799.1,-3.8353,0.27395
1795.6,-3.8397,0.27426
1792,-3.8441,0.27458
1788.5,-3.8485,0.27489
1784.9,-3.8528,0.2752
1781.4,-3.8572,0.27552
1777.9,-3.8616,0.27583
1774.3,-3.866,0.27615
1770.8,-3.8704,0.27646
1767.3,-3.8748,0.27677
1763.7,-3.8792,0.27709
1760.2,-3.8836,0.2774
1756.7,-3.888,0.27772
1753.2,-3.8924,0.27803
1749.6,-3.8968,0.27835
