abs(H),angle(H),W
0.00040861,-20.458,1.4074
0.00033516,-20.518,1.4106
0.00025956,-20.577,1.4137
0.00018243,-20.637,1.4169
0.00010438,-20.697,1.42
2.6007e-05,-20.757,1.4231
5.2103e-05,-17.675,1.4263
0.00012938,-17.734,1.4294
0.00020528,-17.794,1.4326
0.00027929,-17.854,1.4357
0.00035089,-17.913,1.4388
0.00041962,-17.973,1.442
0.00048505,-18.033,1.4451
0.00054677,-18.092,1.4483
0.0006044,-18.152,1.4514
0.00065761,-18.212,1.4546
0.00070609,-18.272,1.4577
0.00074958,-18.331,1.4608
0.00078786,-18.391,1.464
0.00082073,-18.451,1.4671
0.00084805,-18.51,1.4703
0.00086969,-18.57,1.4734
0.00088559,-18.63,1.4765
0.0008957,-18.689,1.4797
0.00090002,-18.749,1.4828
0.00089859,-18.809,1.486
0.00089148,-18.868,1.4891
0.00087878,-18.928,1.4923
0.00086062,-18.988,1.4954
0.00083718,-19.047,1.4985
0.00080865,-19.107,1.5017
0.00077524,-19.167,1.5048
0.00073721,-19.227,1.508
0.00069481,-19.286,1.5111
0.00064835,-19.346,1.5142
0.00059812,-19.406,1.5174
0.00054447,-19.465,1.5205
0.00048773,-19.525,1.5237
0.00042826,-19.585,1.5268
0.00036643,-19.644,1.53
0.00030261,-19.704,1.5331
0.00023719,-19.764,1.5362
0.00017054,-19.823,1.5394
0.00010307,-19.883,1.5425
3.5158e-05,-19.943,1.5457
3.2807e-05,-16.861,1.5488
0.00010044,-16.921,1.5519
0.00016737,-16.98,1.5551
0.00023323,-17.04,1.5582
0.00029765,-17.1,1.5614
0.0003603,-17.159,1.5645
0.00042083,-17.219,1.5677
0.00047892,-17.279,1.5708
0.00053429,-17.338,1.5739
0.00058663,-17.398,1.5771
0.00063568,-17.458,1.5802
0.0006812,-17.518,1.5834
0.00072297,-17.577,1.5865
0.00076078,-17.637,1.5896
0.00079444,-17.697,1.5928
0.00082381,-17.756,1.5959
0.00084875,-17.816,1.5991
0.00086915,-17.876,1.6022
0.00088492,-17.935,1.6054
0.00089602,-17.995,1.6085
0.0009024,-18.055,1.6116
0.00090405,-18.114,1.6148
0.00090099,-18.174,1.6179
0.00089325,-18.234,1.6211
0.0008809,-18.293,1.6242
0.00086402,-18.353,1.6273
0.00084273,-18.413,1.6305
0.00081714,-18.473,1.6336
0.00078741,-18.532,1.6368
0.0007537,-18.592,1.6399
0.00071621,-18.652,1.6431
0.00067515,-18.711,1.6462
0.00063073,-18.771,1.6493
0.00058318,-18.831,1.6525
0.00053277,-18.89,1.6556
0.00047976,-18.95,1.6588
0.00042442,-19.01,1.6619
0.00036704,-19.069,1.665
0.0003079,-19.129,1.6682
0.00024732,-19.189,1.6713
0.00018559,-19.249,1.6745
0.00012302,-19.308,1.6776
5.993e-05,-19.368,1.6808
3.3751e-06,-16.286,1.6839
6.6582e-05,-16.346,1.687
0.00012938,-16.405,1.6902
0.00019147,-16.465,1.6933
0.00025255,-16.525,1.6965
0.00031232,-16.584,1.6996
0.0003705,-16.644,1.7027
0.00042682,-16.704,1.7059
0.000481,-16.764,1.709
0.0005328,-16.823,1.7122
0.00058197,-16.883,1.7153
0.00062828,-16.943,1.7185
0.00067152,-17.002,1.7216
0.0007115,-17.062,1.7247
0.00074803,-17.122,1.7279
0.00078095,-17.181,1.731
0.00081011,-17.241,1.7342
0.00083539,-17.301,1.7373
0.00085667,-17.36,1.7404
0.00087387,-17.42,1.7436
0.00088692,-17.48,1.7467
0.00089577,-17.54,1.7499
0.00090038,-17.599,1.753
0.00090075,-17.659,1.7562
0.00089689,-17.719,1.7593
0.00088882,-17.778,1.7624
0.0008766,-17.838,1.7656
0.00086029,-17.898,1.7687
0.00083998,-17.957,1.7719
0.00081577,-18.017,1.775
0.00078778,-18.077,1.7781
0.00075616,-18.136,1.7813
0.00072106,-18.196,1.7844
0.00068264,-18.256,1.7876
0.0006411,-18.315,1.7907
0.00059663,-18.375,1.7938
0.00054945,-18.435,1.797
0.00049977,-18.495,1.8001
0.00044783,-18.554,1.8033
0.00039387,-18.614,1.8064
0.00033815,-18.674,1.8096
0.00028092,-18.733,1.8127
0.00022244,-18.793,1.8158
0.00016299,-18.853,1.819
0.00010283,-18.912,1.8221
4.2249e-05,-18.972,1.8253
1.8487e-05,-15.89,1.8284
7.9101e-05,-15.95,1.8315
0.00013932,-16.01,1.8347
0.00019887,-16.069,1.8378
0.00025749,-16.129,1.841
0.0003149,-16.189,1.8441
0.00037087,-16.248,1.8473
0.00042513,-16.308,1.8504
0.00047746,-16.368,1.8535
0.0005276,-16.427,1.8567
0.00057536,-16.487,1.8598
0.00062051,-16.547,1.863
0.00066287,-16.606,1.8661
0.00070223,-16.666,1.8692
0.00073845,-16.726,1.8724
0.00077135,-16.786,1.8755
0.00080081,-16.845,1.8787
0.00082669,-16.905,1.8818
0.00084889,-16.965,1.885
0.0008673,-17.024,1.8881
0.00088187,-17.084,1.8912
0.00089253,-17.144,1.8944
0.00089924,-17.203,1.8975
0.00090197,-17.263,1.9007
0.00090073,-17.323,1.9038
0.00089552,-17.382,1.9069
0.00088637,-17.442,1.9101
0.00087333,-17.502,1.9132
0.00085646,-17.562,1.9164
0.00083584,-17.621,1.9195
0.00081156,-17.681,1.9227
0.00078375,-17.741,1.9258
0.00075252,-17.8,1.9289
0.00071802,-17.86,1.9321
0.0006804,-17.92,1.9352
0.00063983,-17.979,1.9384
0.0005965,-18.039,1.9415
0.00055058,-18.099,1.9446
0.0005023,-18.158,1.9478
0.00045186,-18.218,1.9509
0.00039948,-18.278,1.9541
0.00034539,-18.337,1.9572
0.00028984,-18.397,1.9604
0.00023305,-18.457,1.9635
0.00017529,-18.517,1.9666
0.00011679,-18.576,1.9698
5.7823e-05,-18.636,1.9729
1.3676e-06,-15.554,1.9761
6.0523e-05,-15.614,1.9792
0.00011939,-15.673,1.9823
0.00017771,-15.733,1.9855
0.00023524,-15.793,1.9886
0.00029173,-15.852,1.9918
0.00034693,-15.912,1.9949
0.00040062,-15.972,1.9981
0.00045257,-16.032,2.0012
0.00050255,-16.091,2.0043
0.00055035,-16.151,2.0075
0.00059577,-16.211,2.0106
0.00063862,-16.27,2.0138
0.00067871,-16.33,2.0169
0.00071589,-16.39,2.02
0.00074999,-16.449,2.0232
0.00078087,-16.509,2.0263
0.00080841,-16.569,2.0295
0.00083249,-16.628,2.0326
0.00085301,-16.688,2.0358
0.00086988,-16.748,2.0389
0.00088305,-16.808,2.042
0.00089245,-16.867,2.0452
0.00089806,-16.927,2.0483
0.00089984,-16.987,2.0515
0.00089781,-17.046,2.0546
0.00089196,-17.106,2.0577
0.00088234,-17.166,2.0609
0.00086897,-17.225,2.064
0.00085193,-17.285,2.0672
0.00083129,-17.345,2.0703
0.00080713,-17.404,2.0735
0.00077957,-17.464,2.0766
0.00074872,-17.524,2.0797
0.00071472,-17.583,2.0829
0.0006777,-17.643,2.086
0.00063784,-17.703,2.0892
0.0005953,-17.763,2.0923
0.00055026,-17.822,2.0954
0.00050291,-17.882,2.0986
0.00045346,-17.942,2.1017
0.00040211,-18.001,2.1049
0.00034907,-18.061,2.108
0.00029458,-18.121,2.1112
0.00023887,-18.18,2.1143
0.00018216,-18.24,2.1174
0.00012469,-18.3,2.1206
6.6706e-05,-18.359,2.1237
8.451e-06,-18.419,2.1269
4.9833e-05,-15.337,2.13
0.0001079,-15.397,2.1331
0.00016551,-15.457,2.1363
0.00022243,-15.516,2.1394
0.00027842,-15.576,2.1426
0.00033324,-15.636,2.1457
0.00038666,-15.695,2.1488
0.00043848,-15.755,2.152
0.00048846,-15.815,2.1551
0.00053641,-15.874,2.1583
0.00058214,-15.934,2.1614
0.00062544,-15.994,2.1646
0.00066614,-16.054,2.1677
0.00070408,-16.113,2.1708
0.0007391,-16.173,2.174
0.00077106,-16.233,2.1771
0.00079982,-16.292,2.1803
0.00082527,-16.352,2.1834
0.00084731,-16.412,2.1865
0.00086585,-16.471,2.1897
0.00088082,-16.531,2.1928
0.00089215,-16.591,2.196
0.0008998,-16.65,2.1991
0.00090374,-16.71,2.2023
0.00090396,-16.77,2.2054
0.00090046,-16.83,2.2085
0.00089325,-16.889,2.2117
0.00088238,-16.949,2.2148
0.00086788,-17.009,2.218
0.00084981,-17.068,2.2211
0.00082826,-17.128,2.2242
0.00080332,-17.188,2.2274
0.00077509,-17.247,2.2305
0.00074368,-17.307,2.2337
0.00070923,-17.367,2.2368
0.00067189,-17.426,2.24
0.0006318,-17.486,2.2431
0.00058913,-17.546,2.2462
0.00054407,-17.605,2.2494
0.00049679,-17.665,2.2525
0.00044749,-17.725,2.2557
0.00039637,-17.785,2.2588
0.00034365,-17.844,2.2619
0.00028954,-17.904,2.2651
0.00023427,-17.964,2.2682
0.00017805,-18.023,2.2714
0.00012112,-18.083,2.2745
6.3721e-05,-18.143,2.2777
6.0761e-06,-18.202,2.2808
5.1575e-05,-15.12,2.2839
0.000109,-15.18,2.2871
0.00016596,-15.24,2.2902
0.00022222,-15.3,2.2934
0.00027756,-15.359,2.2965
0.00033175,-15.419,2.2996
0.00038458,-15.479,2.3028
0.00043582,-15.538,2.3059
0.00048526,-15.598,2.3091
0.00053272,-15.658,2.3122
0.00057799,-15.717,2.3154
0.0006209,-15.777,2.3185
0.00066127,-15.837,2.3216
0.00069893,-15.896,2.3248
0.00073374,-15.956,2.3279
0.00076556,-16.016,2.3311
0.00079425,-16.076,2.3342
0.00081971,-16.135,2.3373
0.00084184,-16.195,2.3405
0.00086053,-16.255,2.3436
0.00087573,-16.314,2.3468
0.00088737,-16.374,2.3499
0.0008954,-16.434,2.3531
0.0008998,-16.493,2.3562
0.00090055,-16.553,2.3593
0.00089764,-16.613,2.3625
0.00089109,-16.672,2.3656
0.00088094,-16.732,2.3688
0.00086722,-16.792,2.3719
0.00084998,-16.852,2.375
0.00082931,-16.911,2.3782
0.00080529,-16.971,2.3813
0.00077801,-17.031,2.3845
0.00074759,-17.09,2.3876
0.00071415,-17.15,2.3908
0.00067783,-17.21,2.3939
0.00063878,-17.269,2.397
0.00059715,-17.329,2.4002
0.00055311,-17.389,2.4033
0.00050686,-17.448,2.4065
0.00045856,-17.508,2.4096
0.00040842,-17.568,2.4127
0.00035664,-17.627,2.4159
0.00030343,-17.687,2.419
0.000249,-17.747,2.4222
0.00019359,-17.807,2.4253
0.0001374,-17.866,2.4285
8.0661e-05,-17.926,2.4316
2.3611e-05,-17.986,2.4347
3.3525e-05,-14.904,2.4379
9.0517e-05,-14.963,2.441
0.00014713,-15.023,2.4442
0.00020315,-15.083,2.4473
0.00025834,-15.142,2.4504
0.00031248,-15.202,2.4536
0.00036536,-15.262,2.4567
0.00041676,-15.322,2.4599
0.00046648,-15.381,2.463
0.00051431,-15.441,2.4662
0.00056007,-15.501,2.4693
0.00060357,-15.56,2.4724
0.00064464,-15.62,2.4756
0.00068312,-15.68,2.4787
0.00071885,-15.739,2.4819
0.00075168,-15.799,2.485
0.0007815,-15.859,2.4881
0.00080818,-15.918,2.4913
0.00083161,-15.978,2.4944
0.0008517,-16.038,2.4976
0.00086838,-16.098,2.5007
0.00088157,-16.157,2.5038
0.00089123,-16.217,2.507
0.00089731,-16.277,2.5101
0.0008998,-16.336,2.5133
0.00089868,-16.396,2.5164
0.00089397,-16.456,2.5196
0.00088568,-16.515,2.5227
0.00087384,-16.575,2.5258
0.0008585,-16.635,2.529
0.00083974,-16.694,2.5321
0.00081761,-16.754,2.5353
0.00079222,-16.814,2.5384
0.00076367,-16.873,2.5415
0.00073206,-16.933,2.5447
0.00069753,-16.993,2.5478
0.00066022,-17.053,2.551
0.00062027,-17.112,2.5541
0.00057785,-17.172,2.5573
0.00053312,-17.232,2.5604
0.00048628,-17.291,2.5635
0.00043749,-17.351,2.5667
0.00038696,-17.411,2.5698
0.0003349,-17.47,2.573
0.0002815,-17.53,2.5761
0.00022698,-17.59,2.5792
0.00017157,-17.649,2.5824
0.00011547,-17.709,2.5855
5.8922e-05,-17.769,2.5887
2.1426e-06,-17.829,2.5918
5.464e-05,-14.747,2.595
0.0001112,-14.806,2.5981
0.00016731,-14.866,2.6012
0.00022275,-14.926,2.6044
0.0002773,-14.985,2.6075
0.00033074,-15.045,2.6107
0.00038286,-15.105,2.6138
0.00043345,-15.164,2.6169
0.00048231,-15.224,2.6201
0.00052924,-15.284,2.6232
0.00057407,-15.344,2.6264
0.00061661,-15.403,2.6295
0.00065669,-15.463,2.6327
0.00069416,-15.523,2.6358
0.00072887,-15.582,2.6389
0.00076067,-15.642,2.6421
0.00078945,-15.702,2.6452
0.00081508,-15.761,2.6484
0.00083748,-15.821,2.6515
0.00085655,-15.881,2.6546
0.00087221,-15.94,2.6578
0.00088441,-16,2.6609
0.00089309,-16.06,2.6641
0.00089823,-16.12,2.6672
0.0008998,-16.179,2.6704
0.0008978,-16.239,2.6735
0.00089223,-16.299,2.6766
0.00088312,-16.358,2.6798
0.00087051,-16.418,2.6829
0.00085445,-16.478,2.6861
0.000835,-16.537,2.6892
0.00081223,-16.597,2.6923
0.00078625,-16.657,2.6955
0.00075715,-16.716,2.6986
0.00072505,-16.776,2.7018
0.00069008,-16.836,2.7049
0.00065238,-16.895,2.7081
0.00061209,-16.955,2.7112
0.00056938,-17.015,2.7143
0.00052442,-17.075,2.7175
0.00047738,-17.134,2.7206
0.00042845,-17.194,2.7238
0.00037783,-17.254,2.7269
0.00032571,-17.313,2.73
0.00027231,-17.373,2.7332
0.00021783,-17.433,2.7363
0.0001625,-17.492,2.7395
0.00010652,-17.552,2.7426
5.0127e-05,-17.612,2.7458
6.4624e-06,-14.53,2.7489
6.3023e-05,-14.59,2.752
0.00011933,-14.649,2.7552
0.00017516,-14.709,2.7583
0.0002303,-14.769,2.7615
0.00028453,-14.828,2.7646
0.00033762,-14.888,2.7677
0.00038938,-14.948,2.7709
0.00043959,-15.007,2.774
0.00048807,-15.067,2.7772
0.00053461,-15.127,2.7803
0.00057904,-15.186,2.7835
0.00062117,-15.246,2.7866
