f,s100,s410,s700
1613,-107.09,-116.28,-153.3
1614,-106.99,-116.64,-145.53
1615,-107.02,-116.1,-146.23
1616,-107.02,-116.4,-145.49
1617,-107.17,-116,-144.99
1618,-107.09,-116.64,-146.28
1619,-107.32,-116.45,-148.37
1620,-107.18,-116.47,-143.45
1621,-107.15,-116.66,-150.58
1622,-107.36,-116.8,-148.37
1623,-107.16,-116.32,-143.7
1624,-107.3,-116.35,-151.46
1625,-107.21,-116.31,-142.51
1626,-107.17,-116.72,-142.3
1627,-107.21,-116.56,-147.2
1628,-107.31,-116.29,-148.45
1629,-107.21,-116.41,-148.64
1630,-107.19,-116.3,-145.63
1631,-107.28,-116.22,-154.2
1632,-107.38,-116.02,-153.79
1633,-107.21,-116.19,-149.27
1634,-107.4,-116.54,-149.06
1635,-107.22,-116.26,-147.27
1636,-107.31,-116.13,-145.47
1637,-107.36,-115.77,-151.9
1638,-107.31,-116.2,-149.06
1639,-107.27,-116.53,-150.21
1640,-107.45,-116.15,-144.05
1641,-107.27,-116.57,-146.77
1642,-107.32,-116.3,-146.64
1643,-107.34,-116.76,-162.51
1644,-107.36,-116.35,-143.3
1645,-107.4,-115.99,-144.4
1646,-107.4,-115.92,-145.07
1647,-107.52,-115.95,-157.12
1648,-107.56,-116.37,-146.59
1649,-107.61,-116.45,-155.3
1650,-107.49,-116.19,-151.51
1651,-107.52,-116.34,-149.69
1652,-107.59,-116.44,-149.08
1653,-107.69,-116.54,-144.09
1654,-107.56,-116.35,-148.86
1655,-107.58,-116.37,-148.55
1656,-107.54,-116.58,-148.03
1657,-107.66,-116.58,-152.96
1658,-107.57,-116.99,-143.89
1659,-107.56,-116.44,-148.63
1660,-107.66,-116.26,-146.2
1661,-107.73,-116.37,-163.39
1662,-107.6,-116.21,-148.69
1663,-107.63,-116.37,-144.09
1664,-107.56,-116.22,-146.37
1665,-107.76,-116.56,-161.47
1666,-107.69,-116.27,-146.93
1667,-107.66,-116.35,-146.27
1668,-107.74,-116.2,-145.65
1669,-107.76,-116.55,-147.13
1670,-107.66,-116.01,-147.96
1671,-107.72,-116.53,-151.62
1672,-107.75,-116.16,-150.78
1673,-107.76,-116.57,-143.49
1674,-107.79,-115.93,-140.47
1675,-107.88,-116.6,-146.01
1676,-107.72,-116.01,-149.45
1677,-107.85,-116.59,-147.19
1678,-107.86,-116.29,-151.77
1679,-107.86,-116.34,-145.67
1680,-108,-116.29,-146.51
1681,-107.91,-116.09,-148.51
1682,-107.81,-116.61,-149.7
1683,-107.85,-116.31,-143.99
1684,-108.04,-116.15,-150.74
1685,-107.98,-115.8,-146.02
1686,-107.94,-116.26,-147.45
1687,-107.77,-116.49,-147.71
1688,-108.02,-116.48,-151.95
1689,-108.09,-116.38,-148.03
1690,-107.94,-116.39,-141.91
1691,-108.02,-116.08,-144.22
1692,-107.87,-116.62,-151.04
1693,-108,-116.1,-143.67
1694,-108.07,-116.14,-147.28
1695,-108.07,-116.5,-148.08
1696,-108.02,-116.27,-140.52
1697,-108.04,-116.35,-154.83
1698,-108.11,-116.31,-148.61
1699,-107.97,-115.65,-155.32
1700,-107.91,-116.53,-154.92
1701,-108.09,-116.18,-150.17
1702,-108.16,-116.62,-147.77
1703,-108.17,-116.25,-166.13
1704,-108.2,-116.12,-145.46
1705,-108.25,-116.31,-152.62
1706,-108.25,-116.32,-153.51
1707,-108.08,-116.08,-146.07
1708,-108.04,-116.34,-150.01
1709,-108.23,-116.13,-147.12
1710,-108.15,-116.2,-148.02
1711,-108.35,-116.11,-139.38
1712,-108.32,-116.38,-145.68
1713,-108.28,-116.12,-158.17
1714,-108.12,-116.36,-142.56
1715,-108.25,-116.12,-141.52
1716,-108.29,-116.48,-154.72
1717,-108.31,-115.97,-146.27
1718,-108.36,-116.05,-153.93
1719,-108.38,-116.24,-152.75
1720,-108.35,-116.02,-151.41
1721,-108.33,-116.07,-142.36
1722,-108.35,-116.1,-152.95
1723,-108.58,-116.26,-154.24
1724,-108.3,-116.14,-155.69
1725,-108.42,-116.14,-151.04
1726,-108.46,-116.02,-148.34
1727,-108.5,-116.34,-151.14
1728,-108.47,-115.85,-144.97
1729,-108.55,-115.82,-142.16
1730,-108.41,-116.11,-146.03
1731,-108.5,-116.27,-149.78
1732,-108.53,-116.49,-148.12
1733,-108.48,-116.24,-142.57
1734,-108.46,-115.88,-144.94
1735,-108.48,-116.23,-149.62
1736,-108.59,-116,-149.98
1737,-108.65,-115.89,-157.04
1738,-108.65,-116.02,-144.04
1739,-108.55,-116.21,-152.33
1740,-108.56,-115.99,-148.25
1741,-108.53,-116.03,-150.34
1742,-108.51,-116.28,-143.13
1743,-108.69,-116.42,-150.68
1744,-108.64,-116,-162.04
1745,-108.67,-115.9,-162.48
1746,-108.65,-116.28,-147.45
1747,-108.55,-116.34,-147.15
1748,-108.66,-116.03,-155.74
1749,-108.63,-116.11,-150.67
1750,-108.7,-115.92,-140.93
1751,-108.75,-116.03,-142.4
1752,-108.69,-115.73,-143.82
1753,-108.74,-116.13,-142.89
1754,-108.72,-116.26,-149.17
1755,-108.82,-115.97,-143.14
1756,-108.86,-116.24,-156.51
1757,-108.61,-116.27,-149.84
1758,-108.69,-116.22,-144.77
1759,-108.86,-115.81,-144.18
1760,-108.95,-116.33,-147.81
1761,-108.82,-116.11,-143.02
1762,-108.71,-116.12,-145.75
1763,-108.82,-116.02,-151.03
1764,-108.73,-116.18,-145.53
1765,-108.86,-116.13,-143.25
1766,-108.91,-115.71,-146.02
1767,-108.7,-115.88,-171.15
1768,-108.83,-116.06,-148.87
1769,-109,-115.98,-144.44
1770,-108.84,-116.15,-153.02
1771,-108.99,-116.13,-155.63
1772,-108.89,-116.25,-145.1
1773,-108.84,-116.18,-147.56
1774,-109.07,-116.16,-151.52
1775,-109.01,-116.16,-142.48
1776,-109,-116.22,-156.42
1777,-108.91,-116.08,-151.47
1778,-108.95,-115.87,-142.77
1779,-109.01,-115.95,-143.01
1780,-109.02,-115.98,-144.95
1781,-108.97,-115.7,-149.65
1782,-109.09,-116.06,-149.09
1783,-109.17,-115.89,-147.96
1784,-109.13,-115.65,-146.39
1785,-109.07,-115.9,-146.39
1786,-108.97,-116.09,-148.22
1787,-108.96,-115.83,-147.24
1788,-109.1,-115.98,-149.61
1789,-109.22,-115.89,-149.92
1790,-109.04,-115.68,-145.02
1791,-109.2,-116.09,-148.41
1792,-109.14,-115.76,-144.31
1793,-109.13,-116.06,-141.66
1794,-109.22,-115.93,-155.74
1795,-109.16,-115.94,-147.75
1796,-109.12,-116.34,-151.77
1797,-108.94,-115.51,-144.47
1798,-109.2,-115.83,-142.39
1799,-109.14,-116.14,-145.6
1800,-109.27,-115.82,-150.79
1801,-109.23,-115.88,-158.04
1802,-109.31,-116.12,-146.65
1803,-109.12,-115.96,-142.65
1804,-109.34,-116.25,-147.63
1805,-109.12,-116.09,-147.72
1806,-109.12,-115.9,-163.16
1807,-109.29,-115.67,-155.13
1808,-109.3,-115.77,-146.12
1809,-109.35,-116.01,-152.23
1810,-109.27,-115.95,-158.47
1811,-109.23,-116.1,-148.77
1812,-109.22,-115.8,-149.6
1813,-109.28,-116.09,-157.45
1814,-109.38,-115.51,-164.71
1815,-109.27,-115.9,-148.85
1816,-109.46,-115.9,-144.45
1817,-109.41,-115.6,-144.05
1818,-109.3,-115.59,-148.47
1819,-109.21,-115.92,-147.43
1820,-109.27,-116.1,-145.75
1821,-109.12,-115.88,-146.82
1822,-109.54,-115.48,-144.72
1823,-109.41,-116.04,-145
1824,-109.42,-115.69,-141.13
1825,-109.44,-115.79,-141.77
1826,-109.46,-115.83,-149.44
1827,-109.46,-116.1,-161.15
1828,-109.44,-115.67,-146.53
1829,-109.43,-115.65,-157.18
1830,-109.36,-115.66,-139.81
1831,-109.44,-116.02,-159.03
1832,-109.45,-115.86,-144.45
1833,-109.55,-115.63,-150.71
1834,-109.49,-115.72,-149.56
1835,-109.4,-115.71,-147.6
1836,-109.57,-115.61,-143.2
1837,-109.53,-115.55,-142.71
1838,-109.5,-115.94,-147.33
1839,-109.42,-115.83,-152.08
1840,-109.69,-116.09,-142.14
1841,-109.6,-115.71,-149.69
1842,-109.66,-115.86,-149.16
1843,-109.67,-115.66,-156.35
1844,-109.8,-115.62,-164.1
1845,-109.61,-115.78,-150.07
1846,-109.71,-116.02,-145.64
1847,-109.61,-115.75,-145.96
1848,-109.68,-115.82,-145.78
1849,-109.66,-115.67,-147.3
1850,-109.61,-115.69,-156.44
1851,-109.69,-115.61,-143.82
1852,-109.74,-115.49,-144.59
1853,-109.58,-115.68,-145.52
1854,-109.53,-115.98,-148.77
1855,-109.62,-115.87,-161.2
1856,-109.75,-116.1,-153.87
1857,-109.59,-115.76,-142.75
1858,-109.7,-115.92,-151.59
1859,-109.88,-115.84,-149.93
1860,-109.68,-115.92,-145.58
1861,-109.8,-115.7,-151.01
1862,-109.73,-115.85,-150.59
1863,-109.83,-115.86,-154.44
1864,-109.87,-115.67,-154.35
1865,-109.82,-115.79,-152.97
1866,-109.84,-115.97,-147.63
1867,-109.88,-115.69,-157.33
1868,-109.88,-115.82,-144.15
1869,-109.75,-115.63,-142.48
1870,-109.86,-115.56,-148.61
1871,-109.81,-115.91,-143.71
1872,-110.13,-115.56,-146.92
1873,-109.76,-115.82,-149.97
1874,-109.9,-115.92,-151.63
1875,-109.94,-115.69,-148.77
1876,-109.91,-115.75,-141.89
1877,-109.85,-115.68,-144.42
1878,-109.92,-115.34,-154.54
1879,-109.94,-115.43,-141.91
1880,-109.97,-115.83,-147.72
1881,-109.81,-115.22,-155.6
1882,-110.02,-115.67,-147.51
1883,-109.91,-115.37,-141.52
1884,-109.97,-115.77,-151.5
1885,-110.12,-115.71,-150.07
1886,-110.19,-115.7,-149.69
1887,-110.09,-115.62,-156.28
1888,-109.91,-115.8,-153.11
1889,-110.18,-116.02,-151.06
1890,-110.14,-116,-143.67
1891,-110.11,-115.96,-139.47
1892,-109.89,-115.61,-144.63
1893,-110,-115.68,-152.16
1894,-110.12,-115.75,-150.18
1895,-110.14,-115.8,-142.06
1896,-110.02,-115.89,-142.05
1897,-110.09,-115.78,-146.16
1898,-110.07,-115.68,-150.01
1899,-110.09,-115.81,-148.32
1900,-110.14,-115.68,-147.16
1901,-110.05,-115.55,-143.21
1902,-110.05,-115.71,-144.93
1903,-110.09,-115.83,-149.05
1904,-110.27,-116.01,-153.6
1905,-110.29,-115.53,-146.72
1906,-110.12,-115.68,-157.52
1907,-110.3,-115.58,-152.9
1908,-110.25,-115.78,-150.15
1909,-109.98,-115.67,-144.85
1910,-110.32,-115.57,-155.33
1911,-110.09,-115.78,-142.84
1912,-110.39,-115.53,-144.15
1913,-110.2,-115.57,-143.33
1914,-110.26,-115.73,-152.41
1915,-110.3,-115.22,-148.35
1916,-110.38,-115.44,-146.2
1917,-110.27,-115.35,-153.48
1918,-110.24,-115.53,-152.89
1919,-110.33,-115.53,-142.95
1920,-110.23,-115.42,-150.78
1921,-110.32,-115.44,-144.69
1922,-110.41,-115.95,-143.31
1923,-110.19,-115.41,-148
1924,-110.25,-115.77,-149.61
1925,-110.33,-115.92,-149.87
1926,-110.24,-115.66,-154.48
1927,-110.38,-115.87,-147.96
1928,-110.52,-115.74,-147.01
1929,-110.26,-115.41,-142.68
1930,-110.35,-115.54,-142.23
1931,-110.37,-115.3,-157.23
1932,-110.38,-115.39,-151.53
1933,-110.27,-115.3,-149.07
1934,-110.33,-115.61,-152.51
1935,-110.47,-115.52,-150.03
1936,-110.47,-115.26,-152.66
1937,-110.57,-115.3,-146.87
1938,-110.23,-115.53,-147.38
1939,-110.27,-115.24,-151.64
1940,-110.23,-115.36,-141.37
1941,-110.32,-115.32,-144.04
1942,-110.4,-115.22,-150.25
1943,-110.48,-115.41,-152.66
1944,-110.53,-115.57,-149.38
1945,-110.51,-115.78,-156.11
1946,-110.46,-115.71,-141.98
1947,-110.3,-115.44,-148.52
1948,-110.47,-115.49,-143.08
1949,-110.5,-115.32,-163.9
1950,-110.52,-115.48,-152.79
1951,-110.61,-115.4,-146.01
1952,-110.52,-115.48,-167.12
1953,-110.52,-115.35,-156.32
1954,-110.65,-115.47,-157.49
1955,-110.68,-115.25,-145.73
1956,-110.81,-115.22,-145.61
1957,-110.57,-115.76,-142.59
1958,-110.67,-115.65,-143.2
1959,-110.78,-115.43,-156.21
1960,-110.66,-115.71,-149.57
1961,-110.63,-115.33,-145.02
1962,-110.66,-115.13,-144.62
1963,-110.49,-115.72,-152.42
1964,-110.61,-115.36,-150.48
1965,-110.6,-115.28,-146.65
1966,-110.79,-115.57,-150.84
1967,-110.71,-115.38,-156.29
1968,-110.63,-115.19,-156.82
1969,-110.82,-115.64,-145.7
1970,-110.51,-115.63,-157.4
1971,-110.72,-115.36,-139.83
1972,-110.9,-115.35,-143.57
1973,-110.8,-115.42,-158.31
1974,-110.78,-115.91,-146.2
1975,-110.86,-115.4,-165.2
1976,-110.81,-115.34,-152.3
1977,-110.78,-115.72,-151.84
1978,-110.71,-115.34,-148.24
1979,-110.78,-115.52,-149.49
1980,-110.72,-115.45,-149.54
1981,-110.9,-115.35,-160.14
1982,-110.77,-114.99,-150.42
1983,-110.89,-115.5,-151.3
1984,-110.78,-115.22,-142.45
1985,-110.82,-115.41,-165.3
1986,-110.85,-115.41,-150.93
1987,-110.66,-115.33,-152.14
1988,-110.87,-115.37,-151.13
1989,-110.89,-115.31,-142.93
1990,-110.9,-115.67,-145.55
1991,-111,-115.49,-142.97
1992,-111.03,-115.2,-158.34
1993,-110.86,-115.63,-143.33
1994,-111,-115.13,-146.21
1995,-111.11,-115.16,-148.11
1996,-111.01,-115.27,-141.81
1997,-110.94,-115.36,-144.98
1998,-111.13,-115.29,-149.61
1999,-111.01,-115.2,-143.75
2000,-110.86,-115.44,-140.67
2001,-111.01,-115.43,-153.3
2002,-110.96,-115.49,-144.81
2003,-111.18,-115.37,-166.32
2004,-111.18,-115.7,-146.58
2005,-111.19,-114.85,-147.88
2006,-110.94,-115.39,-148.77
2007,-111.04,-115.16,-146.62
2008,-111.02,-115.17,-153.16
2009,-111.12,-115.21,-149.36
2010,-111.19,-115.05,-146.23
2011,-111.23,-115.14,-144.08
2012,-111.08,-115,-144.68
2013,-111.35,-115.1,-150.22
2014,-111.2,-115.33,-149.2
2015,-110.95,-115.27,-140.81
2016,-111.24,-115.36,-147.64
2017,-111.23,-115.31,-153.35
2018,-111.4,-115.43,-160.97
2019,-111.29,-115.26,-148.19
2020,-111.23,-115.64,-150.06
2021,-111.23,-115.27,-141.7
2022,-111.21,-115.29,-150.49
2023,-111.31,-115.21,-145.4
2024,-111.26,-114.87,-141.04
2025,-111.24,-115.31,-155.1
2026,-111.22,-115.41,-145.55
2027,-111.39,-115.59,-148.14
2028,-111.22,-115.17,-143.66
2029,-111.46,-115.41,-146.43
2030,-111.52,-115.44,-142.1
2031,-111.57,-115.34,-147.43
2032,-111.34,-115.06,-152.65
2033,-111.49,-115.28,-154.39
2034,-111.57,-115.18,-155.42
2035,-111.46,-115.5,-157.02
2036,-111.37,-115.22,-143.96
2037,-111.5,-115.29,-150.25
2038,-111.71,-115.18,-145.19
2039,-111.79,-115.3,-144.9
2040,-111.8,-115.36,-144.26
2041,-111.97,-115.37,-147.59
2042,-111.91,-115.48,-172.91
2043,-112.38,-115.05,-151.78
2044,-112.4,-115.46,-149.53
2045,-113.1,-115.1,-152.98
2046,-113.41,-114.96,-146.88
2047,-114.67,-115.05,-143.95
2048,-120.18,-115.17,-147.21
2049,-84.147,-115.26,-152.93
2050,-106.64,-115.35,-152.01
2051,-108.64,-115.35,-142.57
2052,-109.47,-115.04,-152.84
2053,-109.94,-115.08,-141.59
2054,-110.13,-115.21,-145.85
2055,-110.49,-115.25,-142.27
2056,-110.63,-114.96,-145.58
2057,-110.48,-114.85,-141.77
2058,-110.73,-115.16,-151.54
2059,-110.53,-115.41,-150.89
2060,-110.7,-115.43,-137.33
2061,-110.79,-115.05,-145.63
2062,-110.92,-115.11,-142.42
2063,-110.73,-115.12,-152.52
2064,-110.94,-115.15,-144.49
2065,-111.12,-115.27,-149.88
2066,-110.93,-115.14,-154.65
2067,-111.05,-115.19,-148.54
2068,-111.21,-114.91,-145.97
2069,-110.97,-114.96,-142.65
2070,-111.26,-115.15,-142.06
2071,-111.14,-115.11,-160.1
2072,-111.1,-114.99,-145.9
2073,-111.09,-115.22,-144.05
2074,-110.98,-115.52,-160.84
2075,-111.14,-115.02,-149.65
2076,-111.17,-114.89,-149.13
2077,-111.28,-115.16,-149.73
2078,-111.2,-115.24,-151.43
2079,-111.07,-115.05,-154.68
2080,-111.08,-114.97,-152.41
2081,-111,-114.86,-145.4
2082,-111.18,-115.1,-150.29
2083,-111.31,-115.07,-154.39
2084,-111.37,-115.06,-143.86
2085,-111.44,-115.24,-139.73
2086,-111.5,-114.98,-149.73
2087,-111.29,-114.87,-149.27
2088,-111.34,-115.12,-148.57
2089,-111.42,-115.14,-144.54
2090,-111.54,-114.74,-146.42
2091,-111.22,-115.06,-145.38
2092,-111.2,-115.03,-148.68
2093,-111.36,-114.97,-149.55
2094,-111.48,-115.1,-146.54
2095,-111.29,-115.2,-143.31
2096,-111.33,-115.12,-162.06
2097,-111.67,-114.95,-149.29
2098,-111.54,-115.15,-154.47
2099,-111.43,-114.95,-149.83
2100,-111.54,-115.03,-143.08
2101,-111.33,-114.68,-159.88
2102,-111.47,-115.08,-146.19
2103,-111.5,-114.97,-142.25
2104,-111.3,-114.83,-152.35
2105,-111.47,-115.07,-149.06
2106,-111.67,-115.14,-150.87
2107,-111.47,-115.21,-140.44
2108,-111.65,-115.05,-145.44
2109,-111.53,-114.72,-143.41
2110,-111.53,-114.78,-146.92
2111,-111.59,-114.82,-147.15
2112,-111.65,-115.12,-144.11
2113,-111.6,-114.72,-142.82
2114,-111.28,-114.98,-150.29
2115,-111.56,-114.89,-142.49
2116,-111.64,-114.76,-138.89
2117,-111.39,-115.01,-148.79
2118,-111.48,-114.66,-153.9
2119,-111.57,-115.07,-148.79
2120,-111.85,-115.21,-144.08
2121,-111.61,-114.75,-177.33
2122,-111.64,-115.11,-149.43
2123,-111.51,-114.89,-144.48
2124,-111.51,-114.96,-150.72
2125,-111.57,-115.04,-165.91
2126,-111.66,-114.87,-144.51
2127,-111.77,-114.68,-148.29
2128,-111.69,-114.89,-149.17
2129,-111.57,-115.17,-150.43
2130,-111.79,-114.86,-146.9
2131,-111.66,-114.73,-155.2
2132,-111.59,-115.06,-149.81
2133,-111.76,-115.05,-143.03
2134,-111.66,-114.95,-153.61
2135,-111.87,-114.78,-148.69
2136,-111.69,-115.06,-140.99
2137,-111.88,-114.89,-152.79
2138,-111.87,-114.86,-155.65
2139,-111.79,-115.07,-143.09
2140,-111.93,-114.58,-141.12
2141,-111.75,-114.69,-154.71
2142,-111.81,-114.78,-143.1
2143,-111.75,-114.61,-147.21
2144,-111.7,-114.98,-141.66
2145,-111.59,-114.67,-144.93
2146,-111.67,-114.64,-143.26
2147,-111.89,-115,-147.38
2148,-111.85,-114.77,-151.03
2149,-111.75,-114.72,-148.31
2150,-111.95,-114.73,-143.63
2151,-111.7,-115.02,-149.93
2152,-111.59,-114.58,-151.36
2153,-111.87,-115.01,-141.74
2154,-112,-114.91,-147.96
2155,-111.65,-114.78,-153.66
2156,-111.83,-114.9,-143.26
2157,-112,-114.8,-140.53
2158,-111.9,-115.02,-166.88
2159,-112.01,-114.82,-154.85
2160,-111.81,-114.51,-141.07
2161,-111.99,-114.87,-141.79
2162,-111.9,-114.74,-157.41
2163,-111.86,-114.85,-146.21
2164,-111.92,-114.55,-151.1
2165,-111.78,-114.59,-144.13
2166,-111.65,-114.59,-145.24
2167,-111.89,-114.56,-146.42
2168,-111.95,-114.94,-154.8
2169,-111.91,-114.74,-149.48
2170,-112.04,-114.65,-144.31
2171,-112.02,-114.74,-149.51
2172,-111.88,-114.65,-145.05
2173,-111.79,-114.48,-144.78
2174,-111.94,-114.9,-143.03
2175,-112.13,-114.63,-142.7
2176,-112.24,-114.87,-144.02
2177,-111.94,-114.27,-148.38
2178,-111.97,-114.88,-152.61
2179,-112.04,-114.71,-152.01
2180,-112.07,-114.74,-143.26
2181,-111.85,-115.04,-151.99
2182,-111.97,-114.59,-144.34
2183,-111.93,-114.73,-143.65
2184,-112.05,-114.72,-144.9
2185,-112.09,-114.74,-151.03
2186,-112.05,-114.91,-142.59
2187,-111.99,-114.9,-144.35
2188,-112.13,-114.57,-149.36
2189,-112.13,-114.71,-145.83
2190,-112.03,-114.68,-138.01
2191,-112.22,-114.61,-147.81
2192,-112.12,-114.46,-142.96
2193,-112.06,-114.47,-172.59
2194,-111.98,-114.45,-147.62
2195,-112.07,-114.62,-143.5
2196,-111.92,-114.98,-155.52
2197,-112.15,-114.47,-147.52
2198,-112.11,-114.74,-145.75
2199,-112.07,-114.56,-147.79
2200,-112.2,-114.55,-150.22
2201,-112.14,-114.87,-152.59
2202,-111.97,-114.52,-152.72
2203,-112.22,-114.54,-147.04
2204,-112.01,-114.54,-144.53
2205,-112.31,-114.82,-153.22
2206,-111.97,-114.73,-149.25
2207,-112.14,-114.81,-145.71
2208,-112.23,-114.36,-147.76
2209,-112.04,-114.65,-153.72
2210,-112.14,-114.4,-141.78
2211,-112.32,-114.46,-141.87
2212,-112.22,-114.88,-145.73
2213,-112.29,-114.49,-138.72
2214,-112.14,-114.66,-149.69
2215,-112.18,-114.97,-150.24
2216,-112.34,-114.53,-147.51
2217,-112.34,-114.25,-146.14
2218,-112.15,-114.69,-150.07
2219,-112.46,-114.48,-145.49
2220,-112.1,-114.35,-151.57
2221,-112.31,-114.85,-148.88
2222,-112.23,-114.34,-146.65
2223,-112.67,-114.34,-161.79
2224,-112.5,-114.54,-148.07
2225,-112.28,-114.63,-154.96
2226,-112.24,-114.56,-149.58
2227,-112.62,-114.68,-146.55
2228,-112.23,-114.59,-155.93
2229,-112.26,-114.6,-142.29
2230,-112.44,-114.65,-160.85
2231,-112.22,-114.59,-145.85
2232,-112.09,-114.63,-142.54
2233,-112.27,-114.58,-143.83
2234,-112.37,-114.44,-164.1
2235,-112.36,-114.43,-147.34
2236,-112.44,-114.47,-150.11
2237,-112.35,-114.36,-146.77
2238,-112.44,-114.55,-144.06
2239,-112.31,-114.38,-164.78
2240,-112.47,-114.51,-144.2
2241,-112.44,-114.14,-144.24
2242,-112.35,-114.29,-142.22
2243,-112.48,-114.28,-147.14
2244,-112.35,-114.49,-145.39
2245,-112.51,-114.53,-140.27
2246,-112.35,-114.58,-158.16
2247,-112.48,-114.38,-159.15
2248,-112.61,-114.51,-142.91
2249,-112.19,-114.32,-144.19
2250,-112.28,-114.66,-147.08
2251,-112.53,-114.43,-141.12
2252,-112.62,-114.46,-148.49
2253,-112.48,-114.52,-147.73
2254,-112.36,-114.31,-145.53
2255,-112.55,-114.18,-153.04
2256,-112.84,-114.39,-154.67
2257,-112.42,-114.48,-149.63
2258,-112.51,-114.3,-148.69
2259,-112.42,-114.24,-152.34
2260,-112.33,-114.75,-149.06
2261,-112.42,-114.43,-146.36
2262,-112.59,-114.42,-153.43
2263,-112.64,-114.36,-144.59
2264,-112.44,-114.3,-148.04
2265,-112.57,-114.42,-147.32
2266,-112.71,-114.48,-149
2267,-112.64,-114.29,-142.98
2268,-112.3,-114.53,-148.93
2269,-112.6,-114.15,-149.4
2270,-112.69,-114.31,-147.68
2271,-112.56,-114.41,-144.3
2272,-112.37,-114.21,-156.08
2273,-112.64,-114.53,-146.16
2274,-112.59,-114.43,-149.27
2275,-112.59,-114.39,-155.82
2276,-112.51,-114.38,-150.43
2277,-112.59,-114.53,-141.28
2278,-112.66,-114.18,-149.15
2279,-112.42,-114.38,-151.2
2280,-112.5,-114.46,-152.78
2281,-112.59,-114.47,-150.78
2282,-112.66,-114.27,-145.75
2283,-112.55,-114.19,-147.84
2284,-112.6,-114,-142.92
2285,-112.55,-114.47,-157.8
2286,-112.64,-114.6,-146.48
2287,-112.65,-114.56,-164.23
2288,-112.61,-114.25,-155.68
2289,-112.71,-114.22,-149.61
2290,-112.61,-114.09,-144.74
2291,-112.86,-114.19,-149.22
2292,-112.67,-114.39,-157.68
2293,-112.61,-114.52,-148.55
2294,-112.58,-114.17,-141.45
2295,-112.57,-114.46,-156.86
2296,-112.64,-114.12,-147.62
2297,-112.6,-114.42,-146.61
2298,-112.8,-114.45,-149.12
2299,-112.78,-114.31,-145.16
2300,-112.8,-113.86,-153.85
2301,-112.58,-114.24,-143.69
2302,-112.6,-114.32,-145.75
2303,-112.89,-114.22,-145.94
2304,-113.01,-114.19,-151.33
2305,-112.64,-114.24,-144
2306,-112.86,-113.99,-144.44
2307,-112.66,-114.14,-152.4
2308,-112.92,-114.22,-143.2
2309,-112.73,-114.16,-152.44
2310,-112.73,-114.07,-149.6
2311,-112.71,-113.96,-155.03
2312,-112.78,-114.2,-145.91
2313,-112.65,-114.35,-142.67
2314,-112.8,-114.14,-154.93
2315,-112.96,-114.15,-153.43
2316,-112.64,-114.07,-148.96
2317,-112.73,-114.37,-151.08
2318,-112.48,-114,-152.77
2319,-112.56,-114.33,-155.65
2320,-112.83,-114.22,-147.89
2321,-112.8,-114.1,-155
2322,-112.89,-114.14,-151.8
2323,-112.92,-114.2,-154.85
2324,-112.99,-114.37,-147.75
2325,-112.9,-114.21,-145.09
2326,-113.03,-114.2,-156.95
2327,-112.88,-114.41,-147.31
2328,-112.82,-113.96,-156.51
2329,-112.91,-113.94,-146.75
2330,-112.69,-114.19,-142.46
2331,-113.01,-114.07,-143.74
2332,-113.2,-114.04,-146.27
2333,-112.73,-114.18,-152.84
2334,-112.98,-114.15,-142.98
2335,-112.9,-114.31,-142.44
2336,-112.94,-114.12,-157.35
2337,-112.83,-113.95,-149.62
2338,-112.94,-114.02,-156.37
2339,-113.02,-113.91,-156.34
2340,-112.76,-113.95,-150.32
2341,-112.95,-114.28,-145.4
2342,-112.82,-114.34,-150.6
2343,-113.09,-114.09,-153.14
2344,-112.86,-114.02,-146.53
2345,-112.99,-114.05,-150.64
2346,-113.11,-114.06,-148.04
2347,-113.11,-114.13,-148.65
2348,-112.93,-114.06,-145.53
2349,-113.03,-114.12,-153.88
2350,-112.88,-114.3,-148.78
2351,-112.96,-114.13,-148.29
2352,-112.94,-113.89,-150.64
2353,-112.97,-114.26,-146.38
2354,-112.97,-114.28,-143.49
2355,-113.12,-113.84,-145.09
2356,-113.3,-113.94,-151.14
2357,-113.04,-113.86,-144.84
2358,-112.85,-114.32,-145.69
2359,-113.23,-114.03,-148.71
2360,-112.96,-113.9,-150.03
2361,-112.96,-114.04,-154.27
2362,-112.94,-114.05,-145.42
2363,-113.02,-114.09,-142.09
2364,-113.21,-113.92,-156.25
2365,-113,-114.02,-173.98
2366,-113.05,-114.3,-151.91
2367,-113.01,-114.07,-153.15
2368,-113.14,-114.14,-146.04
2369,-113.34,-114.03,-153.73
2370,-113.25,-113.96,-140.93
2371,-113.2,-114.16,-140.04
2372,-113.39,-114.12,-160.84
2373,-113.32,-113.93,-147.55
2374,-113.35,-113.98,-146.95
2375,-112.95,-113.96,-148
2376,-113.37,-114.09,-144.65
2377,-112.91,-113.97,-153.88
2378,-113.36,-113.85,-158.48
2379,-113.02,-113.81,-149.83
2380,-113.14,-113.82,-141.7
2381,-113.25,-113.94,-153.8
2382,-113.04,-113.95,-147.33
2383,-113.25,-113.95,-141.71
2384,-113.29,-113.78,-148.63
2385,-113.16,-113.94,-140.45
2386,-113.19,-114.05,-153.87
2387,-113.02,-114.2,-146.09
2388,-113.35,-113.78,-153.07
2389,-113.29,-114.07,-143.42
2390,-113.09,-113.96,-148.44
2391,-113.1,-113.98,-145.36
