f,A
87,-14.618
870,-96.586
871,-96.738
872,-97.942
873,-96.917
874,-99.617
875,-96.708
876,-96.806
877,-97.499
878,-96.504
879,-96.203
88,-12.031
880,-96.047
881,-97.728
882,-95.477
883,-96.416
884,-97.136
885,-97.267
886,-97.367
887,-97.846
888,-95.976
889,-98.351
89,-10.967
890,-97.609
891,-97.654
892,-98.244
893,-96.849
894,-96.84
895,-96.557
896,-96.962
897,-96.759
898,-96.702
899,-97.033
9,-13.047
90,-11.658
900,-96.302
901,-96.979
902,-96.847
903,-96.736
904,-97.67
905,-98.216
906,-98.063
907,-96.06
908,-97.774
909,-96.616
91,-14.298
910,-96.488
911,-95.929
912,-97.463
913,-96.776
914,-95.741
915,-98.679
916,-97.202
917,-97.074
918,-96.819
919,-96.075
92,-12.2
920,-97.321
921,-95.487
922,-97.096
923,-97.825
924,-97.618
925,-97.964
926,-97.45
927,-97.497
928,-96.025
929,-97.584
93,-10.989
930,-97.084
931,-96.791
932,-97.574
933,-97.514
934,-97.707
935,-96.811
936,-97.101
937,-97.885
938,-97.839
939,-96.833
94,-11.539
940,-97.41
941,-97.071
942,-98.773
943,-98.214
944,-97.022
945,-96.236
946,-97.98
947,-96.494
948,-96.543
949,-95.687
95,-13.999
950,-98.169
951,-99.023
952,-96.785
953,-97.593
954,-97.302
955,-98.788
956,-96.827
957,-98.405
958,-96.811
959,-95.544
96,-12.379
960,-97.062
961,-98.139
962,-96.091
963,-96.91
964,-97.366
965,-96.831
966,-97.279
967,-98.832
968,-97.403
969,-95.986
97,-11.019
970,-96.538
971,-97.545
972,-97.675
973,-98.268
974,-96.725
975,-96.095
976,-96.613
977,-97.449
978,-97.093
979,-97.276
98,-11.424
980,-96.345
981,-98.05
982,-97.821
983,-97.842
984,-98.004
985,-98.001
986,-97.822
987,-97.181
988,-97.208
989,-96.589
99,-13.709
990,-97.487
991,-97.031
992,-98.746
993,-97.961
994,-97.666
995,-97.184
996,-96.166
997,-97.787
998,-97.973
999,-98.841
