f,A
87,-18.949
870,-82.188
871,-82.497
872,-78.938
873,-77.571
874,-78.269
875,-80.329
876,-77.673
877,-77.121
878,-78.64
879,-82.19
88,-19.206
880,-80.385
881,-80.991
882,-84.01
883,-90.058
884,-92.753
885,-101.32
886,-94.537
887,-90.582
888,-84.878
889,-81.326
89,-17.245
890,-80.264
891,-81.527
892,-78.964
893,-77.03
894,-77.126
895,-79.343
896,-78.212
897,-77.066
898,-77.918
899,-80.965
9,-18.137
90,-17.113
900,-81.393
901,-81.352
902,-83.857
903,-89.244
904,-95.377
905,-101.38
906,-92.045
907,-88.411
908,-85.365
909,-81.286
91,-18.777
910,-79.588
911,-80.172
912,-79.981
913,-77.424
914,-76.876
915,-78.408
916,-79.632
917,-77.81
918,-78.054
919,-80.508
92,-19.506
920,-83.382
921,-82.862
922,-85.026
923,-90.734
924,-101.31
925,-98.661
926,-89.047
927,-85.902
928,-85.65
929,-81.035
93,-17.38
930,-78.906
931,-78.876
932,-81.2
933,-77.817
934,-76.699
935,-77.594
936,-80.569
937,-78.67
938,-78.342
939,-80.112
94,-17.11
940,-84.307
941,-84.479
942,-86.402
943,-92.331
944,-101.01
945,-94.894
946,-87.215
947,-84.122
948,-84.075
949,-81.338
95,-18.616
950,-78.658
951,-78.061
952,-79.577
953,-78.682
954,-76.897
955,-77.148
956,-79.444
957,-79.971
958,-79
959,-80.293
96,-19.809
960,-83.883
961,-86.69
962,-88.606
963,-96.377
964,-102.13
965,-92.556
966,-85.732
967,-82.549
968,-82.057
969,-81.868
97,-17.513
970,-78.542
971,-77.305
972,-78.189
973,-79.77
974,-77.17
975,-76.736
976,-78.419
977,-81.34
978,-79.564
979,-80.213
98,-17.096
980,-83.153
981,-88.497
982,-89.906
983,-98.812
984,-100.23
985,-93.138
986,-86.106
987,-82.299
988,-81.235
989,-82.598
99,-18.444
990,-79.317
991,-77.469
992,-77.71
993,-80.092
994,-78.339
995,-77.279
996,-78.267
997,-81.433
998,-81.272
999,-81.327
