abs(H),angle(H),W
8.497e-06,343.2,2.7583
7.9281e-07,343.19,2.7615
1.4433e-13,344.59,2.7646
7.9091e-07,343.18,2.7677
8.4564e-06,343.18,2.7709
9.1301e-05,346.31,2.774
9.6454e-05,346.3,2.7772
9.5607e-08,346.3,2.7803
0.00062663,346.29,2.7835
0.0008598,346.29,2.7866
8.4185e-07,346.28,2.7897
0.00085788,346.27,2.7929
0.00062384,346.27,2.796
9.4968e-08,346.26,2.7992
9.5596e-05,346.25,2.8023
9.0287e-05,346.25,2.8054
8.3438e-06,349.38,2.8086
7.7864e-07,349.38,2.8117
2.7358e-09,347.18,2.8149
7.7703e-07,349.36,2.818
8.3093e-06,349.36,2.8212
8.9728e-05,352.49,2.8243
9.4808e-05,352.49,2.8274
9.399e-08,352.48,2.8306
