abs(H),angle(H),W
1.0016,-1.7725,0.11435
1.0016,-1.7774,0.11467
1.0016,-1.7822,0.11498
1.0017,-1.7871,0.1153
1.0017,-1.792,0.11561
1.0017,-1.7968,0.11592
1.0017,-1.8017,0.11624
1.0018,-1.8066,0.11655
1.0018,-1.8114,0.11687
1.0018,-1.8163,0.11718
1.0018,-1.8212,0.1175
1.0019,-1.8261,0.11781
1.0019,-1.8309,0.11812
1.0019,-1.8358,0.11844
1.0019,-1.8407,0.11875
1.0019,-1.8455,0.11907
1.002,-1.8504,0.11938
1.002,-1.8553,0.11969
1.002,-1.8601,0.12001
1.002,-1.865,0.12032
1.0021,-1.8699,0.12064
1.0021,-1.8747,0.12095
1.0021,-1.8796,0.12127
1.0021,-1.8845,0.12158
1.0022,-1.8894,0.12189
1.0022,-1.8942,0.12221
1.0022,-1.8991,0.12252
1.0022,-1.904,0.12284
1.0023,-1.9088,0.12315
1.0023,-1.9137,0.12346
1.0023,-1.9186,0.12378
1.0023,-1.9234,0.12409
1.0024,-1.9283,0.12441
1.0024,-1.9332,0.12472
1.0024,-1.938,0.12504
1.0024,-1.9429,0.12535
1.0025,-1.9478,0.12566
1.0025,-1.9527,0.12598
1.0025,-1.9575,0.12629
1.0025,-1.9624,0.12661
1.0025,-1.9673,0.12692
1.0026,-1.9721,0.12723
1.0026,-1.977,0.12755
1.0026,-1.9819,0.12786
1.0026,-1.9867,0.12818
1.0027,-1.9916,0.12849
1.0027,-1.9965,0.12881
1.0027,-2.0014,0.12912
1.0027,-2.0062,0.12943
1.0028,-2.0111,0.12975
1.0028,-2.016,0.13006
1.0028,-2.0208,0.13038
1.0028,-2.0257,0.13069
1.0029,-2.0306,0.131
1.0029,-2.0354,0.13132
1.0029,-2.0403,0.13163
1.0029,-2.0452,0.13195
1.003,-2.05,0.13226
1.003,-2.0549,0.13258
1.003,-2.0598,0.13289
1.003,-2.0647,0.1332
1.0031,-2.0695,0.13352
1.0031,-2.0744,0.13383
1.0031,-2.0793,0.13415
1.0031,-2.0841,0.13446
1.0032,-2.089,0.13477
1.0032,-2.0939,0.13509
1.0032,-2.0987,0.1354
1.0032,-2.1036,0.13572
1.0033,-2.1085,0.13603
1.0033,-2.1133,0.13635
1.0033,-2.1182,0.13666
1.0034,-2.1231,0.13697
1.0034,-2.128,0.13729
1.0034,-2.1328,0.1376
1.0034,-2.1377,0.13792
1.0035,-2.1426,0.13823
1.0035,-2.1474,0.13854
1.0035,-2.1523,0.13886
1.0035,-2.1572,0.13917
1.0036,-2.162,0.13949
1.0036,-2.1669,0.1398
1.0036,-2.1718,0.14012
1.0036,-2.1767,0.14043
1.0037,-2.1815,0.14074
1.0037,-2.1864,0.14106
1.0037,-2.1913,0.14137
1.0037,-2.1961,0.14169
1.0038,-2.201,0.142
1.0038,-2.2059,0.14231
1.0038,-2.2107,0.14263
1.0038,-2.2156,0.14294
1.0039,-2.2205,0.14326
1.0039,-2.2253,0.14357
1.0039,-2.2302,0.14388
1.0039,-2.2351,0.1442
1.004,-2.24,0.14451
1.004,-2.2448,0.14483
1.004,-2.2497,0.14514
1.0041,-2.2546,0.14546
1.0041,-2.2594,0.14577
1.0041,-2.2643,0.14608
1.0041,-2.2692,0.1464
1.0042,-2.274,0.14671
1.0042,-2.2789,0.14703
1.0042,-2.2838,0.14734
1.0042,-2.2887,0.14765
1.0043,-2.2935,0.14797
1.0043,-2.2984,0.14828
1.0043,-2.3033,0.1486
1.0043,-2.3081,0.14891
1.0044,-2.313,0.14923
1.0044,-2.3179,0.14954
1.0044,-2.3227,0.14985
1.0045,-2.3276,0.15017
1.0045,-2.3325,0.15048
1.0045,-2.3373,0.1508
1.0045,-2.3422,0.15111
1.0046,-2.3471,0.15142
1.0046,-2.352,0.15174
1.0046,-2.3568,0.15205
1.0046,-2.3617,0.15237
1.0047,-2.3666,0.15268
1.0047,-2.3714,0.153
1.0047,-2.3763,0.15331
1.0048,-2.3812,0.15362
1.0048,-2.386,0.15394
1.0048,-2.3909,0.15425
1.0048,-2.3958,0.15457
1.0049,-2.4006,0.15488
1.0049,-2.4055,0.15519
1.0049,-2.4104,0.15551
1.0049,-2.4153,0.15582
1.005,-2.4201,0.15614
1.005,-2.425,0.15645
1.005,-2.4299,0.15677
1.0051,-2.4347,0.15708
1.0051,-2.4396,0.15739
1.0051,-2.4445,0.15771
1.0051,-2.4493,0.15802
1.0052,-2.4542,0.15834
1.0052,-2.4591,0.15865
1.0052,-2.464,0.15896
1.0052,-2.4688,0.15928
1.0053,-2.4737,0.15959
1.0053,-2.4786,0.15991
1.0053,-2.4834,0.16022
1.0054,-2.4883,0.16054
1.0054,-2.4932,0.16085
1.0054,-2.498,0.16116
1.0054,-2.5029,0.16148
1.0055,-2.5078,0.16179
1.0055,-2.5126,0.16211
1.0055,-2.5175,0.16242
1.0055,-2.5224,0.16273
1.0056,-2.5273,0.16305
1.0056,-2.5321,0.16336
1.0056,-2.537,0.16368
1.0057,-2.5419,0.16399
1.0057,-2.5467,0.16431
1.0057,-2.5516,0.16462
1.0057,-2.5565,0.16493
1.0058,-2.5613,0.16525
1.0058,-2.5662,0.16556
1.0058,-2.5711,0.16588
1.0059,-2.5759,0.16619
1.0059,-2.5808,0.1665
1.0059,-2.5857,0.16682
1.0059,-2.5906,0.16713
1.006,-2.5954,0.16745
1.006,-2.6003,0.16776
1.006,-2.6052,0.16808
1.0061,-2.61,0.16839
1.0061,-2.6149,0.1687
1.0061,-2.6198,0.16902
1.0061,-2.6246,0.16933
1.0062,-2.6295,0.16965
1.0062,-2.6344,0.16996
1.0062,-2.6393,0.17027
1.0062,-2.6441,0.17059
1.0063,-2.649,0.1709
1.0063,-2.6539,0.17122
1.0063,-2.6587,0.17153
1.0064,-2.6636,0.17185
1.0064,-2.6685,0.17216
1.0064,-2.6733,0.17247
1.0064,-2.6782,0.17279
1.0065,-2.6831,0.1731
1.0065,-2.6879,0.17342
1.0065,-2.6928,0.17373
1.0066,-2.6977,0.17404
