abs(H),angle(H),W
0.98122,-68.093,0.0042223
0.98027,-68.255,0.0042324
0.97945,-68.417,0.0042424
0.97879,-68.579,0.0042525
0.9783,-68.742,0.0042625
0.97797,-68.904,0.0042726
0.97783,-69.066,0.0042826
0.97787,-69.228,0.0042927
0.97809,-69.39,0.0043027
0.97849,-69.552,0.0043128
0.97907,-69.714,0.0043228
0.97981,-69.876,0.0043329
0.9807,-70.039,0.0043429
0.98173,-70.201,0.004353
0.98289,-70.363,0.004363
0.98415,-70.525,0.0043731
0.98549,-70.687,0.0043832
0.98689,-70.849,0.0043932
0.98832,-71.011,0.0044033
0.98977,-71.173,0.0044133
0.99121,-71.336,0.0044234
0.99261,-71.498,0.0044334
0.99395,-71.66,0.0044435
0.99521,-71.822,0.0044535
0.99636,-71.984,0.0044636
0.99738,-72.146,0.0044736
0.99825,-72.308,0.0044837
0.99896,-72.47,0.0044937
0.9995,-72.633,0.0045038
0.99985,-72.795,0.0045138
1,-72.957,0.0045239
0.99995,-73.119,0.0045339
0.99971,-73.281,0.004544
0.99926,-73.443,0.0045541
0.99862,-73.605,0.0045641
0.9978,-73.767,0.0045742
0.99681,-73.93,0.0045842
0.99566,-74.092,0.0045943
0.99438,-74.254,0.0046043
0.99298,-74.416,0.0046144
0.99149,-74.578,0.0046244
0.98993,-74.74,0.0046345
0.98834,-74.902,0.0046445
0.98673,-75.064,0.0046546
0.98515,-75.227,0.0046646
0.98362,-75.389,0.0046747
0.98216,-75.551,0.0046847
0.98081,-75.713,0.0046948
0.9796,-75.875,0.0047048
0.97855,-76.037,0.0047149
0.97768,-76.199,0.004725
0.97701,-76.361,0.004735
0.97656,-76.524,0.0047451
0.97635,-76.686,0.0047551
0.97637,-76.848,0.0047652
0.97664,-77.01,0.0047752
0.97715,-77.172,0.0047853
0.9779,-77.334,0.0047953
0.97887,-77.496,0.0048054
0.98005,-77.658,0.0048154
0.98142,-77.821,0.0048255
0.98295,-77.983,0.0048355
0.9846,-78.145,0.0048456
0.98634,-78.307,0.0048556
0.98813,-78.469,0.0048657
0.98991,-78.631,0.0048758
0.99163,-78.793,0.0048858
0.99324,-78.956,0.0048959
0.99467,-79.118,0.0049059
0.99587,-79.28,0.004916
0.99677,-79.442,0.004926
0.9973,-79.604,0.0049361
0.99739,-79.766,0.0049461
0.99698,-79.928,0.0049562
0.99599,-80.09,0.0049662
0.99437,-80.253,0.0049763
0.99204,-80.415,0.0049863
0.98895,-80.577,0.0049964
0.98503,-80.739,0.0050064
0.98023,-80.901,0.0050165
0.9745,-81.063,0.0050265
0.96779,-81.225,0.0050366
0.96007,-81.387,0.0050467
0.95129,-81.55,0.0050567
0.94144,-81.712,0.0050668
0.93048,-81.874,0.0050768
0.91842,-82.036,0.0050869
0.90524,-82.198,0.0050969
0.89095,-82.36,0.005107
0.87556,-82.522,0.005117
0.85908,-82.684,0.0051271
0.84155,-82.847,0.0051371
0.82299,-83.009,0.0051472
0.80345,-83.171,0.0051572
0.78297,-83.333,0.0051673
0.76162,-83.495,0.0051773
0.73945,-83.657,0.0051874
0.71654,-83.819,0.0051975
0.69294,-83.981,0.0052075
0.66875,-84.144,0.0052176
0.64405,-84.306,0.0052276
0.61891,-84.468,0.0052377
0.59343,-84.63,0.0052477
0.5677,-84.792,0.0052578
0.5418,-84.954,0.0052678
0.51584,-85.116,0.0052779
0.48989,-85.278,0.0052879
0.46406,-85.441,0.005298
0.43843,-85.603,0.005308
0.41309,-85.765,0.0053181
0.38811,-85.927,0.0053281
0.36359,-86.089,0.0053382
0.33959,-86.251,0.0053482
0.31619,-86.413,0.0053583
0.29344,-86.575,0.0053684
0.27142,-86.738,0.0053784
0.25018,-86.9,0.0053885
0.22976,-87.062,0.0053985
0.2102,-87.224,0.0054086
0.19154,-87.386,0.0054186
0.1738,-87.548,0.0054287
