abs(H),angle(H),W
0.99924,-5.1455,0.1687
0.99926,-5.155,0.16902
0.99929,-5.1646,0.16933
0.99931,-5.1742,0.16965
0.99933,-5.1838,0.16996
0.99935,-5.1934,0.17027
0.99938,-5.2029,0.17059
0.9994,-5.2125,0.1709
0.99942,-5.2221,0.17122
0.99945,-5.2317,0.17153
0.99947,-5.2413,0.17185
0.99949,-5.2509,0.17216
0.99951,-5.2604,0.17247
0.99954,-5.27,0.17279
0.99956,-5.2796,0.1731
0.99958,-5.2892,0.17342
0.99961,-5.2988,0.17373
0.99963,-5.3083,0.17404
0.99965,-5.3179,0.17436
0.99968,-5.3275,0.17467
0.9997,-5.3371,0.17499
0.99972,-5.3467,0.1753
0.99975,-5.3563,0.17562
0.99977,-5.3658,0.17593
0.99979,-5.3754,0.17624
0.99982,-5.385,0.17656
0.99984,-5.3946,0.17687
0.99986,-5.4042,0.17719
0.99989,-5.4137,0.1775
0.99991,-5.4233,0.17781
0.99993,-5.4329,0.17813
0.99996,-5.4425,0.17844
0.99998,-5.4521,0.17876
1,-5.4617,0.17907
1,-5.4712,0.17938
1.0001,-5.4808,0.1797
1.0001,-5.4904,0.18001
1.0001,-5.5,0.18033
1.0001,-5.5096,0.18064
1.0001,-5.5191,0.18096
1.0002,-5.5287,0.18127
1.0002,-5.5383,0.18158
1.0002,-5.5479,0.1819
1.0002,-5.5575,0.18221
1.0003,-5.5671,0.18253
1.0003,-5.5766,0.18284
1.0003,-5.5862,0.18315
1.0003,-5.5958,0.18347
1.0004,-5.6054,0.18378
1.0004,-5.615,0.1841
1.0004,-5.6246,0.18441
1.0004,-5.6341,0.18473
1.0005,-5.6437,0.18504
1.0005,-5.6533,0.18535
1.0005,-5.6629,0.18567
1.0005,-5.6725,0.18598
1.0005,-5.682,0.1863
1.0006,-5.6916,0.18661
1.0006,-5.7012,0.18692
1.0006,-5.7108,0.18724
1.0006,-5.7204,0.18755
1.0007,-5.73,0.18787
1.0007,-5.7395,0.18818
1.0007,-5.7491,0.1885
1.0007,-5.7587,0.18881
1.0008,-5.7683,0.18912
1.0008,-5.7779,0.18944
1.0008,-5.7874,0.18975
1.0008,-5.797,0.19007
1.0008,-5.8066,0.19038
1.0009,-5.8162,0.19069
1.0009,-5.8258,0.19101
1.0009,-5.8354,0.19132
1.0009,-5.8449,0.19164
1.001,-5.8545,0.19195
1.001,-5.8641,0.19227
1.001,-5.8737,0.19258
1.001,-5.8833,0.19289
1.001,-5.8928,0.19321
1.0011,-5.9024,0.19352
1.0011,-5.912,0.19384
1.0011,-5.9216,0.19415
1.0011,-5.9312,0.19446
1.0012,-5.9408,0.19478
1.0012,-5.9503,0.19509
1.0012,-5.9599,0.19541
1.0012,-5.9695,0.19572
1.0012,-5.9791,0.19604
1.0013,-5.9887,0.19635
1.0013,-5.9982,0.19666
1.0013,-6.0078,0.19698
1.0013,-6.0174,0.19729
1.0013,-6.027,0.19761
1.0014,-6.0366,0.19792
1.0014,-6.0462,0.19823
1.0014,-6.0557,0.19855
1.0014,-6.0653,0.19886
1.0014,-6.0749,0.19918
1.0015,-6.0845,0.19949
1.0015,-6.0941,0.19981
1.0015,-6.1036,0.20012
1.0015,-6.1132,0.20043
1.0015,-6.1228,0.20075
1.0016,-6.1324,0.20106
1.0016,-6.142,0.20138
1.0016,-6.1516,0.20169
1.0016,-6.1611,0.202
1.0016,-6.1707,0.20232
1.0017,-6.1803,0.20263
1.0017,-6.1899,0.20295
1.0017,-6.1995,0.20326
1.0017,-6.209,0.20358
1.0017,-6.2186,0.20389
1.0018,-6.2282,0.2042
1.0018,-6.2378,0.20452
1.0018,-6.2474,0.20483
1.0018,-6.257,0.20515
1.0018,-6.2665,0.20546
1.0018,-6.2761,0.20577
1.0019,-6.2857,0.20609
1.0019,-6.2953,0.2064
1.0019,-6.3049,0.20672
1.0019,-6.3144,0.20703
1.0019,-6.324,0.20735
1.0019,-6.3336,0.20766
1.002,-6.3432,0.20797
1.002,-6.3528,0.20829
1.002,-6.3624,0.2086
1.002,-6.3719,0.20892
1.002,-6.3815,0.20923
1.002,-6.3911,0.20954
1.0021,-6.4007,0.20986
1.0021,-6.4103,0.21017
1.0021,-6.4198,0.21049
1.0021,-6.4294,0.2108
1.0021,-6.439,0.21112
1.0021,-6.4486,0.21143
1.0022,-6.4582,0.21174
1.0022,-6.4678,0.21206
1.0022,-6.4773,0.21237
1.0022,-6.4869,0.21269
1.0022,-6.4965,0.213
1.0022,-6.5061,0.21331
1.0022,-6.5157,0.21363
1.0023,-6.5252,0.21394
1.0023,-6.5348,0.21426
1.0023,-6.5444,0.21457
1.0023,-6.554,0.21488
1.0023,-6.5636,0.2152
1.0023,-6.5732,0.21551
1.0023,-6.5827,0.21583
1.0023,-6.5923,0.21614
1.0024,-6.6019,0.21646
1.0024,-6.6115,0.21677
1.0024,-6.6211,0.21708
1.0024,-6.6306,0.2174
1.0024,-6.6402,0.21771
1.0024,-6.6498,0.21803
1.0024,-6.6594,0.21834
1.0024,-6.669,0.21865
1.0025,-6.6786,0.21897
1.0025,-6.6881,0.21928
1.0025,-6.6977,0.2196
1.0025,-6.7073,0.21991
1.0025,-6.7169,0.22023
1.0025,-6.7265,0.22054
1.0025,-6.736,0.22085
1.0025,-6.7456,0.22117
1.0025,-6.7552,0.22148
1.0025,-6.7648,0.2218
1.0026,-6.7744,0.22211
1.0026,-6.784,0.22242
1.0026,-6.7935,0.22274
1.0026,-6.8031,0.22305
1.0026,-6.8127,0.22337
1.0026,-6.8223,0.22368
1.0026,-6.8319,0.224
1.0026,-6.8414,0.22431
1.0026,-6.851,0.22462
1.0026,-6.8606,0.22494
1.0026,-6.8702,0.22525
1.0026,-6.8798,0.22557
1.0026,-6.8894,0.22588
1.0027,-6.8989,0.22619
1.0027,-6.9085,0.22651
1.0027,-6.9181,0.22682
1.0027,-6.9277,0.22714
1.0027,-6.9373,0.22745
1.0027,-6.9468,0.22777
1.0027,-6.9564,0.22808
1.0027,-6.966,0.22839
1.0027,-6.9756,0.22871
1.0027,-6.9852,0.22902
1.0027,-6.9948,0.22934
1.0027,-7.0043,0.22965
1.0027,-7.0139,0.22996
1.0027,-7.0235,0.23028
1.0027,-7.0331,0.23059
1.0027,-7.0427,0.23091
1.0027,-7.0522,0.23122
1.0027,-7.0618,0.23154
1.0027,-7.0714,0.23185
1.0027,-7.081,0.23216
1.0027,-7.0906,0.23248
1.0027,-7.1002,0.23279
1.0027,-7.1097,0.23311
1.0027,-7.1193,0.23342
1.0027,-7.1289,0.23373
1.0027,-7.1385,0.23405
1.0027,-7.1481,0.23436
1.0027,-7.1576,0.23468
1.0027,-7.1672,0.23499
1.0027,-7.1768,0.23531
1.0027,-7.1864,0.23562
1.0027,-7.196,0.23593
1.0027,-7.2056,0.23625
1.0027,-7.2151,0.23656
1.0027,-7.2247,0.23688
1.0027,-7.2343,0.23719
1.0027,-7.2439,0.2375
1.0027,-7.2535,0.23782
1.0027,-7.263,0.23813
1.0027,-7.2726,0.23845
1.0027,-7.2822,0.23876
1.0027,-7.2918,0.23908
1.0027,-7.3014,0.23939
1.0027,-7.311,0.2397
1.0027,-7.3205,0.24002
1.0027,-7.3301,0.24033
1.0027,-7.3397,0.24065
1.0027,-7.3493,0.24096
1.0027,-7.3589,0.24127
1.0027,-7.3684,0.24159
1.0027,-7.378,0.2419
1.0027,-7.3876,0.24222
