abs(H),angle(H),W
2.4389e+08,-118.84,0.00074393
2.4395e+08,-119.25,0.00074644
2.4401e+08,-119.65,0.00074896
2.4405e+08,-120.05,0.00075147
2.4408e+08,-120.45,0.00075398
2.441e+08,-120.85,0.0007565
2.441e+08,-121.25,0.00075901
2.4409e+08,-121.65,0.00076152
2.4406e+08,-122.06,0.00076404
2.4403e+08,-122.46,0.00076655
2.4399e+08,-122.86,0.00076906
2.4395e+08,-123.26,0.00077158
2.4391e+08,-123.66,0.00077409
2.4388e+08,-124.06,0.0007766
2.4385e+08,-124.47,0.00077911
2.4383e+08,-124.87,0.00078163
2.4383e+08,-125.27,0.00078414
2.4383e+08,-125.67,0.00078665
2.4384e+08,-126.07,0.00078917
2.4387e+08,-126.47,0.00079168
2.439e+08,-126.87,0.00079419
2.4393e+08,-127.28,0.00079671
2.4397e+08,-127.68,0.00079922
2.44e+08,-128.08,0.00080173
2.4402e+08,-128.48,0.00080425
2.4404e+08,-128.88,0.00080676
2.4404e+08,-129.28,0.00080927
2.4403e+08,-129.68,0.00081179
2.44e+08,-130.09,0.0008143
2.4396e+08,-130.49,0.00081681
2.439e+08,-130.89,0.00081933
2.4384e+08,-131.29,0.00082184
2.4376e+08,-131.69,0.00082435
2.4368e+08,-132.09,0.00082687
2.436e+08,-132.5,0.00082938
2.4352e+08,-132.9,0.00083189
2.4345e+08,-133.3,0.00083441
2.4339e+08,-133.7,0.00083692
2.4334e+08,-134.1,0.00083943
2.4331e+08,-134.5,0.00084195
2.433e+08,-134.9,0.00084446
2.4331e+08,-135.31,0.00084697
2.4334e+08,-135.71,0.00084949
2.4338e+08,-136.11,0.000852
2.4344e+08,-136.51,0.00085451
2.435e+08,-136.91,0.00085703
2.4357e+08,-137.31,0.00085954
2.4365e+08,-137.71,0.00086205
2.4372e+08,-138.12,0.00086457
2.4378e+08,-138.52,0.00086708
2.4383e+08,-138.92,0.00086959
2.4387e+08,-139.32,0.00087211
2.439e+08,-139.72,0.00087462
2.4391e+08,-140.12,0.00087713
2.4391e+08,-140.53,0.00087965
2.4389e+08,-140.93,0.00088216
2.4387e+08,-141.33,0.00088467
2.4383e+08,-141.73,0.00088719
2.4379e+08,-142.13,0.0008897
2.4376e+08,-142.53,0.00089221
2.4372e+08,-142.93,0.00089473
2.4369e+08,-143.34,0.00089724
2.4367e+08,-143.74,0.00089975
2.4366e+08,-144.14,0.00090227
2.4366e+08,-144.54,0.00090478
2.4367e+08,-144.94,0.00090729
2.4369e+08,-145.34,0.00090981
2.4372e+08,-145.74,0.00091232
2.4375e+08,-146.15,0.00091483
2.4379e+08,-146.55,0.00091735
2.4383e+08,-146.95,0.00091986
2.4386e+08,-147.35,0.00092237
2.4388e+08,-147.75,0.00092488
2.4389e+08,-148.15,0.0009274
2.4389e+08,-148.56,0.00092991
2.4387e+08,-148.96,0.00093242
2.4384e+08,-149.36,0.00093494
2.4379e+08,-149.76,0.00093745
2.4373e+08,-150.16,0.00093996
2.4366e+08,-150.56,0.00094248
2.4358e+08,-150.96,0.00094499
2.435e+08,-151.37,0.0009475
2.4342e+08,-151.77,0.00095002
2.4334e+08,-152.17,0.00095253
2.4327e+08,-152.57,0.00095504
2.4322e+08,-152.97,0.00095756
2.4318e+08,-153.37,0.00096007
2.4317e+08,-153.77,0.00096258
