abs(H),angle(H),W
1.4395e+05,-4.9662,0.095504
1.4295e+05,-4.9826,0.095819
1.4196e+05,-4.9989,0.096133
1.4097e+05,-5.0152,0.096447
1.3998e+05,-5.0316,0.096761
1.39e+05,-5.0479,0.097075
1.3801e+05,-5.0642,0.097389
1.3704e+05,-5.0806,0.097704
1.3606e+05,-5.0969,0.098018
1.3509e+05,-5.1133,0.098332
1.3412e+05,-5.1296,0.098646
1.3316e+05,-5.1459,0.09896
1.3219e+05,-5.1623,0.099274
1.3123e+05,-5.1786,0.099588
1.3028e+05,-5.1949,0.099903
1.2932e+05,-5.2113,0.10022
1.2837e+05,-5.2276,0.10053
1.2743e+05,-5.2439,0.10085
1.2648e+05,-5.2603,0.10116
1.2554e+05,-5.2766,0.10147
1.2461e+05,-5.293,0.10179
1.2367e+05,-5.3093,0.1021
1.2274e+05,-5.3256,0.10242
1.2182e+05,-5.342,0.10273
1.209e+05,-5.3583,0.10304
1.1998e+05,-5.3746,0.10336
1.1906e+05,-5.391,0.10367
1.1815e+05,-5.4073,0.10399
1.1724e+05,-5.4236,0.1043
1.1633e+05,-5.44,0.10462
1.1543e+05,-5.4563,0.10493
1.1453e+05,-5.4727,0.10524
1.1364e+05,-5.489,0.10556
1.1274e+05,-5.5053,0.10587
1.1186e+05,-5.5217,0.10619
1.1097e+05,-5.538,0.1065
1.1009e+05,-5.5543,0.10681
1.0922e+05,-5.5707,0.10713
1.0834e+05,-5.587,0.10744
1.0747e+05,-5.6033,0.10776
1.0661e+05,-5.6197,0.10807
1.0574e+05,-5.636,0.10838
1.0489e+05,-5.6524,0.1087
1.0403e+05,-5.6687,0.10901
1.0318e+05,-5.685,0.10933
1.0233e+05,-5.7014,0.10964
1.0149e+05,-5.7177,0.10996
1.0065e+05,-5.734,0.11027
99813,-5.7504,0.11058
98981,-5.7667,0.1109
98153,-5.783,0.11121
97329,-5.7994,0.11153
96508,-5.8157,0.11184
95691,-5.8321,0.11215
94879,-5.8484,0.11247
94070,-5.8647,0.11278
93264,-5.8811,0.1131
92463,-5.8974,0.11341
91666,-5.9137,0.11373
90873,-5.9301,0.11404
90083,-5.9464,0.11435
89298,-5.9627,0.11467
88516,-5.9791,0.11498
87739,-5.9954,0.1153
86965,-6.0118,0.11561
86195,-6.0281,0.11592
85430,-6.0444,0.11624
84668,-6.0608,0.11655
83910,-6.0771,0.11687
83156,-6.0934,0.11718
82407,-6.1098,0.1175
81661,-6.1261,0.11781
80919,-6.1424,0.11812
80182,-6.1588,0.11844
79448,-6.1751,0.11875
78718,-6.1915,0.11907
77993,-6.2078,0.11938
77271,-6.2241,0.11969
76554,-6.2405,0.12001
75840,-6.2568,0.12032
75131,-6.2731,0.12064
74425,-6.2895,0.12095
73724,-6.3058,0.12127
73027,-6.3221,0.12158
72334,-6.3385,0.12189
71644,-6.3548,0.12221
70959,-6.3711,0.12252
70278,-6.3875,0.12284
69601,-6.4038,0.12315
68928,-6.4202,0.12346
68259,-6.4365,0.12378
67595,-6.4528,0.12409
66934,-6.4692,0.12441
66277,-6.4855,0.12472
65625,-6.5018,0.12504
64976,-6.5182,0.12535
64332,-6.5345,0.12566
63691,-6.5508,0.12598
63055,-6.5672,0.12629
62422,-6.5835,0.12661
61794,-6.5999,0.12692
61170,-6.6162,0.12723
60550,-6.6325,0.12755
59934,-6.6489,0.12786
59321,-6.6652,0.12818
58713,-6.6815,0.12849
58109,-6.6979,0.12881
57509,-6.7142,0.12912
56913,-6.7305,0.12943
56322,-6.7469,0.12975
55734,-6.7632,0.13006
55150,-6.7796,0.13038
54570,-6.7959,0.13069
53994,-6.8122,0.131
53422,-6.8286,0.13132
52854,-6.8449,0.13163
52290,-6.8612,0.13195
51730,-6.8776,0.13226
51174,-6.8939,0.13258
50622,-6.9102,0.13289
50074,-6.9266,0.1332
49530,-6.9429,0.13352
48990,-6.9593,0.13383
48454,-6.9756,0.13415
47922,-6.9919,0.13446
47393,-7.0083,0.13477
46869,-7.0246,0.13509
46348,-7.0409,0.1354
45832,-7.0573,0.13572
45319,-7.0736,0.13603
44810,-7.0899,0.13635
44305,-7.1063,0.13666
43804,-7.1226,0.13697
43307,-7.139,0.13729
42813,-7.1553,0.1376
42324,-7.1716,0.13792
41838,-7.188,0.13823
41356,-7.2043,0.13854
40878,-7.2206,0.13886
40404,-7.237,0.13917
39933,-7.2533,0.13949
39467,-7.2696,0.1398
39003,-7.286,0.14012
38544,-7.3023,0.14043
38089,-7.3187,0.14074
37637,-7.335,0.14106
37189,-7.3513,0.14137
36745,-7.3677,0.14169
36304,-7.384,0.142
35867,-7.4003,0.14231
35434,-7.4167,0.14263
35004,-7.433,0.14294
34578,-7.4493,0.14326
34155,-7.4657,0.14357
33737,-7.482,0.14388
33322,-7.4984,0.1442
32910,-7.5147,0.14451
32502,-7.531,0.14483
32098,-7.5474,0.14514
31697,-7.5637,0.14546
31299,-7.58,0.14577
30905,-7.5964,0.14608
30515,-7.6127,0.1464
30128,-7.629,0.14671
29745,-7.6454,0.14703
29365,-7.6617,0.14734
28989,-7.6781,0.14765
28616,-7.6944,0.14797
28246,-7.7107,0.14828
27880,-7.7271,0.1486
27517,-7.7434,0.14891
27158,-7.7597,0.14923
26802,-7.7761,0.14954
26449,-7.7924,0.14985
26100,-7.8087,0.15017
25754,-7.8251,0.15048
25411,-7.8414,0.1508
25072,-7.8578,0.15111
24736,-7.8741,0.15142
24403,-7.8904,0.15174
24073,-7.9068,0.15205
23747,-7.9231,0.15237
23424,-7.9394,0.15268
23104,-7.9558,0.153
22787,-7.9721,0.15331
22473,-7.9884,0.15362
22162,-8.0048,0.15394
21855,-8.0211,0.15425
21551,-8.0375,0.15457
21249,-8.0538,0.15488
20951,-8.0701,0.15519
20656,-8.0865,0.15551
20364,-8.1028,0.15582
20075,-8.1191,0.15614
19789,-8.1355,0.15645
19506,-8.1518,0.15677
19226,-8.1681,0.15708
18949,-8.1845,0.15739
18675,-8.2008,0.15771
18403,-8.2171,0.15802
18135,-8.2335,0.15834
17870,-8.2498,0.15865
17607,-8.2662,0.15896
17347,-8.2825,0.15928
17090,-8.2988,0.15959
16836,-8.3152,0.15991
16585,-8.3315,0.16022
16336,-8.3478,0.16054
16091,-8.3642,0.16085
15848,-8.3805,0.16116
15607,-8.3968,0.16148
15370,-8.4132,0.16179
15135,-8.4295,0.16211
14903,-8.4459,0.16242
14673,-8.4622,0.16273
14446,-8.4785,0.16305
14222,-8.4949,0.16336
14000,-8.5112,0.16368
13781,-8.5275,0.16399
13565,-8.5439,0.16431
13351,-8.5602,0.16462
13139,-8.5765,0.16493
12930,-8.5929,0.16525
12724,-8.6092,0.16556
12520,-8.6256,0.16588
12318,-8.6419,0.16619
12119,-8.6582,0.1665
11923,-8.6746,0.16682
11728,-8.6909,0.16713
11537,-8.7072,0.16745
11347,-8.7236,0.16776
11160,-8.7399,0.16808
10975,-8.7562,0.16839
10793,-8.7726,0.1687
10612,-8.7889,0.16902
10434,-8.8053,0.16933
10259,-8.8216,0.16965
10085,-8.8379,0.16996
9914,-8.8543,0.17027
9745,-8.8706,0.17059
9578.2,-8.8869,0.1709
9413.5,-8.9033,0.17122
9251,-8.9196,0.17153
9090.7,-8.9359,0.17185
8932.4,-8.9523,0.17216
8776.3,-8.9686,0.17247
8622.2,-8.985,0.17279
8470.2,-9.0013,0.1731
8320.2,-9.0176,0.17342
8172.2,-9.034,0.17373
8026.3,-9.0503,0.17404
7882.3,-9.0666,0.17436
7740.4,-9.083,0.17467
7600.3,-9.0993,0.17499
7462.3,-9.1156,0.1753
7326.1,-9.132,0.17562
7191.8,-9.1483,0.17593
7059.5,-9.1647,0.17624
6929,-9.181,0.17656
6800.3,-9.1973,0.17687
6673.5,-9.2137,0.17719
6548.5,-9.23,0.1775
6425.3,-9.2463,0.17781
6303.8,-9.2627,0.17813
6184.2,-9.279,0.17844
6066.3,-9.2953,0.17876
5950.1,-9.3117,0.17907
5835.6,-9.328,0.17938
5722.8,-9.3444,0.1797
5611.7,-9.3607,0.18001
5502.3,-9.377,0.18033
5394.5,-9.3934,0.18064
5288.4,-9.4097,0.18096
5183.8,-9.426,0.18127
5080.9,-9.4424,0.18158
4979.5,-9.4587,0.1819
4879.7,-9.475,0.18221
4781.5,-9.4914,0.18253
4684.7,-9.5077,0.18284
4589.5,-9.5241,0.18315
4495.8,-9.5404,0.18347
4403.6,-9.5567,0.18378
4312.8,-9.5731,0.1841
4223.5,-9.5894,0.18441
4135.6,-9.6057,0.18473
4049.2,-9.6221,0.18504
3964.1,-9.6384,0.18535
3880.5,-9.6547,0.18567
3798.2,-9.6711,0.18598
3717.2,-9.6874,0.1863
3637.6,-9.7038,0.18661
3559.4,-9.7201,0.18692
3482.4,-9.7364,0.18724
3406.7,-9.7528,0.18755
3332.3,-9.7691,0.18787
3259.2,-9.7854,0.18818
3187.3,-9.8018,0.1885
3116.7,-9.8181,0.18881
3047.3,-9.8344,0.18912
2979.1,-9.8508,0.18944
2912.1,-9.8671,0.18975
2846.2,-9.8835,0.19007
2781.5,-9.8998,0.19038
2718,-9.9161,0.19069
2655.6,-9.9325,0.19101
2594.3,-9.9488,0.19132
2534.1,-9.9651,0.19164
2475,-9.9815,0.19195
2417,-9.9978,0.19227
2360.1,-10.014,0.19258
2304.2,-10.03,0.19289
2249.3,-10.047,0.19321
2195.5,-10.063,0.19352
2142.7,-10.079,0.19384
2090.8,-10.096,0.19415
2040,-10.112,0.19446
1990.1,-10.128,0.19478
1941.2,-10.145,0.19509
1893.2,-10.161,0.19541
1846.2,-10.178,0.19572
1800,-10.194,0.19604
1754.8,-10.21,0.19635
1710.5,-10.227,0.19666
1667,-10.243,0.19698
1624.4,-10.259,0.19729
1582.7,-10.276,0.19761
1541.8,-10.292,0.19792
1501.7,-10.308,0.19823
1462.5,-10.325,0.19855
1424,-10.341,0.19886
1386.4,-10.357,0.19918
1349.5,-10.374,0.19949
1313.4,-10.39,0.19981
1278.1,-10.406,0.20012
1243.5,-10.423,0.20043
1209.7,-10.439,0.20075
1176.5,-10.455,0.20106
1144.1,-10.472,0.20138
1112.4,-10.488,0.20169
1081.4,-10.504,0.202
1051.1,-10.521,0.20232
1021.4,-10.537,0.20263
992.39,-10.553,0.20295
964.04,-10.57,0.20326
936.32,-10.586,0.20358
909.23,-10.602,0.20389
882.76,-10.619,0.2042
856.9,-10.635,0.20452
831.63,-10.651,0.20483
806.95,-10.668,0.20515
782.85,-10.684,0.20546
759.32,-10.7,0.20577
736.34,-10.717,0.20609
713.91,-10.733,0.2064
692.02,-10.749,0.20672
670.67,-10.766,0.20703
649.83,-10.782,0.20735
629.5,-10.798,0.20766
609.67,-10.815,0.20797
590.34,-10.831,0.20829
571.49,-10.847,0.2086
553.12,-10.864,0.20892
535.21,-10.88,0.20923
517.76,-10.896,0.20954
500.76,-10.913,0.20986
484.21,-10.929,0.21017
468.08,-10.945,0.21049
452.38,-10.962,0.2108
437.09,-10.978,0.21112
422.21,-10.994,0.21143
407.73,-11.011,0.21174
393.65,-11.027,0.21206
379.95,-11.043,0.21237
366.62,-11.06,0.21269
353.67,-11.076,0.213
341.07,-11.092,0.21331
328.83,-11.109,0.21363
316.94,-11.125,0.21394
305.39,-11.141,0.21426
294.17,-11.158,0.21457
283.28,-11.174,0.21488
272.7,-11.19,0.2152
262.44,-11.207,0.21551
252.48,-11.223,0.21583
242.82,-11.239,0.21614
233.45,-11.256,0.21646
224.37,-11.272,0.21677
215.57,-11.288,0.21708
207.04,-11.305,0.2174
198.78,-11.321,0.21771
190.78,-11.337,0.21803
183.03,-11.354,0.21834
175.53,-11.37,0.21865
168.28,-11.386,0.21897
161.26,-11.403,0.21928
154.47,-11.419,0.2196
147.91,-11.435,0.21991
141.57,-11.452,0.22023
135.44,-11.468,0.22054
129.52,-11.484,0.22085
123.81,-11.501,0.22117
118.29,-11.517,0.22148
112.97,-11.533,0.2218
107.84,-11.55,0.22211
102.9,-11.566,0.22242
98.13,-11.582,0.22274
93.537,-11.599,0.22305
89.113,-11.615,0.22337
84.855,-11.631,0.22368
80.758,-11.648,0.224
76.817,-11.664,0.22431
73.027,-11.68,0.22462
69.386,-11.697,0.22494
65.887,-11.713,0.22525
62.528,-11.729,0.22557
59.304,-11.746,0.22588
56.211,-11.762,0.22619
53.246,-11.778,0.22651
50.404,-11.795,0.22682
47.682,-11.811,0.22714
45.075,-11.827,0.22745
42.582,-11.844,0.22777
40.197,-11.86,0.22808
37.917,-11.876,0.22839
35.739,-11.893,0.22871
33.66,-11.909,0.22902
31.676,-11.925,0.22934
29.785,-11.942,0.22965
27.982,-11.958,0.22996
26.266,-11.974,0.23028
24.633,-11.991,0.23059
23.079,-12.007,0.23091
21.603,-12.024,0.23122
20.201,-12.04,0.23154
18.871,-12.056,0.23185
17.61,-12.073,0.23216
16.415,-12.089,0.23248
15.284,-12.105,0.23279
14.215,-12.122,0.23311
13.204,-12.138,0.23342
12.25,-12.154,0.23373
11.351,-12.171,0.23405
10.503,-12.187,0.23436
9.7053,-12.203,0.23468
8.9552,-12.22,0.23499
8.2508,-12.236,0.23531
7.5899,-12.252,0.23562
6.9708,-12.269,0.23593
6.3914,-12.285,0.23625
5.8499,-12.301,0.23656
5.3446,-12.318,0.23688
4.8736,-12.334,0.23719
4.4352,-12.35,0.2375
4.0279,-12.367,0.23782
3.6501,-12.383,0.23813
3.3002,-12.399,0.23845
2.9766,-12.416,0.23876
2.6781,-12.432,0.23908
2.4031,-12.448,0.23939
2.1504,-12.465,0.2397
1.9186,-12.481,0.24002
1.7065,-12.497,0.24033
1.5128,-12.514,0.24065
1.3365,-12.53,0.24096
