f,s100,s410,s700
824,-69.348,-110.98,-133.55
825,-69.301,-111.03,-130.88
826,-69.262,-110.26,-128.88
827,-69.203,-109.88,-129.26
828,-69.171,-111.55,-129.93
829,-69.128,-111.42,-130.29
830,-69.092,-110.38,-127.82
831,-69.039,-110.05,-128.06
832,-68.998,-109.47,-132.19
833,-68.966,-109.64,-127.13
834,-68.913,-109.54,-131.8
835,-68.866,-110.47,-128.63
836,-68.823,-110.37,-131.45
837,-68.765,-110.26,-142.73
838,-68.724,-110.44,-138.9
839,-68.689,-108.83,-133.22
840,-68.633,-111.16,-141.7
841,-68.584,-110.89,-128.14
842,-68.543,-110.09,-127.75
843,-68.491,-111.13,-134.3
844,-68.446,-108.98,-134.82
845,-68.4,-110.53,-140.97
846,-68.357,-111.56,-126.29
847,-68.303,-111.21,-135.9
848,-68.254,-109.94,-139.48
849,-68.206,-109.78,-136.1
850,-68.161,-110.01,-126.29
851,-68.111,-109.83,-131.48
852,-68.058,-109.52,-142.63
853,-68.004,-109.56,-129.16
854,-67.958,-110.4,-137.11
855,-67.912,-109.24,-135.17
856,-67.854,-109.95,-129.89
857,-67.803,-109.79,-133.71
858,-67.757,-110.51,-134.74
859,-67.697,-110.18,-128.59
860,-67.652,-111.42,-126.72
861,-67.594,-109.31,-129.49
862,-67.535,-110.07,-126.3
863,-67.489,-110.51,-136.83
864,-67.438,-109.81,-134.08
865,-67.381,-110.72,-129.36
866,-67.323,-110.14,-137.71
867,-67.278,-110.44,-134.1
868,-67.217,-110.29,-132.87
869,-67.169,-109.97,-129.49
870,-67.109,-109.92,-136.32
871,-67.052,-111.2,-127.37
872,-67.003,-110.74,-128.27
873,-66.932,-111.25,-128.98
874,-66.883,-110.55,-134.81
875,-66.824,-109.49,-128.56
876,-66.764,-110.91,-123.54
877,-66.711,-109.47,-134.94
878,-66.652,-109.27,-129.32
879,-66.594,-109.71,-134.45
880,-66.534,-110.78,-128.31
881,-66.473,-110.1,-136.86
882,-66.411,-110.3,-126.7
883,-66.353,-109.36,-128.03
884,-66.298,-110.19,-128.2
885,-66.229,-110.74,-133.36
886,-66.165,-110.33,-129.61
887,-66.109,-109.19,-130.95
888,-66.036,-109.62,-137.24
889,-65.969,-110.12,-132.01
890,-65.91,-110.87,-127.97
891,-65.852,-109.03,-129.77
892,-65.78,-110.36,-133.78
893,-65.724,-109.66,-131.36
894,-65.658,-110.82,-135.48
895,-65.596,-110.75,-135.76
896,-65.522,-110.48,-136.4
897,-65.452,-110.02,-132.54
898,-65.385,-111.05,-128.87
899,-65.319,-109.85,-127.91
900,-65.243,-109.73,-150.4
901,-65.17,-109.33,-130.41
902,-65.105,-110.36,-128.11
903,-65.037,-110.78,-133.11
904,-64.961,-110.05,-131.25
905,-64.898,-110.91,-136.88
906,-64.816,-109.97,-121.34
907,-64.752,-110.04,-130.3
908,-64.676,-109.81,-130.48
909,-64.595,-109.97,-126.6
910,-64.526,-110.52,-135.61
911,-64.439,-109.87,-132.91
912,-64.374,-109.68,-140.21
913,-64.289,-109.43,-129.43
914,-64.211,-109.83,-131.21
915,-64.135,-110,-144.13
916,-64.063,-110.42,-130.89
917,-63.978,-110.88,-136.67
918,-63.893,-110.17,-128.29
919,-63.809,-110.06,-124.56
920,-63.733,-109.82,-124.86
921,-63.646,-110.32,-126.63
922,-63.565,-110.6,-131.75
923,-63.481,-111.25,-143.06
924,-63.394,-110.1,-127.96
925,-63.312,-110.67,-126.04
926,-63.228,-109.45,-131.55
927,-63.129,-109.64,-125.26
928,-63.047,-110.86,-126.44
929,-62.957,-109.72,-136.86
930,-62.864,-110.19,-131.76
931,-62.773,-110.52,-127.48
932,-62.686,-109.69,-141.61
933,-62.58,-109.67,-138.49
934,-62.481,-109.91,-138.34
935,-62.391,-109.77,-135.62
936,-62.29,-110.12,-128.57
937,-62.198,-110.78,-133.64
938,-62.099,-109.92,-130.4
939,-61.994,-110.21,-134.62
940,-61.894,-110.39,-142.63
941,-61.788,-111.21,-134.15
942,-61.689,-110.45,-124.8
943,-61.577,-109.3,-126.01
944,-61.47,-110.2,-143.54
945,-61.366,-109.65,-127.01
946,-61.253,-110.25,-137.32
947,-61.141,-109.03,-128.43
948,-61.034,-109.64,-126.54
949,-60.918,-110.09,-124.54
950,-60.799,-109.75,-128.89
951,-60.684,-109.32,-125.35
952,-60.565,-109.59,-128.82
953,-60.443,-110.03,-133.62
954,-60.325,-111.55,-130.27
955,-60.203,-111.31,-131.84
956,-60.079,-110.28,-131.03
957,-59.949,-109.89,-137.11
958,-59.817,-110.33,-126.87
959,-59.684,-110.16,-123.82
960,-59.556,-109.75,-133.46
961,-59.416,-109.9,-126.1
962,-59.282,-109.55,-122.62
963,-59.14,-109.57,-130.27
964,-58.997,-109.41,-127.42
965,-58.855,-110.79,-122.62
966,-58.708,-109.59,-129.54
967,-58.56,-110.04,-125.54
968,-58.407,-109.72,-129.48
969,-58.251,-109.95,-126.64
970,-58.097,-111.67,-130.13
971,-57.934,-109.81,-130.65
972,-57.773,-110.5,-127.72
973,-57.604,-110.06,-123.54
974,-57.438,-110.74,-124.65
975,-57.261,-109.81,-125.59
976,-57.084,-110.44,-124.31
977,-56.908,-110.6,-127.05
978,-56.724,-111.93,-123.4
979,-56.532,-110.58,-129.96
980,-56.341,-109.38,-129.19
981,-56.148,-109.39,-123.75
982,-55.943,-110.09,-123.19
983,-55.738,-109.45,-123.29
984,-55.527,-109.37,-120.61
985,-55.31,-109.52,-123.84
986,-55.089,-109.55,-126.01
987,-54.86,-110.29,-119.45
988,-54.627,-110.37,-127.97
989,-54.387,-110.87,-140.07
990,-54.142,-111.14,-121.79
991,-53.884,-108.94,-128.98
992,-53.622,-109.87,-127.9
993,-53.352,-109.44,-122.54
994,-53.074,-110.17,-120.88
995,-52.785,-109.63,-121
996,-52.488,-111.02,-119.94
997,-52.18,-110.14,-123.37
998,-51.861,-109.81,-119.92
999,-51.528,-109.68,-121.49
1000,-51.183,-110.69,-120.91
1001,-50.824,-110.94,-119.3
1002,-50.449,-109.66,-119.51
1003,-50.057,-109.3,-116.83
1004,-49.647,-109.7,-117.06
1005,-49.215,-110.24,-117.32
1006,-48.764,-109.62,-117.58
1007,-48.282,-109.98,-115.6
1008,-47.778,-109.48,-114.74
1009,-47.241,-110.13,-113.78
1010,-46.668,-110.92,-112.72
1011,-46.054,-109.39,-113.43
1012,-45.395,-109.83,-112.5
1013,-44.68,-110.71,-110.72
1014,-43.903,-110.08,-110.63
1015,-43.047,-110,-108.07
1016,-42.099,-110.44,-106.06
1017,-41.035,-110.46,-104.54
1018,-39.82,-110.77,-101.27
1019,-38.41,-109.82,-96.219
1020,-36.724,-109.19,-83.294
1021,-34.631,-109.81,-90.936
1022,-31.868,-109.71,-98.606
1023,-27.793,-110.53,-102.85
1024,-19.862,-109.85,-105.03
1025,-13.702,-110.17,-107.52
1026,-25.812,-110.07,-108.69
1027,-30.683,-108.97,-110.86
1028,-33.785,-109.22,-111.91
1029,-36.066,-110.02,-112.32
1030,-37.871,-110.25,-113.08
1031,-39.364,-110.12,-113.85
1032,-40.639,-109.34,-115.17
1033,-41.749,-110.15,-115.05
1034,-42.733,-109.64,-117.65
1035,-43.618,-110.21,-117.73
1036,-44.419,-109.36,-116.2
1037,-45.154,-109.85,-116.26
1038,-45.831,-110.54,-119.26
1039,-46.459,-110.25,-120.81
1040,-47.045,-109.22,-118.97
1041,-47.594,-109.66,-119.48
1042,-48.109,-109.61,-122.18
1043,-48.597,-111.17,-123.01
1044,-49.058,-109.54,-123.79
1045,-49.497,-109.23,-120.89
1046,-49.913,-109.87,-119.77
1047,-50.312,-109.75,-120.24
1048,-50.69,-109.53,-123.67
1049,-51.054,-110.08,-125.92
1050,-51.405,-110.52,-124.7
1051,-51.741,-109.38,-124.67
1052,-52.064,-110.76,-121.85
1053,-52.377,-109.33,-122.99
1054,-52.677,-110.92,-124.68
1055,-52.968,-109.66,-121.42
1056,-53.251,-110.06,-126.68
1057,-53.525,-109.81,-120.07
1058,-53.786,-109.89,-121.2
1059,-54.046,-109.63,-126.5
1060,-54.294,-110.13,-123.83
1061,-54.535,-110.54,-125.84
1062,-54.771,-109.19,-125.88
1063,-55,-109.46,-132.01
1064,-55.225,-110.25,-130.19
1065,-55.442,-109.31,-127.78
1066,-55.654,-110.29,-130.45
1067,-55.863,-110.12,-127.2
1068,-56.065,-109.71,-123.91
1069,-56.26,-110.47,-125.49
1070,-56.454,-110.77,-134.44
1071,-56.646,-109.28,-130.55
1072,-56.831,-109.64,-133.73
1073,-57.007,-108.82,-124.06
1074,-57.187,-110.17,-126.33
1075,-57.361,-109.5,-125.32
1076,-57.533,-109.99,-126.23
1077,-57.7,-110.88,-141.75
1078,-57.865,-109.71,-140.35
1079,-58.025,-109.69,-129.67
1080,-58.183,-109.02,-130.15
1081,-58.342,-110.18,-132.57
1082,-58.492,-110.12,-138.99
1083,-58.644,-110.28,-128.36
1084,-58.786,-109.17,-129.24
1085,-58.934,-109.47,-126.43
1086,-59.078,-109.89,-128.41
1087,-59.216,-109.93,-134.58
1088,-59.355,-109.29,-129.92
1089,-59.492,-110.63,-127.69
1090,-59.62,-109.91,-128.46
1091,-59.756,-109.72,-129.78
1092,-59.884,-109.98,-123.88
1093,-60.013,-110.88,-131.33
1094,-60.139,-109.51,-125.82
1095,-60.26,-110.89,-132.5
1096,-60.386,-110.31,-134.39
1097,-60.503,-109.9,-128.53
1098,-60.622,-109.4,-126.88
1099,-60.74,-109.39,-127.91
1100,-60.854,-109.61,-129.62
1101,-60.972,-109.77,-132.63
1102,-61.082,-110.03,-126.86
1103,-61.199,-110.59,-130.56
1104,-61.307,-109.53,-125.56
1105,-61.411,-109.52,-129.06
1106,-61.524,-110,-133.51
1107,-61.625,-109.4,-139.67
1108,-61.732,-110.39,-125.92
1109,-61.837,-110.52,-139.53
1110,-61.937,-110.52,-129.07
1111,-62.035,-109.43,-133.81
1112,-62.137,-109.9,-139.35
1113,-62.235,-110.1,-124.91
1114,-62.335,-109.35,-125.26
1115,-62.429,-110.15,-128.64
1116,-62.528,-109.45,-128.79
1117,-62.627,-109.53,-131.9
1118,-62.715,-110.85,-130.47
1119,-62.811,-110.76,-127.01
1120,-62.903,-111.18,-130.36
1121,-62.985,-109.52,-131.77
1122,-63.072,-109.62,-125.77
1123,-63.164,-109.09,-127.54
1124,-63.256,-110.51,-140.56
1125,-63.338,-110.13,-126.9
1126,-63.425,-109.66,-129.25
1127,-63.513,-109.62,-126.94
1128,-63.592,-110.1,-130.59
1129,-63.678,-110.24,-134.76
1130,-63.759,-109.66,-126.98
1131,-63.843,-109.96,-127.14
1132,-63.919,-109.12,-129.88
1133,-64.006,-110.97,-125.38
1134,-64.08,-109.54,-135.96
1135,-64.156,-111.16,-130.02
1136,-64.233,-109.64,-134.72
1137,-64.316,-109.72,-132.86
1138,-64.386,-109.01,-131.79
1139,-64.468,-110.73,-140.85
1140,-64.539,-109.54,-156.91
1141,-64.623,-110.44,-139.45
1142,-64.699,-109.59,-133.41
1143,-64.758,-110.33,-139.76
1144,-64.841,-109.7,-129.45
1145,-64.901,-109.47,-134
1146,-64.983,-109.82,-126.31
1147,-65.048,-109.72,-126.53
1148,-65.119,-109.4,-136.93
1149,-65.189,-108.82,-131.45
1150,-65.265,-109.42,-135.56
1151,-65.324,-109.16,-134.85
1152,-65.4,-109.37,-129.82
1153,-65.466,-111.49,-141.43
1154,-65.523,-108.63,-131.46
1155,-65.596,-109.38,-141.81
1156,-65.668,-109.48,-135.22
1157,-65.726,-109.55,-134.35
1158,-65.798,-110.45,-132.68
1159,-65.852,-109.02,-127.55
1160,-65.919,-109.37,-127.79
1161,-65.982,-110.42,-134.27
1162,-66.048,-110.12,-128.2
1163,-66.111,-110.24,-125.14
1164,-66.183,-109.7,-127.54
1165,-66.236,-109.28,-138.24
1166,-66.299,-109.1,-136.69
1167,-66.358,-109.08,-131.21
1168,-66.412,-110.18,-130.55
1169,-66.471,-109.59,-130.83
1170,-66.534,-109.62,-127.05
1171,-66.6,-110.01,-121.49
1172,-66.656,-109.27,-129.4
1173,-66.709,-110.24,-134.7
1174,-66.774,-110.59,-134.68
1175,-66.826,-109.82,-127.91
1176,-66.882,-109.65,-124.73
1177,-66.94,-109.64,-134.51
1178,-66.995,-110.43,-136.39
1179,-67.053,-109.07,-137
1180,-67.112,-109.42,-125.94
1181,-67.147,-109.73,-129.81
1182,-67.226,-109.7,-123.69
1183,-67.276,-110.04,-127.7
1184,-67.331,-109.68,-131.64
1185,-67.379,-109.06,-134.14
1186,-67.432,-110.42,-131.08
1187,-67.494,-111.19,-126.23
1188,-67.534,-108.95,-126.41
1189,-67.591,-110.21,-132.54
1190,-67.65,-109.77,-128.55
1191,-67.694,-109.74,-130.17
1192,-67.758,-110.19,-126.29
1193,-67.805,-109.7,-138.6
1194,-67.859,-110.09,-129.6
1195,-67.902,-109.88,-137.24
1196,-67.957,-110.46,-131.68
1197,-68.012,-108.63,-128.58
1198,-68.055,-110.67,-129.6
1199,-68.098,-109.09,-140.82
1200,-68.153,-109.74,-139.44
1201,-68.195,-109.5,-137.2
1202,-68.246,-108.95,-125.38
1203,-68.297,-109.51,-130.32
1204,-68.347,-109.65,-128.44
1205,-68.394,-110.73,-132.91
1206,-68.438,-110.53,-146.73
1207,-68.491,-110.11,-135.3
1208,-68.527,-110.06,-130.1
1209,-68.576,-110.78,-136.99
1210,-68.627,-110.07,-129.24
1211,-68.673,-109.52,-134.2
1212,-68.717,-109.62,-126.11
1213,-68.77,-109.77,-134.13
1214,-68.805,-110.47,-136.71
1215,-68.85,-109.92,-134.3
1216,-68.904,-109.79,-126.86
1217,-68.943,-109.31,-131.07
1218,-68.986,-108.67,-129.88
1219,-69.041,-110.59,-144.4
1220,-69.078,-109.84,-127.53
1221,-69.113,-109.82,-127.27
1222,-69.173,-110.21,-125.32
1223,-69.209,-110.49,-132.86
1224,-69.259,-109.46,-140.38
1225,-69.295,-109.73,-132.75
1226,-69.341,-109.88,-130.01
1227,-69.388,-109.14,-134.86
1228,-69.422,-110.39,-132.35
1229,-69.466,-109.79,-128.71
1230,-69.493,-109.65,-132.58
1231,-69.54,-109.48,-137.7
1232,-69.574,-110.32,-133.65
1233,-69.624,-110.6,-126.62
1234,-69.667,-109.99,-134.85
1235,-69.714,-109.39,-139.07
1236,-69.745,-109.7,-140.26
1237,-69.79,-109.17,-143.27
1238,-69.837,-108.3,-136.34
1239,-69.874,-109.82,-140.08
1240,-69.914,-109.87,-135.09
1241,-69.954,-109.78,-132.04
1242,-69.98,-110.07,-151.09
1243,-70.031,-109.42,-126.4
1244,-70.082,-109.59,-129.92
1245,-70.108,-110.53,-128.37
1246,-70.147,-109.35,-136.26
1247,-70.187,-109.43,-127.29
1248,-70.212,-109.38,-128.06
1249,-70.262,-109.92,-138.07
1250,-70.308,-109.39,-127.83
1251,-70.337,-109.23,-134.34
1252,-70.371,-108.68,-131.99
1253,-70.418,-109.59,-138.52
1254,-70.459,-109.93,-123.56
1255,-70.491,-109.86,-134.75
1256,-70.528,-109.58,-128.87
1257,-70.556,-110.51,-135.42
1258,-70.59,-109.38,-136.78
1259,-70.626,-109.95,-130.15
1260,-70.668,-110.13,-131.22
1261,-70.702,-109.44,-134.5
1262,-70.724,-109.44,-125.98
1263,-70.783,-109.96,-129.84
1264,-70.812,-110.22,-138.13
1265,-70.853,-109.16,-140.33
1266,-70.887,-109.99,-132.77
1267,-70.925,-109.96,-129.18
1268,-70.946,-110.25,-124.65
1269,-70.99,-109.62,-133.55
1270,-71.027,-109.28,-129.49
1271,-71.05,-109.12,-139.98
1272,-71.087,-109.84,-135.58
1273,-71.11,-109.92,-129.97
1274,-71.163,-109,-131.5
1275,-71.195,-108.5,-133.9
1276,-71.228,-109.86,-147.99
1277,-71.275,-110.17,-127.66
1278,-71.293,-109.46,-130.19
1279,-71.327,-109.29,-130.32
1280,-71.357,-110.41,-132.52
1281,-71.391,-109.46,-140.57
1282,-71.423,-109.42,-142.38
1283,-71.459,-109.31,-131.11
1284,-71.487,-109.49,-134.27
1285,-71.525,-108.79,-133.13
1286,-71.562,-109.33,-141.96
1287,-71.584,-110.12,-130.94
1288,-71.622,-109.77,-131.9
1289,-71.648,-109.9,-131.09
1290,-71.69,-108.88,-124.86
1291,-71.736,-110.74,-141.07
1292,-71.758,-110.07,-133.41
1293,-71.79,-109.79,-135.89
1294,-71.811,-109.68,-143.61
1295,-71.854,-109.54,-132.13
1296,-71.876,-109.65,-130.05
1297,-71.901,-109.01,-141.01
1298,-71.942,-109.4,-128.77
1299,-71.979,-108.32,-135.66
1300,-71.985,-108.67,-142.05
1301,-72.031,-108.77,-141.47
1302,-72.059,-109.17,-134.6
1303,-72.107,-108.81,-135.4
1304,-72.114,-108.55,-129.92
1305,-72.148,-109.94,-134.3
1306,-72.19,-109.32,-135.45
1307,-72.229,-110.37,-135.83
1308,-72.244,-108.79,-126.71
1309,-72.277,-111.12,-133.92
1310,-72.306,-109.56,-132.24
1311,-72.34,-109.79,-128.98
1312,-72.361,-109.33,-145.03
1313,-72.403,-109.55,-133.21
1314,-72.424,-109.9,-130.09
1315,-72.466,-110.31,-136.27
1316,-72.494,-110.34,-134.8
1317,-72.524,-109.83,-132.36
1318,-72.535,-109.64,-133.57
1319,-72.562,-109.34,-137.64
1320,-72.598,-110.36,-129.66
1321,-72.629,-110.63,-130.97
1322,-72.66,-108.76,-129.08
1323,-72.689,-109.69,-130.67
1324,-72.708,-110.26,-128.1
1325,-72.724,-109.74,-131.24
1326,-72.772,-109.57,-129.03
1327,-72.803,-109.87,-132.98
1328,-72.83,-109.58,-126.78
1329,-72.853,-109.59,-130.96
1330,-72.869,-109.08,-134.18
1331,-72.914,-109.41,-139.17
1332,-72.935,-109.53,-136.95
1333,-72.963,-110.3,-137.55
1334,-73.005,-109.6,-137.66
1335,-73.013,-109.83,-140.1
1336,-73.057,-109.74,-135.74
1337,-73.071,-109.38,-135.18
1338,-73.091,-110.44,-131.62
1339,-73.132,-109.65,-141.2
1340,-73.167,-109.66,-131.55
1341,-73.176,-108.92,-144.92
1342,-73.213,-109.46,-128.38
1343,-73.226,-109.88,-132.78
1344,-73.244,-109.19,-142.32
1345,-73.282,-109.04,-136.28
1346,-73.313,-109.05,-134.84
1347,-73.332,-109.42,-137.77
1348,-73.365,-109.7,-136.42
1349,-73.389,-109.54,-134.05
1350,-73.413,-109.94,-133.91
1351,-73.437,-108.8,-132.31
1352,-73.457,-111.23,-131.34
1353,-73.488,-110.75,-129.91
1354,-73.516,-109.24,-139.69
1355,-73.537,-109.46,-133.12
1356,-73.576,-108.78,-129.99
1357,-73.582,-110.19,-138.22
1358,-73.614,-109.38,-128.3
1359,-73.646,-109.64,-126.63
1360,-73.683,-109.9,-135.03
1361,-73.699,-108.84,-129.83
1362,-73.716,-108.62,-130.07
1363,-73.745,-110.07,-135.79
1364,-73.766,-109.72,-136.11
1365,-73.796,-108.89,-128.17
1366,-73.809,-109.62,-143.74
1367,-73.852,-109.68,-137.41
1368,-73.87,-109.68,-135.25
1369,-73.897,-109.66,-132.23
1370,-73.916,-109.77,-130.5
1371,-73.93,-108.94,-133.58
1372,-73.964,-109.06,-132.83
1373,-73.987,-110.53,-128.06
1374,-74.004,-109.38,-127.01
1375,-74.015,-109.35,-129.52
1376,-74.074,-109.59,-131.49
1377,-74.086,-110.03,-136.67
1378,-74.113,-108.72,-128.31
1379,-74.131,-109.43,-127.8
1380,-74.149,-109.99,-130.47
1381,-74.177,-109.69,-133.18
1382,-74.216,-110.32,-132.81
1383,-74.235,-109.31,-129.7
1384,-74.243,-109.88,-138.03
1385,-74.264,-109.42,-132.65
1386,-74.29,-109.07,-129.78
1387,-74.331,-109.92,-138.58
1388,-74.325,-109.45,-128.43
1389,-74.376,-109.37,-139.31
1390,-74.382,-108.9,-159.48
1391,-74.425,-109.62,-133.68
1392,-74.45,-110.12,-126.28
1393,-74.46,-109.79,-132.45
1394,-74.466,-109.8,-125.93
1395,-74.494,-108.97,-143.41
1396,-74.528,-109.81,-132.23
1397,-74.554,-108.83,-131.22
1398,-74.57,-109.36,-126.89
1399,-74.576,-109.12,-126.74
1400,-74.619,-108.83,-128.2
1401,-74.64,-109.11,-122.13
1402,-74.652,-109.04,-130.51
1403,-74.674,-108.93,-137.58
1404,-74.723,-109.85,-132.9
1405,-74.713,-110.47,-133.21
1406,-74.734,-110.19,-141
1407,-74.766,-108.95,-128.9
1408,-74.786,-108.65,-127.62
1409,-74.824,-109.24,-125.69
1410,-74.834,-109.84,-131.07
1411,-74.86,-109.07,-131.84
1412,-74.86,-109.57,-131.31
1413,-74.916,-109.32,-133.99
1414,-74.914,-109.35,-129.32
1415,-74.942,-109.11,-131.97
1416,-74.952,-109.44,-136.08
1417,-74.968,-108.98,-125.89
1418,-74.997,-109.13,-134.33
1419,-75.041,-109.51,-128.32
1420,-75.058,-109.19,-125.82
1421,-75.074,-109.26,-142.56
1422,-75.067,-109.3,-129.94
1423,-75.119,-109.85,-135.9
1424,-75.116,-108.82,-124.75
1425,-75.143,-109.07,-131.16
1426,-75.179,-110.08,-134.22
1427,-75.186,-110.01,-129.99
1428,-75.216,-108.62,-134.86
1429,-75.257,-109.57,-134.02
1430,-75.251,-109.27,-127.93
1431,-75.278,-109.8,-136.03
1432,-75.304,-109.43,-126.65
1433,-75.308,-109,-130.65
1434,-75.335,-108.82,-144.25
1435,-75.356,-109.1,-145.22
1436,-75.387,-109.61,-129.39
1437,-75.378,-109.26,-129.67
1438,-75.413,-108.63,-127.95
1439,-75.425,-108.57,-128.95
1440,-75.453,-109.59,-138.38
1441,-75.462,-110.2,-136.83
1442,-75.479,-108.82,-131.37
1443,-75.514,-109.88,-137.96
1444,-75.54,-108.9,-133.96
1445,-75.55,-109.46,-126.79
1446,-75.565,-109.35,-145.85
1447,-75.588,-109.18,-132.57
1448,-75.625,-109.32,-150.75
1449,-75.651,-109.18,-130.1
1450,-75.662,-109.95,-131.13
1451,-75.659,-109.52,-130.39
1452,-75.674,-108.93,-133.96
1453,-75.728,-109.56,-136.68
1454,-75.738,-109.41,-127.79
1455,-75.752,-108.8,-133.65
1456,-75.774,-109.77,-137.25
1457,-75.793,-109.69,-138.1
1458,-75.801,-108.94,-128.15
1459,-75.821,-108.97,-132.12
1460,-75.833,-110.17,-130.33
1461,-75.863,-109.54,-135.14
1462,-75.879,-109.18,-127.58
1463,-75.91,-109.84,-136.07
1464,-75.92,-109.91,-125.89
1465,-75.929,-108.66,-140.42
1466,-75.971,-109.68,-139.69
1467,-75.984,-109.57,-136.87
1468,-75.997,-109.31,-141.37
1469,-76.025,-108.82,-131.53
1470,-76.043,-108.92,-141.57
1471,-76.052,-109.44,-133.68
1472,-76.085,-109.68,-129.16
1473,-76.058,-109.46,-125.82
1474,-76.125,-109.11,-133.59
1475,-76.142,-109.47,-131.49
1476,-76.143,-109.71,-132.35
1477,-76.146,-110.53,-133.07
1478,-76.18,-108.86,-128.44
1479,-76.198,-109.39,-146.55
1480,-76.213,-109.52,-143.14
1481,-76.235,-110.06,-130.78
1482,-76.251,-109.41,-124.43
1483,-76.265,-109.58,-130.49
1484,-76.287,-108.32,-129.5
1485,-76.297,-108.57,-133.98
1486,-76.332,-109.19,-131
1487,-76.346,-109.61,-140.28
1488,-76.362,-109.31,-136.35
1489,-76.383,-108.16,-129.17
1490,-76.39,-108.73,-140.3
1491,-76.397,-107.86,-135.66
1492,-76.416,-108.82,-131.61
1493,-76.449,-109.21,-130.84
1494,-76.457,-110.19,-136.82
1495,-76.487,-109.45,-134.16
1496,-76.48,-110.25,-129.85
1497,-76.52,-108.98,-131.86
1498,-76.539,-109.34,-130.98
1499,-76.566,-110.32,-130.87
1500,-76.579,-108.08,-129.31
1501,-76.602,-108.74,-132.38
1502,-76.624,-108.85,-138.65
1503,-76.622,-109.86,-131.33
1504,-76.618,-109.46,-131.94
1505,-76.656,-109.47,-134.47
1506,-76.666,-109.15,-144.53
1507,-76.703,-109.11,-127.23
1508,-76.71,-109.58,-129.22
1509,-76.723,-109.39,-129.75
1510,-76.745,-109.36,-133.42
1511,-76.731,-109.65,-136.45
1512,-76.757,-109.25,-160.69
1513,-76.79,-108.63,-140.24
1514,-76.809,-109.13,-137.99
1515,-76.843,-108.93,-130.39
1516,-76.83,-108.92,-131.23
1517,-76.86,-109.57,-130.74
1518,-76.866,-108.6,-128.84
1519,-76.883,-109.74,-137.23
1520,-76.903,-108.26,-136.58
1521,-76.936,-108.6,-131.25
1522,-76.951,-108.97,-126.97
1523,-76.945,-109.14,-129.39
1524,-76.978,-108.73,-141.14
1525,-76.998,-108.36,-133.32
1526,-77.001,-109.32,-129.2
1527,-77.029,-109.32,-128.65
1528,-77.035,-108.52,-139.88
1529,-77.05,-108.7,-133.56
1530,-77.062,-109.79,-132.57
1531,-77.097,-109,-128.91
1532,-77.091,-107.83,-123.17
1533,-77.132,-109.73,-132.05
1534,-77.125,-109.98,-138.51
1535,-77.135,-108.87,-131.31
1536,-77.165,-109.3,-142.31
1537,-77.197,-109.05,-140.17
1538,-77.183,-109.15,-131.51
1539,-77.212,-108.86,-127.94
1540,-77.235,-109.29,-127.45
1541,-77.227,-109.53,-128.75
1542,-77.245,-108.78,-127.18
1543,-77.24,-109.04,-143.78
1544,-77.295,-109.64,-130.61
1545,-77.301,-108.89,-133.11
1546,-77.32,-109.07,-127.92
1547,-77.32,-109.02,-134.21
1548,-77.352,-109.02,-124.53
1549,-77.365,-108.96,-136.27
1550,-77.389,-108.75,-132.04
1551,-77.396,-108.92,-129.28
1552,-77.404,-109.4,-138.64
1553,-77.448,-108.91,-131.94
1554,-77.459,-108.9,-138.71
1555,-77.501,-108.87,-133.23
1556,-77.494,-109.3,-130.27
1557,-77.502,-108.68,-132.37
1558,-77.498,-108.72,-124.99
1559,-77.553,-108.91,-126.37
1560,-77.539,-109.57,-144.44
1561,-77.564,-108.92,-124.91
1562,-77.581,-109.08,-134.04
1563,-77.581,-109.41,-127.26
1564,-77.601,-109.17,-130.85
1565,-77.599,-110.15,-141.62
1566,-77.656,-109.52,-132.62
1567,-77.63,-108.78,-131.13
1568,-77.687,-108.38,-129.68
1569,-77.672,-109.11,-128.16
1570,-77.688,-108.25,-129.09
1571,-77.708,-110.4,-133.82
1572,-77.719,-108.71,-128.08
1573,-77.729,-109.4,-128.12
1574,-77.759,-109.14,-128.53
1575,-77.757,-108.63,-133.1
1576,-77.788,-109.17,-124.08
1577,-77.802,-108.89,-128.35
1578,-77.812,-108.33,-130.85
1579,-77.815,-109.18,-131.76
1580,-77.869,-108.78,-129.78
1581,-77.866,-108.54,-130.72
1582,-77.85,-108.54,-133.69
1583,-77.866,-108.85,-136.26
1584,-77.899,-108.88,-134.49
1585,-77.911,-109.07,-124.61
1586,-77.935,-109.55,-133.27
1587,-77.928,-108.88,-142.93
1588,-77.943,-109.07,-145.91
1589,-77.967,-109.93,-136.14
1590,-77.971,-109.36,-132.26
1591,-77.988,-108.85,-131.33
1592,-77.991,-109.38,-134.38
1593,-78.022,-109.21,-128.5
1594,-78.038,-109.65,-137.76
1595,-78.05,-108.8,-130.34
1596,-78.069,-109.43,-128.86
1597,-78.063,-108.07,-124.95
1598,-78.094,-108.74,-139.98
1599,-78.103,-109.44,-137.94
1600,-78.113,-109.01,-131.07
1601,-78.132,-108.67,-134.12
1602,-78.127,-108.42,-135.22
1603,-78.142,-109.36,-124.51
1604,-78.177,-109.12,-155.52
1605,-78.172,-109.67,-138.4
1606,-78.207,-109.1,-142.25
1607,-78.19,-109.15,-131.33
1608,-78.233,-108.58,-130.49
1609,-78.256,-109.27,-126.5
1610,-78.241,-108.66,-133.14
1611,-78.274,-109.14,-127.29
