f,s100,s410,s700
822,-74.45,-99.127,-131.67
823,-74.41,-99.021,-141.35
824,-74.373,-99.391,-127.93
825,-74.342,-99.182,-128.24
826,-74.297,-99.115,-128.56
827,-74.25,-99.124,-132.38
828,-74.202,-98.871,-135.18
829,-74.179,-99.35,-130.12
830,-74.138,-99.057,-128.36
831,-74.095,-99.185,-139.83
832,-74.054,-98.849,-139.09
833,-73.993,-99.247,-131.52
834,-73.966,-98.779,-131.7
835,-73.917,-98.909,-130.63
836,-73.879,-99.454,-143.8
837,-73.843,-98.894,-129.21
838,-73.793,-98.987,-147.65
839,-73.758,-99.08,-130.05
840,-73.703,-99.125,-128.17
841,-73.674,-99.188,-126.51
842,-73.632,-99.04,-141.67
843,-73.575,-99.257,-128.86
844,-73.544,-99.121,-140.13
845,-73.501,-99.213,-138.99
846,-73.456,-99.079,-137.06
847,-73.406,-99.082,-133.49
848,-73.364,-99.146,-133.33
849,-73.322,-99.184,-137.23
850,-73.255,-99.187,-137.46
851,-73.217,-99.124,-132.51
852,-73.175,-99.229,-130.26
853,-73.135,-99.136,-129.33
854,-73.068,-98.988,-139.83
855,-73.045,-98.85,-135.98
856,-72.988,-98.793,-132.16
857,-72.937,-99.245,-128.37
858,-72.885,-99.249,-149.81
859,-72.844,-99.041,-128.1
860,-72.813,-98.97,-134.98
861,-72.742,-99.014,-133.29
862,-72.701,-98.865,-125.08
863,-72.631,-98.841,-128.76
864,-72.593,-99.012,-134.23
865,-72.554,-99.022,-131.46
866,-72.504,-99.168,-124.86
867,-72.439,-99.191,-135.5
868,-72.387,-98.986,-136.69
869,-72.328,-99.309,-139.52
870,-72.286,-99.081,-140.66
871,-72.228,-99.298,-132.95
872,-72.177,-99.049,-126.57
873,-72.133,-99.098,-130.74
874,-72.068,-99.094,-122.08
875,-72.011,-99.152,-124.89
876,-71.964,-99.381,-132.08
877,-71.918,-99.247,-128.69
878,-71.854,-98.955,-137.05
879,-71.79,-98.913,-128.96
880,-71.753,-98.98,-127.37
881,-71.687,-99.137,-128.66
882,-71.623,-99.146,-128.82
883,-71.58,-98.874,-126.22
884,-71.513,-99.399,-135.06
885,-71.457,-99.041,-128.46
886,-71.401,-99,-126.33
887,-71.335,-99.213,-127.83
888,-71.286,-98.986,-142.28
889,-71.218,-99.19,-133.79
890,-71.149,-98.872,-127.03
891,-71.1,-98.796,-145.12
892,-71.038,-98.99,-125.22
893,-70.968,-98.97,-124.75
894,-70.913,-99.012,-127.93
895,-70.857,-99.159,-129.74
896,-70.786,-98.965,-135.49
897,-70.72,-98.879,-135.74
898,-70.653,-98.986,-130.61
899,-70.593,-99.079,-127.51
900,-70.545,-99.09,-129.8
901,-70.463,-98.87,-132.01
902,-70.394,-99.137,-127.3
903,-70.321,-98.835,-129.02
904,-70.263,-98.904,-123.47
905,-70.191,-99.003,-126.93
906,-70.131,-99.183,-129.36
907,-70.051,-99.089,-132.43
908,-69.986,-99.216,-148.42
909,-69.921,-99.177,-133.36
910,-69.844,-98.858,-141.41
911,-69.769,-98.996,-138.78
912,-69.7,-99.069,-126.95
913,-69.619,-99.005,-127.03
914,-69.551,-98.85,-128.04
915,-69.477,-99.203,-127.04
916,-69.4,-99.036,-127.26
917,-69.319,-98.775,-131.65
918,-69.245,-99.239,-124.11
919,-69.163,-99.073,-131.11
920,-69.085,-98.701,-131.43
921,-69.006,-98.746,-127.47
922,-68.917,-99.037,-131.44
923,-68.825,-98.986,-133.13
924,-68.76,-99.008,-131.04
925,-68.676,-99.003,-124.18
926,-68.592,-99.012,-125.3
927,-68.507,-99.04,-135.97
928,-68.417,-99.033,-124.03
929,-68.333,-99.147,-124.09
930,-68.248,-98.733,-125.33
931,-68.153,-98.888,-129.74
932,-68.066,-98.945,-124.9
933,-67.971,-98.826,-128.22
934,-67.884,-98.737,-124.43
935,-67.792,-98.924,-128.3
936,-67.7,-99.029,-134.1
937,-67.616,-99.122,-134.16
938,-67.51,-98.972,-124.54
939,-67.41,-99.044,-134.49
940,-67.318,-99.035,-128.01
941,-67.215,-98.785,-121.7
942,-67.114,-98.799,-130.49
943,-67.005,-98.983,-123.3
944,-66.911,-98.824,-132.39
945,-66.804,-98.989,-126.31
946,-66.702,-98.996,-125.11
947,-66.585,-99.217,-125.53
948,-66.473,-99.106,-126.15
949,-66.365,-99.098,-141.09
950,-66.248,-98.623,-124.67
951,-66.14,-99.083,-122.81
952,-66.027,-98.936,-124.41
953,-65.909,-98.834,-123.12
954,-65.789,-98.987,-125.9
955,-65.666,-98.698,-121.04
956,-65.549,-98.999,-124.1
957,-65.42,-98.768,-123.53
958,-65.298,-98.758,-120.81
959,-65.167,-99.009,-125.63
960,-65.041,-99.033,-127.71
961,-64.909,-98.868,-123.79
962,-64.774,-98.864,-127.04
963,-64.641,-99.047,-124.24
964,-64.497,-98.918,-123.76
965,-64.36,-99.056,-126.04
966,-64.211,-99.049,-121.76
967,-64.068,-99.052,-120.88
968,-63.92,-98.794,-122.05
969,-63.77,-99.268,-121
970,-63.61,-98.772,-124.52
971,-63.456,-99.043,-124.79
972,-63.297,-99.041,-121.3
973,-63.135,-98.728,-120.33
974,-62.969,-98.846,-120.79
975,-62.802,-98.952,-119.1
976,-62.622,-98.787,-123.25
977,-62.44,-98.912,-122.3
978,-62.263,-98.741,-120.78
979,-62.079,-98.71,-121.58
980,-61.893,-98.984,-120.23
981,-61.696,-98.852,-121.33
982,-61.5,-98.819,-121.81
983,-61.294,-98.828,-123.08
984,-61.091,-99.016,-118.96
985,-60.879,-98.575,-121.44
986,-60.652,-98.927,-118.75
987,-60.432,-99.006,-120.77
988,-60.202,-99.19,-120.26
989,-59.959,-98.944,-116.64
990,-59.717,-98.847,-119.87
991,-59.466,-98.779,-119.67
992,-59.203,-99.042,-117.97
993,-58.941,-99.221,-118.58
994,-58.663,-98.931,-115.9
995,-58.374,-98.886,-119.79
996,-58.081,-99.082,-118.15
997,-57.772,-99.041,-116.17
998,-57.457,-98.933,-116.02
999,-57.129,-98.695,-115.61
1000,-56.783,-98.707,-115.21
1001,-56.427,-98.884,-115.04
1002,-56.054,-98.995,-114.68
1003,-55.662,-98.817,-115.26
1004,-55.252,-99.024,-115.25
1005,-54.825,-99.089,-113.18
1006,-54.372,-98.784,-113.89
1007,-53.893,-98.832,-111.21
1008,-53.388,-98.986,-112.24
1009,-52.849,-98.926,-111.49
1010,-52.277,-98.891,-109.08
1011,-51.661,-99.046,-109.31
1012,-51,-99.131,-107.41
1013,-50.282,-98.857,-106.81
1014,-49.499,-98.843,-105.67
1015,-48.638,-98.893,-104.08
1016,-47.681,-98.892,-102.4
1017,-46.604,-98.914,-99.907
1018,-45.374,-99.065,-96.958
1019,-43.939,-99.196,-92.119
1020,-42.219,-99.07,-80.871
1021,-40.069,-98.813,-85.45
1022,-37.202,-98.643,-93.67
1023,-32.889,-98.986,-97.95
1024,-23.932,-98.858,-100.78
1025,-22.059,-98.802,-102.51
1026,-32.276,-98.984,-104.6
1027,-36.845,-99.018,-105.98
1028,-39.825,-98.938,-107.24
1029,-42.041,-98.888,-107.73
1030,-43.808,-98.547,-109.43
1031,-45.274,-98.826,-109.97
1032,-46.531,-98.486,-110.91
1033,-47.629,-98.94,-112.04
1034,-48.604,-98.886,-112.54
1035,-49.48,-98.861,-112.23
1036,-50.277,-98.914,-112.91
1037,-51.009,-98.631,-113.15
1038,-51.682,-98.931,-114.6
1039,-52.311,-98.716,-115.28
1040,-52.894,-98.861,-115.34
1041,-53.443,-98.664,-114.69
1042,-53.96,-98.75,-114.39
1043,-54.448,-98.891,-117.33
1044,-54.907,-98.984,-116.07
1045,-55.345,-98.798,-116.44
1046,-55.763,-98.802,-116.18
1047,-56.167,-98.685,-120.05
1048,-56.545,-98.925,-117.09
1049,-56.913,-98.849,-117.68
1050,-57.262,-98.82,-116.87
1051,-57.605,-98.864,-117.38
1052,-57.927,-98.975,-117.96
1053,-58.24,-98.664,-119.94
1054,-58.545,-98.878,-117.68
1055,-58.838,-98.886,-122.01
1056,-59.121,-98.777,-121.76
1057,-59.4,-98.779,-118.71
1058,-59.663,-98.543,-120.03
1059,-59.923,-98.65,-117.86
1060,-60.173,-98.811,-121.1
1061,-60.421,-98.868,-122.84
1062,-60.66,-98.901,-120.86
1063,-60.891,-98.715,-123.67
1064,-61.12,-98.711,-133.22
1065,-61.339,-99.056,-120.07
1066,-61.555,-99.066,-122.65
1067,-61.762,-98.929,-120.85
1068,-61.969,-98.73,-123.4
1069,-62.17,-98.781,-119.86
1070,-62.363,-98.826,-124.96
1071,-62.556,-98.801,-122.84
1072,-62.748,-98.781,-123.41
1073,-62.93,-98.821,-119.44
1074,-63.11,-98.957,-120.85
1075,-63.291,-98.386,-117.99
1076,-63.463,-98.739,-121.39
1077,-63.639,-99.048,-125.54
1078,-63.805,-98.796,-123.28
1079,-63.965,-98.817,-122.27
1080,-64.13,-98.833,-122.58
1081,-64.292,-98.963,-127.97
1082,-64.444,-98.579,-120.24
1083,-64.595,-98.912,-141.66
1084,-64.739,-98.777,-125.13
1085,-64.89,-98.903,-124.73
1086,-65.038,-98.571,-126.42
1087,-65.187,-98.902,-125.43
1088,-65.329,-99.025,-122.01
1089,-65.462,-98.743,-124.97
1090,-65.6,-98.726,-126.18
1091,-65.734,-98.692,-124.73
1092,-65.869,-98.578,-141.8
1093,-65.997,-98.736,-125.33
1094,-66.129,-98.892,-130.36
1095,-66.253,-98.813,-126.16
1096,-66.382,-99.025,-128.99
1097,-66.509,-98.576,-125.42
1098,-66.62,-98.81,-123.9
1099,-66.748,-98.644,-145.98
1100,-66.867,-98.718,-124.46
1101,-66.985,-98.573,-128.51
1102,-67.106,-98.733,-126.5
1103,-67.215,-98.828,-134.4
1104,-67.33,-98.607,-131.02
1105,-67.432,-98.646,-128.25
1106,-67.552,-98.823,-135.68
1107,-67.664,-98.943,-127.59
1108,-67.766,-98.534,-127.14
1109,-67.867,-98.794,-129.04
1110,-67.978,-98.835,-128.43
1111,-68.09,-98.912,-128.31
1112,-68.184,-98.91,-124.74
1113,-68.291,-98.769,-128.27
1114,-68.386,-98.702,-132.93
1115,-68.494,-98.643,-131.77
1116,-68.584,-98.686,-131.05
1117,-68.686,-98.836,-124.89
1118,-68.783,-98.718,-130.25
1119,-68.88,-98.829,-129.13
1120,-68.963,-98.372,-125.2
1121,-69.059,-98.581,-132.94
1122,-69.159,-98.604,-122.98
1123,-69.246,-98.628,-129.14
1124,-69.344,-98.827,-128.98
1125,-69.434,-98.716,-126.2
1126,-69.516,-98.657,-123.5
1127,-69.614,-98.792,-124.91
1128,-69.694,-98.692,-128.61
1129,-69.781,-98.451,-132.82
1130,-69.873,-98.756,-129.46
1131,-69.943,-98.591,-126.7
1132,-70.046,-98.761,-130.98
1133,-70.122,-98.8,-130
1134,-70.208,-98.793,-126.08
1135,-70.288,-98.637,-124.14
1136,-70.371,-98.832,-146.87
1137,-70.46,-98.532,-124.36
1138,-70.527,-99.015,-142.16
1139,-70.616,-98.863,-131.8
1140,-70.693,-98.464,-126.21
1141,-70.769,-98.576,-131.23
1142,-70.843,-98.56,-131.8
1143,-70.918,-98.675,-129.42
1144,-70.999,-98.535,-131.93
1145,-71.078,-98.958,-131.86
1146,-71.135,-98.787,-123.67
1147,-71.212,-98.575,-129.41
1148,-71.287,-98.846,-123.83
1149,-71.37,-98.56,-130.74
1150,-71.43,-98.996,-136.3
1151,-71.525,-98.824,-143.57
1152,-71.585,-98.576,-128.08
1153,-71.653,-98.607,-130.51
1154,-71.725,-98.48,-125.82
1155,-71.776,-98.606,-125.6
1156,-71.863,-98.776,-129.21
1157,-71.938,-98.741,-125.17
1158,-71.992,-98.694,-127.34
1159,-72.06,-98.338,-137.31
1160,-72.125,-99.047,-127.27
1161,-72.201,-98.947,-127.51
1162,-72.266,-98.957,-132.28
1163,-72.337,-99.026,-126.05
1164,-72.403,-98.816,-146.72
1165,-72.453,-98.568,-130.13
1166,-72.522,-98.411,-132.7
1167,-72.594,-98.666,-142.61
1168,-72.663,-98.418,-136.94
1169,-72.726,-98.814,-129.15
1170,-72.794,-98.411,-129.62
1171,-72.84,-98.781,-128.16
1172,-72.905,-98.487,-129.57
1173,-72.978,-98.677,-141.77
1174,-73.018,-98.702,-138.24
1175,-73.075,-98.928,-131.32
1176,-73.148,-98.618,-128.19
1177,-73.212,-98.842,-139.95
1178,-73.274,-98.443,-133.88
1179,-73.332,-98.781,-128.25
1180,-73.395,-98.726,-129.69
1181,-73.462,-98.518,-132.37
1182,-73.517,-98.595,-129.82
1183,-73.58,-98.581,-127.24
1184,-73.632,-98.376,-133.52
1185,-73.674,-98.58,-128.39
1186,-73.728,-98.77,-129.63
1187,-73.778,-98.542,-131.36
1188,-73.846,-98.505,-131.47
1189,-73.909,-98.38,-132.68
1190,-73.952,-98.812,-132.53
1191,-74.019,-98.725,-130.98
1192,-74.074,-98.807,-136.48
1193,-74.13,-98.96,-131.09
1194,-74.177,-98.663,-130.23
1195,-74.241,-98.504,-134.14
1196,-74.309,-98.621,-131.97
1197,-74.335,-98.393,-124.04
1198,-74.388,-98.755,-128.02
1199,-74.449,-98.567,-132.89
1200,-74.504,-98.22,-128.44
1201,-74.544,-98.791,-134.02
1202,-74.605,-98.648,-131.18
1203,-74.649,-98.707,-139.83
1204,-74.695,-98.466,-135.7
1205,-74.757,-98.717,-126.99
1206,-74.809,-98.7,-138.43
1207,-74.85,-98.927,-131.78
1208,-74.924,-98.676,-127.06
1209,-74.968,-98.399,-126.79
1210,-75.022,-98.643,-130.47
1211,-75.057,-98.626,-133.66
1212,-75.107,-98.532,-126.6
1213,-75.155,-98.574,-129.31
1214,-75.218,-98.574,-126.58
1215,-75.226,-98.624,-134.2
1216,-75.301,-98.509,-127.39
1217,-75.379,-98.85,-134.49
1218,-75.405,-98.293,-133
1219,-75.445,-98.574,-125.67
1220,-75.501,-98.431,-125.34
1221,-75.53,-98.59,-124.55
1222,-75.6,-98.419,-135.76
1223,-75.64,-98.498,-133.3
1224,-75.669,-98.644,-132.03
1225,-75.717,-98.602,-141.2
1226,-75.779,-98.403,-128.33
1227,-75.822,-98.519,-127.81
1228,-75.864,-98.512,-137.31
1229,-75.887,-98.877,-121.45
1230,-75.927,-98.466,-124.4
1231,-76.016,-98.619,-128.44
1232,-76.057,-98.75,-129.77
1233,-76.112,-98.353,-128.74
1234,-76.148,-98.77,-131.21
1235,-76.186,-98.556,-132.24
1236,-76.241,-98.517,-130.55
1237,-76.272,-98.535,-127.68
1238,-76.335,-98.259,-128.87
1239,-76.37,-98.613,-125.99
1240,-76.392,-98.598,-138.55
1241,-76.447,-98.616,-126.16
1242,-76.488,-98.839,-128.95
1243,-76.562,-98.268,-126.97
1244,-76.588,-98.503,-125.02
1245,-76.603,-98.695,-137.55
1246,-76.646,-98.329,-136.08
1247,-76.71,-98.664,-131.85
1248,-76.728,-98.598,-135.1
1249,-76.789,-98.577,-133.14
1250,-76.808,-98.515,-122.01
1251,-76.883,-98.44,-133.18
1252,-76.901,-98.765,-131.31
1253,-76.936,-98.136,-128.15
1254,-77,-98.534,-124.79
1255,-77.016,-98.506,-130.56
1256,-77.071,-98.492,-150.94
1257,-77.102,-98.317,-132.79
1258,-77.141,-98.497,-127.01
1259,-77.194,-98.59,-131.23
1260,-77.238,-98.734,-146.87
1261,-77.283,-98.338,-138.92
1262,-77.332,-98.488,-131.7
1263,-77.325,-98.785,-137.97
1264,-77.386,-98.75,-130.85
1265,-77.426,-98.543,-134.46
1266,-77.474,-98.571,-135.04
1267,-77.5,-98.329,-132.76
1268,-77.529,-98.274,-141.61
1269,-77.571,-98.72,-137.68
1270,-77.629,-98.716,-135.1
1271,-77.667,-98.493,-123.84
1272,-77.695,-98.298,-122.82
1273,-77.738,-98.417,-131.46
1274,-77.763,-98.573,-132.05
1275,-77.791,-98.556,-132.34
1276,-77.838,-98.457,-134.43
1277,-77.869,-98.56,-140.83
1278,-77.898,-98.601,-130.99
1279,-77.947,-98.281,-136.57
1280,-78.022,-98.504,-124.17
1281,-78.001,-98.525,-122.99
1282,-78.064,-98.466,-137.19
1283,-78.086,-98.506,-128.22
1284,-78.137,-98.321,-126.54
1285,-78.163,-98.286,-126.35
1286,-78.221,-98.473,-127.86
1287,-78.288,-98.419,-124.1
1288,-78.253,-98.509,-126.11
1289,-78.324,-98.738,-125.53
1290,-78.369,-98.278,-128.61
1291,-78.357,-98.575,-137.12
1292,-78.418,-98.61,-133.03
1293,-78.439,-98.612,-134.34
1294,-78.496,-98.673,-128.84
1295,-78.539,-98.5,-133.24
1296,-78.53,-98.737,-128.89
1297,-78.602,-98.535,-125.53
1298,-78.646,-98.281,-132.62
1299,-78.669,-98.591,-130.97
1300,-78.712,-98.528,-131.08
1301,-78.737,-98.384,-124.95
1302,-78.761,-98.559,-136.22
1303,-78.824,-98.483,-142.96
1304,-78.836,-98.608,-132.66
1305,-78.883,-98.384,-140.68
1306,-78.895,-98.604,-132.56
1307,-78.914,-98.622,-128.66
1308,-78.964,-98.445,-126.98
1309,-78.961,-98.31,-144.44
1310,-79.056,-98.456,-127.09
1311,-79.061,-98.621,-154.75
1312,-79.102,-98.377,-131.42
1313,-79.127,-98.15,-135.28
1314,-79.187,-98.58,-137.48
1315,-79.197,-98.34,-131.28
1316,-79.232,-98.337,-131.82
1317,-79.245,-98.335,-132.98
1318,-79.312,-98.221,-135.25
1319,-79.32,-98.328,-123.77
1320,-79.364,-98.111,-141.46
1321,-79.382,-98.341,-125.11
1322,-79.393,-98.097,-124.91
1323,-79.48,-98.35,-131.38
1324,-79.506,-98.136,-127.32
1325,-79.541,-98.484,-133.71
1326,-79.56,-98.633,-136.83
1327,-79.609,-98.317,-131.45
1328,-79.615,-98.193,-137.38
1329,-79.664,-98.313,-128
1330,-79.68,-98.317,-129.72
1331,-79.701,-98.296,-130.8
1332,-79.752,-98.241,-132.27
1333,-79.79,-98.589,-135.31
1334,-79.76,-98.443,-140.93
1335,-79.828,-98.132,-140.2
1336,-79.875,-98.151,-123.72
1337,-79.878,-98.571,-129.97
1338,-79.923,-98.767,-125.73
1339,-79.98,-98.149,-131.07
1340,-80.018,-98.352,-138.38
1341,-80.002,-98.06,-130.18
1342,-80.04,-98.25,-131.1
1343,-80.108,-98.469,-132.16
1344,-80.145,-98.261,-125.47
1345,-80.143,-97.973,-131.84
1346,-80.142,-98.158,-128.72
1347,-80.26,-98.759,-146.13
1348,-80.248,-98.558,-139.44
1349,-80.211,-98.316,-134.44
1350,-80.255,-98.313,-132.28
1351,-80.354,-98.303,-124.01
1352,-80.364,-98.311,-130.12
1353,-80.357,-98.104,-131.69
1354,-80.414,-98.408,-128.89
1355,-80.46,-98.076,-135.2
1356,-80.476,-98.437,-134.42
1357,-80.493,-98.422,-128.39
1358,-80.524,-98.159,-137.58
1359,-80.51,-98.159,-137.79
1360,-80.571,-98.272,-129.21
1361,-80.589,-98.413,-129.45
1362,-80.609,-98.554,-134.79
1363,-80.623,-98.242,-132.99
1364,-80.631,-98.053,-131.75
1365,-80.706,-98.393,-130.25
1366,-80.714,-98.233,-132.95
1367,-80.795,-98.424,-123.66
1368,-80.809,-98.07,-127.68
1369,-80.815,-98.512,-131.32
1370,-80.835,-98.251,-131.67
1371,-80.849,-98.254,-133.95
1372,-80.926,-98.299,-127.38
1373,-80.913,-98.348,-132.28
1374,-80.942,-98.51,-133.48
1375,-80.99,-98.503,-130.91
1376,-81.008,-98.121,-138.32
1377,-81.037,-98.313,-136.87
1378,-81.036,-98.124,-132.61
1379,-81.045,-97.891,-139.13
1380,-81.139,-98.19,-130.43
1381,-81.126,-98.063,-129.98
1382,-81.159,-97.932,-127.74
1383,-81.19,-98.148,-122.91
1384,-81.18,-98.351,-163.82
1385,-81.244,-98.459,-143.81
1386,-81.266,-98.137,-127.22
1387,-81.329,-98.425,-127.03
1388,-81.312,-98.224,-136.26
1389,-81.35,-98.347,-127.91
1390,-81.412,-98.26,-131.79
1391,-81.408,-98.104,-124.13
1392,-81.419,-98.553,-126.42
1393,-81.505,-98.19,-136.15
1394,-81.479,-98.354,-132.07
1395,-81.52,-98.265,-135.55
1396,-81.558,-98.092,-123.15
1397,-81.61,-98.263,-125.24
1398,-81.562,-98.359,-134.61
1399,-81.587,-98.223,-136.4
1400,-81.604,-98.524,-126.53
1401,-81.699,-98.089,-136.9
1402,-81.703,-98.334,-133.9
1403,-81.707,-98.291,-125.09
1404,-81.759,-98.137,-131.56
1405,-81.745,-98.057,-132.22
1406,-81.749,-98.11,-141.74
1407,-81.786,-98.301,-135.26
1408,-81.861,-98.021,-133.7
1409,-81.866,-98.276,-127.28
1410,-81.869,-98.183,-131.94
1411,-81.884,-98.225,-128.88
1412,-81.975,-98.35,-131.66
1413,-81.973,-98.343,-125.92
1414,-82.031,-98.359,-129
1415,-82.022,-98.307,-124.93
1416,-82.031,-98.075,-134.61
1417,-82.011,-98.168,-134.39
1418,-82.107,-98.046,-148.92
1419,-82.123,-98.15,-126.76
1420,-82.175,-98.121,-124.74
1421,-82.15,-98.133,-128.59
1422,-82.195,-98.106,-133.47
1423,-82.216,-98.343,-139.33
1424,-82.198,-98.497,-120.4
1425,-82.246,-98.235,-130.15
1426,-82.301,-97.893,-144.43
1427,-82.311,-98.237,-132.91
1428,-82.284,-98.518,-127
1429,-82.331,-98.397,-129.64
1430,-82.371,-98.221,-134.73
1431,-82.423,-98.032,-127.4
1432,-82.439,-97.822,-128.7
1433,-82.462,-98.087,-129.37
1434,-82.479,-98.096,-146.32
1435,-82.492,-98.211,-122.54
1436,-82.538,-98.102,-126.76
1437,-82.55,-98.312,-127.85
1438,-82.517,-98.209,-124.44
1439,-82.594,-98.198,-132.04
1440,-82.573,-98.218,-131.47
1441,-82.594,-98.324,-127.52
1442,-82.636,-98.158,-138.34
1443,-82.671,-98.144,-138.5
1444,-82.681,-98.125,-136.3
1445,-82.743,-98.309,-128.08
1446,-82.784,-98.158,-129.11
1447,-82.823,-98.033,-139.52
1448,-82.73,-98.184,-129
1449,-82.805,-98.149,-129.78
1450,-82.845,-98.512,-131.4
1451,-82.883,-98.114,-129.93
1452,-82.912,-97.968,-128.34
1453,-82.872,-98.261,-122.25
1454,-82.938,-98.064,-127.67
1455,-82.977,-98.114,-135.53
1456,-83,-98.164,-128.75
1457,-83.004,-98.298,-128.69
1458,-83.066,-98.056,-128.23
1459,-83.05,-98.239,-124.78
1460,-83.071,-98.175,-127.98
1461,-83.142,-98.394,-124.07
1462,-83.132,-98.253,-130.13
1463,-83.177,-98.297,-133.57
1464,-83.137,-97.969,-131.51
1465,-83.153,-98.25,-124.2
1466,-83.189,-98.054,-136.81
1467,-83.286,-98.074,-129.36
1468,-83.241,-98.295,-132.71
1469,-83.212,-98.087,-131.48
1470,-83.29,-98.271,-130.27
1471,-83.338,-98.201,-137.88
1472,-83.353,-97.855,-128.78
1473,-83.363,-98.288,-130.46
1474,-83.296,-98.169,-128.01
1475,-83.434,-98.043,-126.58
1476,-83.422,-98.236,-133.18
1477,-83.409,-98.157,-133.31
1478,-83.43,-98.269,-131.01
1479,-83.457,-98.151,-131.2
1480,-83.538,-97.892,-148.19
1481,-83.525,-97.994,-132.44
1482,-83.585,-98.261,-133.08
1483,-83.538,-98.063,-132.67
1484,-83.641,-98.01,-129.61
1485,-83.616,-98.1,-127.82
1486,-83.608,-97.656,-125.91
1487,-83.633,-98.169,-127.43
1488,-83.648,-98.047,-132.54
1489,-83.669,-98.328,-127.2
1490,-83.686,-98.222,-127.14
1491,-83.696,-97.975,-134.05
1492,-83.768,-97.961,-142.64
1493,-83.747,-98.12,-124.85
1494,-83.78,-98.075,-128.09
1495,-83.83,-98.063,-137.96
1496,-83.854,-98.165,-129.49
1497,-83.865,-97.886,-136.8
1498,-83.876,-98,-132.81
1499,-83.876,-97.961,-139.76
1500,-83.931,-98.157,-124.82
1501,-83.946,-97.889,-132.35
1502,-83.965,-98.04,-125.66
1503,-83.993,-97.787,-141.95
1504,-84.041,-97.799,-123.57
1505,-84.011,-98.234,-130.38
1506,-84.036,-97.89,-131.1
1507,-84.051,-97.972,-123.88
1508,-84.054,-97.837,-155.8
1509,-84.101,-98.244,-125.52
1510,-84.072,-98.11,-132.8
1511,-84.164,-98.092,-137.99
1512,-84.197,-98.198,-128.11
1513,-84.218,-98.122,-127.46
1514,-84.199,-98.187,-133.46
1515,-84.235,-97.937,-131.47
1516,-84.283,-98.129,-127.33
1517,-84.305,-97.878,-140.32
1518,-84.25,-97.786,-135.28
1519,-84.337,-98.123,-131.55
1520,-84.304,-97.751,-135.19
1521,-84.346,-98.286,-124.06
1522,-84.325,-97.887,-132.91
1523,-84.321,-97.938,-131.71
1524,-84.367,-98.061,-133.28
1525,-84.452,-97.792,-134.71
1526,-84.427,-98.083,-126.29
1527,-84.495,-98.062,-126.26
1528,-84.498,-98.021,-124.21
1529,-84.466,-97.728,-131.51
1530,-84.558,-98.006,-137.38
1531,-84.519,-97.851,-124.96
1532,-84.534,-97.963,-137.71
1533,-84.558,-97.915,-125.26
1534,-84.577,-97.965,-130.41
1535,-84.639,-98.127,-138.96
1536,-84.647,-97.977,-131.55
1537,-84.648,-97.908,-129.14
1538,-84.676,-97.918,-139.18
1539,-84.69,-97.791,-131.55
1540,-84.719,-97.889,-139.12
1541,-84.747,-97.73,-131.66
1542,-84.808,-98.007,-127.71
1543,-84.733,-97.985,-132.49
1544,-84.77,-98.058,-127.12
1545,-84.811,-97.959,-125.6
1546,-84.869,-97.948,-133.96
1547,-84.89,-97.942,-122.34
1548,-84.843,-97.996,-123.32
1549,-84.843,-97.905,-134.13
1550,-84.854,-98.118,-130.08
1551,-84.924,-98.063,-127.32
1552,-84.916,-98.208,-129.67
1553,-84.929,-97.857,-133.67
1554,-84.926,-97.864,-126.95
1555,-84.974,-97.887,-130.93
1556,-84.947,-98.339,-128.68
1557,-84.953,-97.788,-138.9
1558,-85.067,-98.171,-123.61
1559,-85.074,-97.715,-123.41
1560,-85.061,-97.839,-129.87
1561,-85.091,-97.895,-135.02
1562,-85.167,-98.027,-128.33
1563,-85.115,-97.771,-126.55
1564,-85.145,-97.918,-135.44
1565,-85.21,-97.976,-131.46
1566,-85.205,-97.819,-125.17
1567,-85.254,-97.936,-135.11
1568,-85.215,-97.934,-132.62
1569,-85.234,-97.797,-138.62
1570,-85.298,-98.079,-130.17
1571,-85.274,-98.257,-134.84
1572,-85.365,-97.934,-125.8
1573,-85.235,-97.656,-130.54
1574,-85.348,-97.618,-126.99
1575,-85.426,-97.703,-123.76
1576,-85.406,-97.96,-131.98
1577,-85.411,-97.817,-129.56
1578,-85.394,-97.75,-126.28
1579,-85.395,-97.669,-128.29
1580,-85.511,-98.045,-140.02
1581,-85.454,-97.855,-128.93
1582,-85.51,-97.947,-120.1
1583,-85.427,-97.744,-129.16
1584,-85.53,-97.695,-131.32
1585,-85.477,-97.844,-123.58
1586,-85.51,-97.69,-127.7
1587,-85.57,-97.706,-143.08
1588,-85.584,-98.011,-144.37
1589,-85.596,-97.729,-139.22
1590,-85.602,-97.964,-131.55
1591,-85.615,-97.683,-136.5
1592,-85.594,-97.913,-133.4
1593,-85.604,-97.764,-125.26
1594,-85.655,-97.575,-141.27
1595,-85.651,-97.626,-132.3
1596,-85.705,-97.832,-131.53
1597,-85.696,-97.967,-121.92
1598,-85.733,-97.746,-134.43
1599,-85.84,-97.558,-128.01
1600,-85.788,-97.681,-131.5
1601,-85.787,-97.922,-135.14
1602,-85.821,-97.954,-131.99
1603,-85.806,-97.611,-143.99
1604,-85.779,-97.86,-126.49
1605,-85.858,-97.835,-128.5
1606,-85.909,-97.726,-132.64
1607,-85.947,-97.837,-125.45
1608,-85.908,-97.729,-147.04
1609,-85.947,-97.683,-125.4
