f,s100,s410,s700
1613,-100.15,-108.35,-144.12
1614,-100.02,-108.44,-148.07
1615,-100.08,-108.31,-148
1616,-100.1,-108.38,-148.64
1617,-100.09,-108.34,-146.77
1618,-100.13,-108.32,-144.3
1619,-100.1,-108.47,-148.52
1620,-100.21,-108.25,-150.33
1621,-100.16,-108.39,-143.19
1622,-100.2,-108.41,-147.81
1623,-100.2,-108.42,-141.25
1624,-100.2,-108.31,-145.86
1625,-100.24,-108.36,-161.19
1626,-100.22,-108.42,-146.56
1627,-100.25,-108.24,-164.93
1628,-100.28,-108.38,-150.51
1629,-100.27,-108.3,-146.09
1630,-100.36,-108.34,-147.22
1631,-100.31,-108.35,-141.6
1632,-100.4,-108.19,-138.78
1633,-100.32,-108.44,-145.64
1634,-100.36,-108.53,-138.65
1635,-100.34,-108.37,-143.86
1636,-100.35,-108.3,-141.3
1637,-100.37,-108.36,-141.46
1638,-100.38,-108.35,-142.76
1639,-100.41,-108.32,-145.06
1640,-100.47,-108.32,-145.43
1641,-100.49,-108.33,-152.94
1642,-100.49,-108.4,-167.08
1643,-100.44,-108.22,-147.11
1644,-100.46,-108.22,-142.87
1645,-100.47,-108.2,-144.32
1646,-100.5,-108.49,-146.48
1647,-100.54,-108.45,-144.12
1648,-100.59,-108.27,-157.21
1649,-100.56,-108.34,-143.42
1650,-100.57,-108.31,-159.96
1651,-100.57,-108.39,-144.69
1652,-100.63,-108.4,-145.31
1653,-100.66,-108.27,-164.85
1654,-100.66,-108.39,-147.76
1655,-100.62,-108.41,-143.02
1656,-100.67,-108.27,-146.91
1657,-100.68,-108.3,-147.67
1658,-100.68,-108.13,-149.08
1659,-100.73,-108.27,-145.5
1660,-100.69,-108.35,-147.53
1661,-100.74,-108.21,-147.73
1662,-100.76,-108.28,-152.68
1663,-100.8,-108.32,-146.77
1664,-100.79,-108.12,-143.47
1665,-100.74,-108.21,-147.12
1666,-100.81,-108.18,-145.96
1667,-100.8,-108.4,-150.81
1668,-100.77,-108.41,-145.93
1669,-100.83,-108.22,-143.59
1670,-100.82,-108.22,-145.23
1671,-100.89,-108.36,-159.97
1672,-100.88,-108.35,-143.97
1673,-100.86,-108.2,-151.93
1674,-100.97,-108.08,-158.36
1675,-100.88,-108.39,-151.04
1676,-100.87,-108.19,-144.83
1677,-100.93,-108.25,-158.84
1678,-100.97,-108.3,-147.09
1679,-100.96,-108.14,-153.94
1680,-100.94,-108.3,-147.01
1681,-100.96,-108.21,-148.36
1682,-101,-108.34,-148.97
1683,-100.99,-108.32,-151.27
1684,-101.1,-108.3,-149.83
1685,-100.99,-108.32,-144.16
1686,-101.06,-108.26,-136.95
1687,-101.02,-108.21,-157.02
1688,-100.96,-108.13,-139.79
1689,-101.08,-108.25,-161.97
1690,-101.07,-108.3,-163.27
1691,-101.08,-108.17,-141.2
1692,-101.14,-108.16,-139.64
1693,-101.06,-108.08,-150.27
1694,-101.07,-108.41,-151.88
1695,-101.15,-108.23,-171.94
1696,-101.19,-108.24,-147.9
1697,-101.16,-108.29,-147.83
1698,-101.21,-108.21,-155.1
1699,-101.12,-108.1,-141.7
1700,-101.19,-108.09,-146.95
1701,-101.25,-108.12,-152.41
1702,-101.21,-108.16,-153.45
1703,-101.22,-108.13,-151.35
1704,-101.3,-108.19,-156.99
1705,-101.22,-108.17,-149.87
1706,-101.27,-108.12,-143.3
1707,-101.25,-108.31,-145
1708,-101.29,-108.1,-139.82
1709,-101.34,-108.13,-144.04
1710,-101.39,-108.25,-143.85
1711,-101.36,-108.14,-145.87
1712,-101.4,-108.15,-145.61
1713,-101.4,-108.18,-149.7
1714,-101.31,-108.17,-141.19
1715,-101.45,-108.11,-149.01
1716,-101.4,-108.23,-144.78
1717,-101.46,-108.11,-147.4
1718,-101.41,-108.2,-147.61
1719,-101.47,-108.19,-141.12
1720,-101.53,-108.27,-141.98
1721,-101.5,-108.15,-148.27
1722,-101.49,-108.15,-145.18
1723,-101.47,-107.96,-143.06
1724,-101.51,-108.13,-150.48
1725,-101.59,-108.13,-148.89
1726,-101.51,-108.15,-145.5
1727,-101.56,-108.12,-149.85
1728,-101.55,-107.96,-149.29
1729,-101.55,-108.07,-154.8
1730,-101.58,-108.05,-157.4
1731,-101.6,-108.15,-146.29
1732,-101.52,-108.11,-144.91
1733,-101.57,-108.11,-146.67
1734,-101.62,-107.9,-148.63
1735,-101.66,-108.08,-148.88
1736,-101.64,-108.06,-158.01
1737,-101.64,-108.16,-140.44
1738,-101.67,-107.95,-148.28
1739,-101.64,-108.13,-147.73
1740,-101.76,-108.05,-144.9
1741,-101.71,-108.11,-146.09
1742,-101.69,-108.02,-145.34
1743,-101.75,-108.03,-146.83
1744,-101.72,-108.05,-149.63
1745,-101.72,-108.07,-144.3
1746,-101.79,-108.14,-152.85
1747,-101.77,-108.13,-140.88
1748,-101.84,-108.04,-142.96
1749,-101.79,-108.08,-149.44
1750,-101.75,-107.95,-155.29
1751,-101.76,-108.02,-142.13
1752,-101.79,-108.03,-158.84
1753,-101.79,-107.96,-143.3
1754,-101.88,-108.12,-151.13
1755,-101.81,-107.87,-142.26
1756,-101.95,-108.03,-152.34
1757,-101.92,-108.05,-144.31
1758,-101.89,-108.11,-145.07
1759,-101.83,-107.91,-142.43
1760,-101.91,-108.14,-143.61
1761,-101.89,-107.93,-165.27
1762,-101.92,-107.88,-150.55
1763,-101.94,-107.99,-146.88
1764,-101.93,-108.03,-149.13
1765,-101.96,-108.13,-144.57
1766,-101.94,-108.02,-151.8
1767,-102.03,-107.95,-146.71
1768,-102.03,-107.87,-147.24
1769,-102.01,-108.06,-152.87
1770,-102.05,-108.02,-140.81
1771,-102,-107.99,-147.59
1772,-102.06,-107.99,-150.35
1773,-102.04,-108.07,-147.13
1774,-102.12,-107.94,-145.21
1775,-102.08,-107.92,-140.92
1776,-102.04,-108.07,-144.77
1777,-102.09,-108,-143.81
1778,-102.1,-107.94,-145.7
1779,-102.16,-107.9,-144.08
1780,-102.09,-107.93,-142.15
1781,-102.13,-107.99,-146.96
1782,-102.12,-108.01,-153.6
1783,-102.19,-107.91,-149.82
1784,-102.17,-107.93,-156.59
1785,-102.2,-107.93,-142.54
1786,-102.21,-107.92,-150.42
1787,-102.33,-107.9,-145.78
1788,-102.05,-107.92,-142.65
1789,-102.23,-107.9,-156.25
1790,-102.21,-107.99,-141.04
1791,-102.19,-107.9,-141.43
1792,-102.27,-108.01,-150.81
1793,-102.16,-107.84,-155.53
1794,-102.3,-107.83,-145.11
1795,-102.31,-107.94,-143.54
1796,-102.24,-108.09,-142.22
1797,-102.31,-107.91,-144.91
1798,-102.28,-108.02,-155.4
1799,-102.38,-107.91,-145
1800,-102.37,-107.85,-142.39
1801,-102.29,-107.94,-136.28
1802,-102.4,-107.92,-149.92
1803,-102.37,-107.82,-148.81
1804,-102.33,-107.9,-158.76
1805,-102.38,-108.04,-147.33
1806,-102.42,-107.87,-145.96
1807,-102.48,-107.89,-147.89
1808,-102.48,-107.76,-143.74
1809,-102.47,-107.96,-143.68
1810,-102.41,-107.84,-143.95
1811,-102.44,-107.98,-145.42
1812,-102.51,-107.91,-141.52
1813,-102.48,-107.89,-146.76
1814,-102.55,-107.86,-144.81
1815,-102.41,-107.89,-150.24
1816,-102.56,-107.94,-148.38
1817,-102.54,-107.87,-151.72
1818,-102.52,-107.7,-148.27
1819,-102.56,-107.83,-145.05
1820,-102.53,-107.71,-145.29
1821,-102.53,-107.75,-146.07
1822,-102.54,-107.87,-147.32
1823,-102.59,-107.83,-149.05
1824,-102.6,-107.9,-149.87
1825,-102.63,-107.71,-149.06
1826,-102.66,-107.85,-154.55
1827,-102.6,-107.78,-151.96
1828,-102.69,-107.82,-147.98
1829,-102.71,-107.8,-143.57
1830,-102.71,-107.85,-155.68
1831,-102.68,-107.78,-151.99
1832,-102.64,-107.92,-153.7
1833,-102.68,-107.81,-155.22
1834,-102.62,-107.77,-145.95
1835,-102.69,-107.86,-145.02
1836,-102.71,-107.73,-144.07
1837,-102.75,-107.74,-147.72
1838,-102.81,-107.87,-139.29
1839,-102.74,-107.84,-143.81
1840,-102.71,-107.77,-146.92
1841,-102.77,-107.81,-143.98
1842,-102.75,-107.89,-141.72
1843,-102.69,-107.77,-159.34
1844,-102.82,-107.78,-152.78
1845,-102.79,-107.77,-147.26
1846,-102.76,-107.84,-145.5
1847,-102.88,-107.72,-152.66
1848,-102.82,-107.69,-145.2
1849,-102.81,-107.85,-145.79
1850,-102.9,-107.7,-150.67
1851,-102.92,-107.8,-142.93
1852,-102.86,-108.01,-145.06
1853,-102.85,-107.84,-153.97
1854,-102.82,-107.75,-165.84
1855,-102.87,-107.61,-151.15
1856,-102.92,-107.66,-143.43
1857,-103,-108.04,-143.76
1858,-102.87,-107.74,-160.45
1859,-103.02,-107.85,-144.41
1860,-103.02,-107.75,-146.5
1861,-102.96,-107.69,-149.74
1862,-102.94,-107.84,-146.37
1863,-103.05,-107.73,-143.47
1864,-102.98,-107.65,-146.93
1865,-102.96,-107.66,-153.37
1866,-102.99,-107.76,-142.36
1867,-103.02,-107.7,-145.76
1868,-103.03,-107.75,-154.56
1869,-102.99,-107.76,-141.61
1870,-103.13,-107.73,-152.59
1871,-103.06,-107.58,-145.7
1872,-102.97,-107.65,-143.18
1873,-103.04,-107.7,-145.71
1874,-103.1,-107.65,-152.92
1875,-103.04,-107.84,-151.69
1876,-103.11,-107.72,-148.84
1877,-103.05,-107.71,-150.19
1878,-103.15,-107.66,-149.5
1879,-103.11,-107.72,-140.75
1880,-103.13,-107.6,-145.14
1881,-103.18,-107.79,-141.47
1882,-103.12,-107.53,-154.04
1883,-103.04,-107.63,-140.84
1884,-103.22,-107.62,-145.71
1885,-103.17,-107.73,-144.85
1886,-103.2,-107.6,-145.39
1887,-103.18,-107.59,-147.07
1888,-103.31,-107.7,-146.95
1889,-103.23,-107.75,-158.68
1890,-103.28,-107.68,-147.16
1891,-103.26,-107.44,-144.86
1892,-103.25,-107.58,-161.74
1893,-103.18,-107.66,-142.75
1894,-103.25,-107.47,-145.23
1895,-103.2,-107.79,-146.12
1896,-103.28,-107.71,-153.54
1897,-103.32,-107.68,-149.32
1898,-103.25,-107.52,-157.01
1899,-103.24,-107.59,-153.41
1900,-103.38,-107.59,-143.42
1901,-103.38,-107.55,-143.92
1902,-103.37,-107.62,-142.85
1903,-103.42,-107.5,-145.2
1904,-103.33,-107.56,-147.12
1905,-103.35,-107.55,-146.42
1906,-103.34,-107.71,-149.92
1907,-103.42,-107.63,-139.88
1908,-103.33,-107.52,-147.6
1909,-103.45,-107.56,-145.75
1910,-103.47,-107.4,-140.26
1911,-103.46,-107.63,-161.25
1912,-103.49,-107.59,-149.77
1913,-103.46,-107.55,-148.93
1914,-103.44,-107.42,-149.7
1915,-103.45,-107.57,-149.18
1916,-103.44,-107.62,-147.01
1917,-103.48,-107.46,-156.27
1918,-103.41,-107.75,-146.37
1919,-103.47,-107.57,-155.64
1920,-103.53,-107.51,-146.44
1921,-103.53,-107.5,-142.98
1922,-103.52,-107.69,-146.12
1923,-103.53,-107.65,-145.55
1924,-103.56,-107.56,-146.37
1925,-103.48,-107.48,-149.34
1926,-103.54,-107.57,-143.36
1927,-103.54,-107.48,-149.8
1928,-103.53,-107.55,-150.25
1929,-103.59,-107.51,-153.6
1930,-103.67,-107.49,-145.8
1931,-103.65,-107.55,-143.95
1932,-103.63,-107.44,-150.29
1933,-103.63,-107.53,-152.46
1934,-103.6,-107.45,-150.25
1935,-103.68,-107.52,-139.78
1936,-103.53,-107.49,-157.49
1937,-103.64,-107.49,-144.25
1938,-103.51,-107.34,-156.72
1939,-103.72,-107.45,-141.72
1940,-103.7,-107.49,-154
1941,-103.74,-107.53,-146.18
1942,-103.7,-107.4,-145.1
1943,-103.8,-107.59,-147.71
1944,-103.7,-107.41,-150.17
1945,-103.74,-107.48,-159.5
1946,-103.75,-107.49,-150.17
1947,-103.7,-107.48,-149.37
1948,-103.8,-107.48,-149.66
1949,-103.65,-107.43,-140.19
1950,-103.81,-107.49,-141.89
1951,-103.7,-107.46,-140.77
1952,-103.68,-107.5,-152.26
1953,-103.68,-107.38,-145.57
1954,-103.98,-107.55,-148.88
1955,-103.76,-107.52,-153.65
1956,-103.87,-107.42,-159.89
1957,-103.77,-107.43,-144.55
1958,-104.11,-107.52,-149.62
1959,-103.93,-107.55,-147.82
1960,-103.9,-107.47,-144.98
1961,-104.09,-107.19,-140.05
1962,-103.92,-107.56,-151.03
1963,-103.65,-107.41,-150.92
1964,-103.97,-107.39,-143.22
1965,-103.86,-107.47,-158.16
1966,-103.96,-107.44,-144.22
1967,-103.8,-107.44,-145.34
1968,-103.79,-107.48,-148.66
1969,-104.12,-107.51,-145.51
1970,-103.87,-107.37,-154.69
1971,-104.11,-107.32,-147.26
1972,-103.88,-107.39,-144.66
1973,-103.97,-107.43,-149.93
1974,-103.94,-107.43,-147.4
1975,-103.98,-107.35,-146.49
1976,-103.9,-107.33,-153.58
1977,-103.91,-107.36,-148.89
1978,-104.05,-107.36,-156.29
1979,-103.86,-107.43,-147.98
1980,-104.1,-107.54,-142.11
1981,-103.89,-107.31,-142.03
1982,-104.08,-107.36,-160.13
1983,-104,-107.36,-145.61
1984,-104.07,-107.27,-157.83
1985,-104.11,-107.33,-159.45
1986,-104.06,-107.38,-141.59
1987,-104.05,-107.32,-144.36
1988,-104.07,-107.36,-141.99
1989,-104.03,-107.39,-170.86
1990,-104.18,-107.42,-147.16
1991,-104.03,-107.45,-143.18
1992,-104.09,-107.32,-140.59
1993,-104.2,-107.31,-148.71
1994,-104.13,-107.13,-157.65
1995,-104.15,-107.45,-156.29
1996,-104.15,-107.38,-154.22
1997,-104.04,-107.22,-140.23
1998,-104.18,-107.35,-145.88
1999,-104.12,-107.37,-148.27
2000,-104.11,-107.38,-148.79
2001,-104.13,-107.17,-145.68
2002,-104.18,-107.34,-147.46
2003,-104.1,-107.29,-146.11
2004,-104.25,-107.41,-148.48
2005,-104.2,-107.34,-142.24
2006,-104.28,-107.32,-142.97
2007,-104.17,-107.37,-163.92
2008,-104.19,-107.33,-152.06
2009,-104.27,-107.29,-144.62
2010,-104.28,-107.25,-146.17
2011,-104.31,-107.41,-153.67
2012,-104.3,-107.34,-147.7
2013,-104.25,-107.33,-155.96
2014,-104.31,-107.28,-147.4
2015,-104.36,-107.26,-144.08
2016,-104.31,-107.28,-140.85
2017,-104.31,-107.17,-144.78
2018,-104.27,-107.21,-143.48
2019,-104.4,-107.19,-141.39
2020,-104.3,-107.29,-143.26
2021,-104.43,-107.23,-150.7
2022,-104.38,-107.24,-145.09
2023,-104.39,-107.2,-137.59
2024,-104.41,-107.22,-146.23
2025,-104.35,-107.14,-150.63
2026,-104.43,-107.32,-144.84
2027,-104.43,-107.26,-151.51
2028,-104.54,-107.26,-145.81
2029,-104.49,-107.16,-149.7
2030,-104.41,-107.15,-141.77
2031,-104.37,-107.22,-150.33
2032,-104.49,-107.26,-143.69
2033,-104.37,-107.26,-143.88
2034,-104.45,-107.15,-143.87
2035,-104.55,-107.14,-153.64
2036,-104.68,-107.15,-148.89
2037,-104.52,-107.21,-137.87
2038,-104.5,-107.2,-147.46
2039,-104.47,-107.23,-154.18
2040,-104.64,-107.14,-157.95
2041,-104.66,-107.13,-150.28
2042,-104.6,-107.16,-151.08
2043,-104.66,-107.1,-145.05
2044,-104.74,-107.2,-151.84
2045,-104.85,-107.16,-142.48
2046,-104.88,-107.2,-146.5
2047,-105.03,-107.07,-154.39
2048,-105.46,-107.22,-159.97
2049,-85.079,-107.06,-142.9
2050,-103.1,-107.14,-146.51
2051,-103.81,-107.15,-145.41
2052,-104.11,-107.05,-146.51
2053,-104.13,-107.27,-159.57
2054,-104.31,-107.2,-141.68
2055,-104.21,-107.09,-142.45
2056,-104.34,-107.01,-145.04
2057,-104.41,-107.09,-141.37
2058,-104.47,-107.1,-150.04
2059,-104.54,-107.19,-146.44
2060,-104.55,-107.09,-147.58
2061,-104.5,-107.17,-151.06
2062,-104.43,-107.04,-145.49
2063,-104.49,-107.02,-147.23
2064,-104.56,-106.89,-148.22
2065,-104.62,-106.99,-141.87
2066,-104.46,-106.96,-151.14
2067,-104.67,-107.04,-140.87
2068,-104.63,-107.02,-157.24
2069,-104.64,-107.04,-140.52
2070,-104.52,-107.12,-152.71
2071,-104.56,-107.13,-157.78
2072,-104.69,-107.17,-149.76
2073,-104.6,-107.05,-148.41
2074,-104.54,-106.93,-150.88
2075,-104.67,-107.07,-143.72
2076,-104.67,-107.15,-142.01
2077,-104.67,-107.14,-155.58
2078,-104.88,-107.13,-147.57
2079,-104.83,-107.09,-141.89
2080,-104.81,-107.05,-151.12
2081,-104.72,-107.07,-148.23
2082,-104.7,-107.04,-158.26
2083,-104.58,-107.14,-153.49
2084,-104.77,-107.01,-141.24
2085,-104.76,-106.9,-146.71
2086,-104.73,-106.94,-161.28
2087,-104.72,-107.04,-152.64
2088,-104.77,-106.98,-145.72
2089,-104.76,-107.08,-142.57
2090,-104.89,-106.94,-161.36
2091,-104.74,-107,-142.78
2092,-104.84,-107.02,-145.17
2093,-104.8,-107.02,-155.18
2094,-104.84,-107.04,-142.16
2095,-104.77,-107.01,-146.33
2096,-104.88,-107.15,-142.38
2097,-104.87,-106.89,-153.47
2098,-104.81,-106.98,-143.48
2099,-104.86,-106.94,-153.23
2100,-104.82,-106.85,-157.6
2101,-104.92,-107.1,-151.71
2102,-104.86,-106.94,-149.02
2103,-104.87,-107.03,-142.05
2104,-104.99,-106.84,-153.04
2105,-104.87,-106.99,-150.29
2106,-104.9,-106.93,-142.21
2107,-104.84,-107.05,-146.31
2108,-104.95,-106.93,-149.24
2109,-105.03,-106.97,-158.07
2110,-104.87,-106.91,-140.74
2111,-104.91,-107.01,-158.19
2112,-104.92,-106.87,-156.6
2113,-104.94,-106.89,-140.77
2114,-105.01,-106.98,-146.38
2115,-104.9,-106.96,-169.82
2116,-104.99,-107.02,-154.46
2117,-105.01,-106.91,-147.09
2118,-104.92,-106.83,-149.04
2119,-105.06,-106.94,-143.6
2120,-104.93,-106.93,-148.11
2121,-104.99,-107.05,-148.54
2122,-104.94,-106.87,-148.86
2123,-104.87,-107,-164.88
2124,-105.08,-106.77,-148.09
2125,-105.04,-106.76,-152.51
2126,-105.13,-106.91,-141.48
2127,-104.97,-106.87,-153.24
2128,-105.16,-106.8,-145.25
2129,-104.87,-106.78,-146.52
2130,-105.14,-106.96,-148.18
2131,-105.17,-106.87,-159.44
2132,-105.09,-106.72,-145.41
2133,-105.05,-106.78,-142.98
2134,-105.05,-106.81,-160.12
2135,-105.09,-106.73,-154.03
2136,-104.99,-106.85,-151.29
2137,-104.97,-106.82,-146.48
2138,-105.11,-106.83,-144.32
2139,-105.02,-106.86,-150.6
2140,-104.92,-106.85,-148.38
2141,-105.27,-106.76,-146.03
2142,-105.12,-106.78,-156.75
2143,-105.24,-106.77,-146.07
2144,-104.98,-106.77,-154.82
2145,-105.21,-106.77,-149
2146,-105.39,-106.82,-148.68
2147,-105.23,-106.86,-144.64
2148,-105.27,-106.81,-152.02
2149,-105.31,-106.75,-150.25
2150,-105.25,-106.78,-150.22
2151,-105.3,-106.7,-147.98
2152,-105.17,-106.87,-151.64
2153,-105.29,-106.75,-143.73
2154,-105.16,-106.92,-150.31
2155,-105.23,-106.76,-142
2156,-105.24,-106.68,-141.73
2157,-105.26,-106.8,-144.48
2158,-105.32,-106.85,-146.89
2159,-105.2,-106.7,-144.76
2160,-105.25,-106.88,-147.54
2161,-105.29,-106.82,-143.11
2162,-105.28,-106.63,-143.95
2163,-105.16,-106.82,-150.01
2164,-105.3,-106.7,-144.92
2165,-105.24,-106.77,-161.89
2166,-105.33,-106.81,-150.43
2167,-105.25,-106.76,-144.82
2168,-105.26,-106.75,-145.63
2169,-105.35,-106.76,-147.55
2170,-105.36,-106.7,-146.57
2171,-105.37,-106.72,-142.41
2172,-105.32,-106.73,-144.73
2173,-105.44,-106.81,-159.41
2174,-105.45,-106.78,-149.57
2175,-105.5,-106.61,-156.17
2176,-105.41,-106.7,-148.04
2177,-105.4,-106.77,-151.33
2178,-105.35,-106.63,-144.76
2179,-105.33,-106.67,-144.97
2180,-105.44,-106.63,-149.36
2181,-105.37,-106.62,-144.51
2182,-105.52,-106.76,-139.7
2183,-105.4,-106.67,-152.1
2184,-105.44,-106.71,-141.83
2185,-105.34,-106.7,-144.88
2186,-105.29,-106.68,-148.87
2187,-105.54,-106.67,-149.04
2188,-105.35,-106.57,-140.37
2189,-105.36,-106.59,-145.2
2190,-105.6,-106.66,-142.77
2191,-105.56,-106.55,-143.75
2192,-105.45,-106.65,-147.26
2193,-105.43,-106.57,-146.87
2194,-105.54,-106.66,-155.81
2195,-105.46,-106.72,-147.15
2196,-105.53,-106.48,-144.61
2197,-105.42,-106.56,-149.19
2198,-105.6,-106.44,-139.03
2199,-105.62,-106.68,-151.83
2200,-105.56,-106.59,-145.08
2201,-105.55,-106.57,-142.65
2202,-105.56,-106.6,-150.7
2203,-105.57,-106.57,-145.35
2204,-105.5,-106.53,-149.17
2205,-105.52,-106.53,-147.09
2206,-105.55,-106.57,-149.34
2207,-105.55,-106.67,-146.66
2208,-105.48,-106.53,-148.51
2209,-105.52,-106.5,-146.41
2210,-105.59,-106.62,-145.42
2211,-105.63,-106.68,-151.13
2212,-105.6,-106.58,-146.32
2213,-105.63,-106.61,-148.6
2214,-105.65,-106.59,-144.89
2215,-105.6,-106.66,-150.87
2216,-105.67,-106.52,-165.12
2217,-105.71,-106.59,-152.61
2218,-105.46,-106.62,-147.14
2219,-105.71,-106.6,-145.65
2220,-105.57,-106.57,-141.83
2221,-105.66,-106.48,-154.61
2222,-105.71,-106.53,-145.32
2223,-105.66,-106.51,-144.4
2224,-105.67,-106.55,-146.92
2225,-105.71,-106.55,-139.79
2226,-105.75,-106.52,-146.02
2227,-105.74,-106.52,-147.96
2228,-105.65,-106.4,-144.45
2229,-105.62,-106.47,-149.65
2230,-105.77,-106.42,-143.76
2231,-105.79,-106.44,-157.12
2232,-105.79,-106.59,-149.03
2233,-105.78,-106.59,-150.56
2234,-105.72,-106.51,-150.39
2235,-105.66,-106.59,-150.59
2236,-105.65,-106.48,-154.67
2237,-105.72,-106.44,-146.35
2238,-105.81,-106.46,-153.9
2239,-105.74,-106.33,-146.28
2240,-105.67,-106.44,-150.24
2241,-105.72,-106.5,-142.38
2242,-105.73,-106.5,-146.82
2243,-105.76,-106.54,-148.34
2244,-105.73,-106.47,-144.09
2245,-105.79,-106.44,-147.66
2246,-105.81,-106.44,-150.01
2247,-105.92,-106.5,-150.47
2248,-105.86,-106.47,-145.22
2249,-105.81,-106.4,-148.49
2250,-105.77,-106.37,-145.97
2251,-105.9,-106.45,-147.25
2252,-105.9,-106.46,-152.41
2253,-105.83,-106.35,-144.64
2254,-105.79,-106.37,-151.15
2255,-105.9,-106.33,-146.96
2256,-106.05,-106.35,-147.82
2257,-105.75,-106.45,-144.55
2258,-105.76,-106.34,-145.25
2259,-105.91,-106.43,-138.58
2260,-105.88,-106.37,-144.77
2261,-105.91,-106.28,-146.19
2262,-105.94,-106.36,-150.59
2263,-105.92,-106.37,-147.99
2264,-105.93,-106.36,-145.81
2265,-105.9,-106.25,-149.14
2266,-105.97,-106.3,-142.44
2267,-105.86,-106.51,-157.64
2268,-105.91,-106.3,-146.35
2269,-105.87,-106.33,-142.82
2270,-106,-106.33,-148.2
2271,-105.98,-106.23,-144.31
2272,-105.98,-106.37,-153.1
2273,-105.91,-106.38,-146.56
2274,-106.07,-106.29,-149.08
2275,-105.95,-106.41,-151.82
2276,-106.07,-106.36,-153.29
2277,-105.94,-106.39,-145.71
2278,-106.08,-106.31,-145.77
2279,-105.93,-106.32,-144.09
2280,-105.98,-106.23,-144.65
2281,-106.04,-106.32,-158.56
2282,-105.97,-106.23,-145.47
2283,-106.08,-106.36,-160.89
2284,-106.12,-106.27,-145.37
2285,-106.12,-106.4,-141.03
2286,-106.17,-106.24,-154.75
2287,-106,-106.29,-160.5
2288,-106.06,-106.22,-144.82
2289,-106.12,-106.21,-150.83
2290,-105.97,-106.28,-139.83
2291,-106.1,-106.15,-148.7
2292,-106.03,-106.24,-155.14
2293,-106.08,-106.33,-144.29
2294,-105.99,-106.27,-154.15
2295,-106.03,-106.18,-144.42
2296,-106.04,-106.27,-153.36
2297,-106.2,-106.38,-161.62
2298,-106.07,-106.15,-151.32
2299,-106.08,-106.28,-143.68
2300,-106.06,-106.11,-163.51
2301,-106.16,-106.19,-152.82
2302,-106.21,-106.2,-153.95
2303,-106.19,-106.2,-150.52
2304,-106.06,-106.19,-159.23
2305,-106.2,-106.15,-148.13
2306,-106.07,-106.15,-141.93
2307,-106.12,-106.36,-141.36
2308,-106.16,-106.17,-145.08
2309,-106.16,-106.18,-161.43
2310,-106.21,-106.21,-140.71
2311,-106,-106.17,-149.9
2312,-106.23,-106.13,-147.33
2313,-106.31,-106.12,-148.64
2314,-106.23,-106.12,-148.46
2315,-106.16,-106.19,-146.03
2316,-106.24,-106.02,-147.85
2317,-106.31,-106.15,-158.77
2318,-106.23,-106.14,-147.33
2319,-106.23,-106.15,-145.21
2320,-106.22,-106.14,-151.64
2321,-106.27,-106.18,-141.87
2322,-106.28,-106.13,-140.13
2323,-106.16,-106.2,-141.74
2324,-106.26,-106.09,-145.57
2325,-106.26,-106.09,-152.2
2326,-106.23,-106.13,-157.53
2327,-106.24,-106.11,-148.86
2328,-106.29,-106.07,-150.16
2329,-106.36,-106.05,-146.35
2330,-106.22,-106.14,-150.06
2331,-106.23,-106.17,-149.05
2332,-106.34,-106.13,-147.93
2333,-106.25,-106.03,-149.13
2334,-106.25,-106.11,-144.59
2335,-106.17,-106.13,-152.53
2336,-106.3,-106.11,-144.94
2337,-106.39,-106.06,-147.8
2338,-106.48,-106.22,-146.74
2339,-106.35,-105.98,-144.72
2340,-106.47,-106.1,-158.47
2341,-106.31,-106,-147.9
2342,-106.41,-105.94,-143.48
2343,-106.38,-106,-158.38
2344,-106.4,-105.92,-140.1
2345,-106.39,-106.05,-140.47
2346,-106.43,-106.06,-145.54
2347,-106.39,-106.07,-150.68
2348,-106.4,-105.96,-145.87
2349,-106.32,-106.08,-158.8
2350,-106.44,-106.01,-148.71
2351,-106.44,-106.04,-149.42
2352,-106.42,-106.05,-147.22
2353,-106.5,-106.04,-148.53
2354,-106.52,-106.05,-149.29
2355,-106.39,-106.08,-147.57
2356,-106.45,-105.97,-143.41
2357,-106.46,-106.01,-146.29
2358,-106.42,-105.99,-148.81
2359,-106.37,-106.02,-145.69
2360,-106.3,-105.94,-143.09
2361,-106.46,-106,-152.96
2362,-106.34,-105.92,-148.49
2363,-106.51,-105.98,-144.32
2364,-106.37,-106.04,-146.71
2365,-106.48,-105.89,-143.08
2366,-106.46,-106.04,-146.65
2367,-106.39,-106.08,-154.13
2368,-106.43,-105.95,-148.36
2369,-106.48,-106.09,-142.85
2370,-106.49,-105.94,-148.66
2371,-106.49,-105.98,-150.3
2372,-106.56,-105.89,-153.2
2373,-106.54,-105.93,-159.21
2374,-106.45,-105.94,-149.37
2375,-106.52,-105.93,-150.55
2376,-106.64,-105.8,-145.94
2377,-106.4,-106,-148.01
2378,-106.51,-105.83,-143.09
2379,-106.53,-105.81,-145.05
2380,-106.56,-105.85,-144.99
2381,-106.41,-105.93,-141.19
2382,-106.59,-105.85,-149.77
2383,-106.53,-105.87,-144.24
2384,-106.55,-105.89,-151.25
2385,-106.78,-105.8,-147.99
2386,-106.56,-105.83,-150.58
2387,-106.74,-105.89,-158.47
2388,-106.62,-105.74,-148.44
2389,-106.61,-105.79,-144.99
2390,-106.6,-105.81,-145.7
2391,-106.49,-105.83,-139.55
