f,xrms,xmean,xsnr
589,0.018007,-0.017999,19.292
59,0.61236,-0.018328,78.825
590,0.018032,-0.018025,18.128
591,0.018027,-0.018023,15.215
592,0.018034,-0.018032,10.144
593,0.01798,-0.01798,-5.5679
594,0.018023,-0.018022,7.3246
595,0.018032,-0.018028,13.778
596,0.018043,-0.018036,18.354
597,0.018046,-0.018037,19.053
598,0.01804,-0.01803,19.711
599,0.018028,-0.018018,19.179
6,0.61057,-0.013987,78.755
60,0.61246,-0.018095,79.502
600,0.01804,-0.018033,18.824
601,0.018031,-0.018028,15.133
602,0.018056,-0.018055,9.8995
603,0.018,-0.018,-4.1233
604,0.018002,-0.018001,10.659
605,0.018003,-0.017999,15.579
606,0.018061,-0.018054,17.702
607,0.018032,-0.018022,19.725
608,0.018039,-0.018029,18.853
609,0.018008,-0.017999,18.793
61,0.61262,-0.018008,79.781
610,0.017997,-0.017991,17.889
611,0.018013,-0.01801,14.67
612,0.018045,-0.018044,6.4221
613,0.018002,-0.018001,-4.2541
614,0.01802,-0.018018,10.909
615,0.018023,-0.018019,14.822
616,0.017997,-0.017991,18.456
617,0.017978,-0.01797,18.627
618,0.018039,-0.018031,18.741
619,0.017995,-0.017989,17.356
62,0.61269,-0.017855,79.297
620,0.018027,-0.018024,14.029
621,0.018014,-0.018013,9.6286
622,0.017997,-0.017997,-1.8141
623,0.017964,-0.017963,9.1979
624,0.017956,-0.017953,14.693
625,0.01802,-0.018014,16.862
626,0.01805,-0.018042,18.862
627,0.018029,-0.018021,18.304
628,0.01805,-0.018043,17.906
629,0.018028,-0.018023,15.479
63,0.61295,-0.017938,79.424
630,0.01798,-0.017978,13.544
631,0.017979,-0.017978,5.8074
632,0.017975,-0.017975,-0.50775
633,0.017986,-0.017984,11.805
634,0.017975,-0.017971,15.976
635,0.017917,-0.01791,17.369
636,0.017966,-0.017958,18.56
637,0.018029,-0.018021,17.646
638,0.017987,-0.017981,17.63
639,0.018047,-0.018043,15.594
64,0.61308,-0.017925,80.302
640,0.017992,-0.017991,10.796
641,0.017991,-0.017991,-4.357
642,0.017986,-0.017985,7.4904
643,0.017966,-0.017963,14.473
644,0.017956,-0.017951,17.014
645,0.017985,-0.017977,19.241
646,0.018025,-0.018017,18.913
647,0.018039,-0.018032,17.933
648,0.018036,-0.018031,16.314
649,0.018003,-0.018001,13.063
65,0.61306,-0.017935,79.679
650,0.018001,-0.018001,4.1545
651,0.018001,-0.018001,1.3646
652,0.017978,-0.017976,12.398
653,0.018005,-0.018,17.031
654,0.017997,-0.017989,19.697
655,0.018007,-0.017997,19.832
656,0.018025,-0.018016,19.804
657,0.018067,-0.018059,18.954
658,0.018043,-0.018038,16.754
659,0.018003,-0.018,12.61
66,0.61318,-0.017677,79.799
660,0.018002,-0.018002,4.3588
661,0.018027,-0.018027,3.3427
662,0.01801,-0.018008,13.569
663,0.017993,-0.017988,16.105
664,0.017968,-0.017961,18.268
665,0.018025,-0.018016,19.259
666,0.017981,-0.017974,17.543
667,0.018024,-0.018018,17.832
668,0.017985,-0.017981,14.286
669,0.017995,-0.017994,8.6075
67,0.6131,-0.017557,75.318
670,0.018056,-0.018056,-3.4023
671,0.018011,-0.01801,9.1626
672,0.017987,-0.017984,14.748
673,0.018005,-0.017999,17.915
674,0.017993,-0.017985,18.51
675,0.017993,-0.017984,19.202
676,0.01804,-0.018033,18.216
677,0.018025,-0.018021,17.367
678,0.018018,-0.018017,12.529
679,0.018026,-0.018026,1.533
68,0.61308,-0.017785,79.32
680,0.01804,-0.018039,5.5591
681,0.01796,-0.017958,13.48
682,0.018027,-0.018022,17.028
683,0.018063,-0.018055,18.1
684,0.018062,-0.018052,19.397
685,0.018057,-0.018048,19.411
686,0.018019,-0.018012,17.697
687,0.018009,-0.018005,15.401
688,0.018061,-0.01806,10.094
689,0.018096,-0.018096,-3.4311
69,0.61302,-0.017989,79.77
690,0.018023,-0.018022,9.5258
691,0.018017,-0.018014,14.822
692,0.01803,-0.018024,17.381
693,0.018046,-0.018037,19.851
694,0.018079,-0.018069,20.512
695,0.018067,-0.018058,19.785
696,0.018009,-0.018002,17.526
697,0.018032,-0.018029,14.37
698,0.018081,-0.01808,9.0715
699,0.018035,-0.018035,-3.225
7,0.61127,-0.016807,79.121
70,0.61285,-0.018183,79.758
700,0.017998,-0.017997,10.256
701,0.01805,-0.018047,14.654
702,0.018032,-0.018026,18.162
703,0.018013,-0.018004,17.915
704,0.018033,-0.018024,19.227
705,0.018031,-0.018024,18.25
706,0.01805,-0.018045,15.626
707,0.018056,-0.018054,12.572
708,0.018013,-0.018013,2.4292
709,0.018031,-0.018031,4.6624
71,0.61263,-0.017961,79.697
710,0.018043,-0.018041,12.766
711,0.017999,-0.017995,16.651
712,0.018073,-0.018066,17.195
713,0.018061,-0.018053,18.327
714,0.017972,-0.017965,17.94
715,0.018011,-0.018005,16.785
716,0.01799,-0.017988,14.419
717,0.018001,-0.018001,8.0703
718,0.018056,-0.018056,-2.314
719,0.018004,-0.018002,10.73
72,0.61233,-0.017762,79.675
720,0.018001,-0.017998,15.886
721,0.018033,-0.018027,17.089
722,0.018015,-0.018007,19.149
723,0.018055,-0.018046,19.659
724,0.018028,-0.01802,17.828
725,0.018045,-0.01804,17.279
726,0.018083,-0.018081,13.52
727,0.017995,-0.017995,4.5151
728,0.01802,-0.01802,2.7869
729,0.017972,-0.01797,12.492
73,0.61219,-0.017972,79.518
730,0.018004,-0.017999,16.715
731,0.018012,-0.018004,18.668
732,0.018023,-0.018014,19.453
733,0.018029,-0.018021,19.468
734,0.018033,-0.018026,18.075
735,0.017997,-0.017993,14.674
736,0.018014,-0.018012,11.202
737,0.018009,-0.018009,-4.1276
738,0.018005,-0.018004,6.9206
739,0.018041,-0.018038,13.084
74,0.61205,-0.01816,78.814
740,0.018015,-0.01801,16.304
741,0.01802,-0.018012,18.424
742,0.018038,-0.01803,18.437
743,0.018017,-0.01801,17.707
744,0.017992,-0.017988,17.462
745,0.018013,-0.018011,12.862
746,0.018051,-0.018051,4.3911
747,0.017986,-0.017986,3.1052
748,0.017984,-0.017981,12.384
749,0.018009,-0.018004,16.668
75,0.61192,-0.017632,80.256
750,0.018002,-0.017994,18.908
751,0.017997,-0.017988,19.564
752,0.018026,-0.018017,19.723
753,0.01802,-0.018013,18.393
754,0.018054,-0.018049,16.109
755,0.018007,-0.018005,10.623
756,0.018049,-0.018049,-0.53433
757,0.018001,-0.018001,6.7901
758,0.017976,-0.017973,13.875
759,0.017985,-0.017979,16.272
76,0.61189,-0.017803,79.176
760,0.018011,-0.018003,17.047
761,0.017993,-0.017984,19.663
762,0.017992,-0.017984,18.749
763,0.017995,-0.01799,16.342
764,0.017993,-0.01799,14.531
765,0.018045,-0.018044,7.2202
766,0.017983,-0.017983,-2.9211
767,0.018026,-0.018025,11.294
768,0.017993,-0.017988,16.448
769,0.017992,-0.017984,18.524
77,0.61195,-0.017923,79.91
770,0.017974,-0.017964,19.855
771,0.018005,-0.017995,19.736
772,0.017994,-0.017985,19.838
773,0.017961,-0.017955,16.77
774,0.017984,-0.017981,14.417
775,0.01794,-0.01794,6.2804
776,0.017967,-0.017967,0.85751
777,0.017951,-0.017949,12.21
778,0.017985,-0.017981,15.911
779,0.017993,-0.017986,17.589
78,0.61198,-0.017942,80.105
780,0.017982,-0.017975,18.579
781,0.017994,-0.017986,19.225
782,0.017993,-0.017988,17.439
783,0.017978,-0.017975,14.889
784,0.017997,-0.017996,8.8275
785,0.017955,-0.017955,-0.88362
786,0.017975,-0.017975,6.8745
787,0.018036,-0.018034,12.923
788,0.018002,-0.017997,16.243
789,0.018019,-0.018013,16.5
79,0.61217,-0.017639,79.545
790,0.018043,-0.018037,17.134
791,0.018028,-0.018024,16.428
792,0.01805,-0.018047,14.356
793,0.017996,-0.017995,10.88
794,0.017971,-0.017971,3.0937
795,0.017951,-0.017951,-3.6612
796,0.017971,-0.01797,8.2792
797,0.01799,-0.017989,11.145
798,0.017959,-0.017956,13.708
799,0.018,-0.017997,16.093
8,0.61122,-0.017911,78.33
80,0.61246,-0.017974,70.092
800,0.017963,-0.01796,15.346
801,0.017947,-0.017945,12.084
802,0.018046,-0.018045,10.126
803,0.018027,-0.018027,4.8841
804,0.018034,-0.018033,-3.4864
805,0.018026,-0.018025,-2.9429
806,0.018075,-0.018075,2.3617
807,0.018053,-0.018053,6.3261
808,0.018064,-0.018064,7.0127
809,0.018066,-0.018065,7.2171
81,0.61264,-0.017925,75.252
810,0.018032,-0.018031,6.435
811,0.018052,-0.018052,4.3234
812,0.018082,-0.018081,0.4263
813,0.018084,-0.018083,-4.8086
814,0.01805,-0.018049,-4.2435
815,0.018077,-0.018077,-2.7439
816,0.018036,-0.018036,-3.6819
817,0.018088,-0.018088,-3.8909
818,0.018069,-0.018069,-2.6733
819,0.018057,-0.018057,-3.422
82,0.6129,-0.018092,79.454
820,0.018051,-0.018051,-5.563
821,0.018059,-0.018059,-4.6515
822,0.018057,-0.018057,-1.7441
823,0.018001,-0.018001,-3.466
824,0.018068,-0.018068,-5.2657
825,0.018012,-0.018012,-0.014653
826,0.018061,-0.018061,-3.1076
827,0.01804,-0.01804,-3.3891
828,0.018021,-0.018021,-3.2743
829,0.018061,-0.018061,-2.1104
83,0.61323,-0.018234,79.869
830,0.018039,-0.018039,-6.4579
831,0.018011,-0.018011,-2.5697
832,0.018011,-0.018011,-5.8476
833,0.017997,-0.017997,-1.9921
834,0.017991,-0.017991,-1.883
835,0.017998,-0.017998,-3.3797
836,0.017987,-0.017987,-2.0561
837,0.01806,-0.01806,-5.1152
838,0.018036,-0.018036,-3.2918
839,0.018021,-0.018021,-3.4264
84,0.6135,-0.017787,80.014
840,0.018045,-0.018045,-5.0354
841,0.018043,-0.018043,-2.3262
842,0.017997,-0.017997,-1.6207
843,0.018036,-0.018036,-2.0814
844,0.018017,-0.018017,-2.9323
845,0.018003,-0.018003,-2.256
846,0.017965,-0.017965,-6.1166
847,0.017985,-0.017985,-3.7772
848,0.018037,-0.018037,-1.4884
849,0.018063,-0.018063,-4.1137
85,0.61369,-0.017961,78.657
850,0.018027,-0.018027,-3.5059
851,0.018,-0.018,-5.3257
852,0.01803,-0.018029,-2.0659
853,0.018036,-0.018036,-3.7814
854,0.018012,-0.018012,-1.3072
855,0.018033,-0.018033,-1.0253
856,0.017999,-0.017999,-5.7209
857,0.017931,-0.017931,-2.9527
858,0.017982,-0.017982,-3.6884
859,0.017986,-0.017986,-2.2088
86,0.61387,-0.017824,79.013
860,0.017998,-0.017997,-2.8706
861,0.01804,-0.01804,-2.0909
862,0.018055,-0.018055,-2.9905
863,0.018062,-0.018062,-5.9959
864,0.018038,-0.018037,-3.7693
865,0.017987,-0.017987,-3.8932
866,0.017987,-0.017987,-3.9273
867,0.018003,-0.018003,-3.2899
868,0.017953,-0.017953,-3.9613
869,0.017987,-0.017987,-3.4313
87,0.61404,-0.018129,79.494
870,0.017954,-0.017954,-4.8638
871,0.017987,-0.017987,-2.8316
872,0.017983,-0.017983,-2.3454
873,0.018038,-0.018038,-2.0248
874,0.017957,-0.017957,-5.8092
875,0.01798,-0.01798,-2.5177
876,0.018015,-0.018015,-2.2133
877,0.018052,-0.018052,-1.7093
878,0.018027,-0.018027,-1.1607
879,0.017999,-0.017999,-0.96397
88,0.61411,-0.01815,80.102
880,0.018051,-0.018051,-3.1359
881,0.018088,-0.018088,-2.7429
882,0.018051,-0.018051,-0.61346
883,0.018041,-0.018041,-2.7676
884,0.018056,-0.018056,-4.5824
885,0.018049,-0.018049,-4.9934
886,0.018086,-0.018086,-4.3181
887,0.018062,-0.018062,-3.1751
888,0.018106,-0.018106,-1.8244
889,0.018083,-0.018083,-6.2088
89,0.61413,-0.01796,79.497
890,0.018037,-0.018037,-4.0721
891,0.018076,-0.018076,-4.2684
892,0.01808,-0.01808,-5.279
893,0.018063,-0.018063,-1.409
894,0.018096,-0.018096,-5.3482
895,0.018096,-0.018096,-3.2597
896,0.018071,-0.018071,-2.8407
897,0.018075,-0.018075,-2.3359
898,0.018049,-0.018049,-2.2971
899,0.018039,-0.018039,-3.981
9,0.61151,-0.016624,78.456
90,0.61414,-0.018101,79.737
900,0.01805,-0.01805,-2.3827
901,0.018051,-0.018051,-2.4113
902,0.018024,-0.018023,-2.7665
903,0.018058,-0.018058,-1.672
904,0.018065,-0.018065,-2.5805
905,0.018027,-0.018027,-4.3964
906,0.018028,-0.018028,-4.2668
907,0.018026,-0.018026,-1.8071
908,0.018041,-0.018041,-3.6757
909,0.018023,-0.018023,-5.4009
91,0.6141,-0.018167,79.281
910,0.01802,-0.01802,-6.0936
911,0.018016,-0.018016,-1.4677
912,0.018057,-0.018057,-1.4418
913,0.018055,-0.018055,-5.278
914,0.018074,-0.018074,-1.8201
915,0.018057,-0.018057,-4.348
916,0.018044,-0.018044,-2.0164
917,0.01806,-0.01806,-2.353
918,0.018052,-0.018052,-4.3644
919,0.018062,-0.018062,-1.6747
92,0.61401,-0.01778,80.367
920,0.018048,-0.018048,-1.6842
921,0.018032,-0.018032,-1.0485
922,0.018043,-0.018043,-2.9085
923,0.018073,-0.018073,-3.3344
924,0.018026,-0.018026,-1.9149
925,0.018026,-0.018025,-3.9387
926,0.018029,-0.018029,-6.6896
927,0.017991,-0.01799,-2.7262
928,0.017993,-0.017993,-4.141
929,0.017987,-0.017987,-5.2651
93,0.61399,-0.017975,80.004
930,0.018004,-0.018004,-2.587
931,0.018007,-0.018007,-3.8151
932,0.018004,-0.018004,-3.1928
933,0.017999,-0.017998,-5.0032
934,0.018029,-0.018029,-2.0325
935,0.018023,-0.018023,-5.0588
936,0.018029,-0.018029,-3.9704
937,0.018049,-0.018048,-4.5933
938,0.018019,-0.018019,-4.0231
939,0.018044,-0.018044,-3.326
94,0.61393,-0.018045,79.961
940,0.018043,-0.018043,-1.0505
941,0.018021,-0.018021,-5.0051
942,0.018051,-0.018051,-8.1181
943,0.018082,-0.018082,-3.4924
944,0.01801,-0.01801,-3.4938
945,0.018059,-0.018059,-5.3531
946,0.018047,-0.018047,-3.0926
947,0.018056,-0.018056,-4.0252
948,0.018047,-0.018047,-2.6701
949,0.018035,-0.018035,-0.18352
95,0.61394,-0.018201,79.275
950,0.018049,-0.018049,-5.3366
951,0.018032,-0.018032,-4.044
952,0.018052,-0.018052,-1.5504
953,0.018067,-0.018067,-6.2618
954,0.018032,-0.018032,-3.0386
955,0.018044,-0.018044,-5.4419
956,0.018085,-0.018085,-5.1903
957,0.018054,-0.018054,-2.125
958,0.018066,-0.018065,-3.1334
959,0.018076,-0.018076,-2.0585
96,0.61407,-0.01806,79.611
960,0.018066,-0.018066,-4.2489
961,0.018038,-0.018038,-3.689
962,0.018068,-0.018068,-3.7551
963,0.018048,-0.018047,-2.6038
964,0.018086,-0.018086,-0.0728
965,0.018064,-0.018064,-3.9523
966,0.018054,-0.018054,-4.957
967,0.018072,-0.018072,-4.25
968,0.018108,-0.018108,-2.4389
969,0.018095,-0.018095,-2.1404
97,0.61411,-0.017926,79.708
970,0.01808,-0.01808,-3.4375
971,0.018065,-0.018065,-1.5187
972,0.018073,-0.018073,-1.6516
973,0.018055,-0.018055,-4.164
974,0.018128,-0.018128,-0.79469
975,0.018099,-0.018099,-3.1131
976,0.018058,-0.018057,-1.9822
977,0.018056,-0.018056,-3.8702
978,0.018056,-0.018056,-3.2551
979,0.018021,-0.018021,-2.7492
98,0.61426,-0.017821,79.849
980,0.018042,-0.018041,-3.3886
981,0.018061,-0.018061,-2.9256
982,0.018053,-0.018053,-4.9583
983,0.018109,-0.018109,-2.5381
984,0.018086,-0.018086,-4.1778
985,0.018092,-0.018091,-6.266
986,0.018077,-0.018077,-3.428
987,0.018088,-0.018088,-2.1122
988,0.018086,-0.018086,-3.559
989,0.018066,-0.018066,-4.4805
99,0.6144,-0.018171,79.75
990,0.018041,-0.018041,-3.1004
991,0.018061,-0.018061,-3.9381
992,0.018101,-0.018101,-5.4088
993,0.018102,-0.018102,-0.68753
994,0.018025,-0.018025,-5.3134
995,0.018072,-0.018071,-4.3903
996,0.01806,-0.01806,-2.8254
997,0.018095,-0.018095,-4.4217
998,0.018041,-0.018041,-3.3191
999,0.018015,-0.018015,-9.5706
