f,s100,s410,s700
1612,-82.632,-113.47,-128.52
1613,-82.691,-115.39,-128.47
1614,-82.647,-113.25,-136.72
1615,-82.65,-114.22,-129.52
1616,-82.704,-115.06,-137.83
1617,-82.78,-114.23,-148.98
1618,-82.745,-113.63,-127.45
1619,-82.786,-114.4,-127.16
1620,-82.775,-112.92,-150.33
1621,-82.81,-113.23,-136.03
1622,-82.855,-113.54,-138.72
1623,-82.772,-113.64,-138.44
1624,-82.866,-112.81,-131.47
1625,-82.862,-115.06,-140.22
1626,-82.92,-112.25,-132.99
1627,-82.955,-114.86,-130.2
1628,-82.937,-115.23,-128.61
1629,-82.977,-112.33,-128.17
1630,-82.947,-113.98,-139.1
1631,-82.996,-115,-125.49
1632,-82.999,-113.93,-137.36
1633,-83.024,-114.63,-127.78
1634,-83.013,-114.26,-128.8
1635,-83.057,-116.03,-138.81
1636,-83.063,-112.76,-130.46
1637,-83.069,-113.84,-123.81
1638,-83.094,-113.96,-138.95
1639,-83.099,-112.22,-144.64
1640,-83.108,-114.29,-137.09
1641,-83.182,-114.08,-142.2
1642,-83.179,-114.05,-135.04
1643,-83.166,-113.45,-124.45
1644,-83.237,-114.23,-147.05
1645,-83.223,-112.31,-135.8
1646,-83.215,-113.82,-137.33
1647,-83.26,-112.64,-135.97
1648,-83.237,-113,-132.22
1649,-83.331,-114.7,-131.74
1650,-83.304,-113.04,-127.15
1651,-83.293,-114.02,-128.2
1652,-83.394,-113.48,-137.72
1653,-83.328,-113.47,-133.94
1654,-83.339,-112.99,-129.08
1655,-83.383,-114.91,-129.97
1656,-83.37,-113.2,-137.44
1657,-83.415,-114.65,-125.43
1658,-83.369,-114.14,-133.83
1659,-83.441,-113.69,-133.31
1660,-83.442,-112.53,-133.76
1661,-83.454,-112.67,-135.86
1662,-83.426,-113.97,-128.86
1663,-83.542,-113.26,-134.63
1664,-83.495,-112.64,-142.24
1665,-83.521,-114.95,-131.38
1666,-83.559,-113.07,-130.89
1667,-83.537,-113.9,-131.02
1668,-83.621,-114.65,-124.38
1669,-83.571,-113.12,-137.94
1670,-83.649,-114.12,-141.95
1671,-83.595,-112.45,-128.77
1672,-83.654,-113.53,-137.16
1673,-83.685,-114.67,-128.69
1674,-83.683,-113.67,-127.86
1675,-83.711,-113.08,-140.53
1676,-83.718,-114.36,-126.55
1677,-83.772,-113.95,-133.55
1678,-83.755,-114.37,-124.22
1679,-83.771,-114.76,-153.21
1680,-83.826,-112.67,-143.64
1681,-83.853,-114.75,-129.84
1682,-83.832,-114.36,-136.54
1683,-83.819,-113.59,-140.33
1684,-83.874,-115.25,-130.33
1685,-83.832,-113.32,-130.89
1686,-83.846,-113.73,-128.57
1687,-83.886,-114.51,-133.31
1688,-83.911,-112.84,-134.86
1689,-83.889,-114.2,-129.49
1690,-83.961,-115.02,-127.15
1691,-83.93,-112.41,-127.2
1692,-83.964,-112.94,-129.6
1693,-84.001,-112.72,-141.55
1694,-84.011,-113.91,-129.92
1695,-84.043,-114.34,-132.16
1696,-84.043,-114.65,-151.02
1697,-84.029,-113.8,-135.43
1698,-84.052,-112.95,-127.97
1699,-84.071,-113.71,-133.43
1700,-84.042,-114.29,-123.66
1701,-84.117,-113.41,-135.17
1702,-84.101,-114.85,-129.57
1703,-84.094,-115.18,-144.45
1704,-84.169,-113.32,-126.79
1705,-84.191,-114.44,-133.36
1706,-84.161,-115.25,-123.51
1707,-84.142,-114.11,-138
1708,-84.24,-114.49,-135.36
1709,-84.234,-114.49,-135.04
1710,-84.271,-113.1,-128.78
1711,-84.285,-113.97,-129.09
1712,-84.259,-112.93,-150.56
1713,-84.336,-113.93,-142.84
1714,-84.28,-113.9,-129.82
1715,-84.323,-114.63,-129.6
1716,-84.344,-113.14,-131.62
1717,-84.367,-113.33,-133.19
1718,-84.376,-112.72,-130.73
1719,-84.396,-113.13,-127.05
1720,-84.403,-113.78,-135.36
1721,-84.415,-113.66,-126.77
1722,-84.428,-112.33,-133.41
1723,-84.482,-113.25,-129.88
1724,-84.444,-112.22,-132.33
1725,-84.431,-113.85,-133.89
1726,-84.499,-114.89,-149.42
1727,-84.461,-113.12,-132
1728,-84.548,-113.17,-127.19
1729,-84.492,-113.4,-130.42
1730,-84.548,-113.07,-129.54
1731,-84.592,-113.13,-132.59
1732,-84.579,-113.21,-134.23
1733,-84.551,-112.98,-124.87
1734,-84.582,-113.93,-132.51
1735,-84.607,-113.66,-150.98
1736,-84.657,-115.29,-137.56
1737,-84.638,-115.04,-137.15
1738,-84.599,-113.26,-131.97
1739,-84.64,-112.9,-133.95
1740,-84.719,-114.13,-130.58
1741,-84.729,-113.04,-135.8
1742,-84.732,-113.7,-125.06
1743,-84.743,-115.18,-130.13
1744,-84.763,-115.14,-126.3
1745,-84.764,-115.02,-128.9
1746,-84.81,-112.96,-131.92
1747,-84.831,-113.4,-143.99
1748,-84.791,-113.09,-134.9
1749,-84.813,-113.65,-132.49
1750,-84.879,-113.02,-132.48
1751,-84.841,-112.99,-141.28
1752,-84.918,-113.89,-142.53
1753,-84.856,-113.36,-132.89
1754,-84.841,-114.9,-131.03
1755,-84.985,-113.87,-130.75
1756,-84.929,-112.45,-129.29
1757,-84.935,-112.69,-133.86
1758,-84.957,-113.57,-126.36
1759,-84.914,-113.27,-139.58
1760,-85.003,-113.26,-129.96
1761,-84.92,-112.74,-133.46
1762,-84.988,-115.12,-141.77
1763,-84.966,-115.1,-132.24
1764,-84.999,-115.7,-126.14
1765,-85.024,-112.63,-136.97
1766,-85.056,-113.01,-141.6
1767,-85.046,-113.81,-124.96
1768,-85.092,-113.26,-131.35
1769,-85.107,-113.29,-143.64
1770,-85.194,-112.28,-138.96
1771,-85.127,-112.67,-138.42
1772,-85.12,-112.96,-134.28
1773,-85.211,-113.97,-136.14
1774,-85.146,-113.85,-130.27
1775,-85.221,-113.88,-132.22
1776,-85.285,-112.36,-130.41
1777,-85.27,-113.17,-138.38
1778,-85.275,-113.04,-132.87
1779,-85.263,-114.25,-129.32
1780,-85.241,-112.7,-132.77
1781,-85.25,-114.19,-135.71
1782,-85.256,-112.71,-131.63
1783,-85.316,-114.45,-132.81
1784,-85.323,-113.27,-128.7
1785,-85.336,-113.34,-135.64
1786,-85.317,-113.55,-135.89
1787,-85.343,-112.71,-133.23
1788,-85.38,-112.14,-134.74
1789,-85.382,-114.73,-134.41
1790,-85.438,-112.59,-133.5
1791,-85.454,-112.55,-124.38
1792,-85.455,-112.55,-129.86
1793,-85.412,-113.26,-131.65
1794,-85.472,-112.84,-133.32
1795,-85.566,-112.89,-133.2
1796,-85.472,-114.6,-127.34
1797,-85.514,-112.53,-131.67
1798,-85.468,-112.98,-132.76
1799,-85.507,-113.36,-137.68
1800,-85.506,-112.02,-130.26
1801,-85.58,-114.17,-129.8
1802,-85.584,-114.45,-134.14
1803,-85.545,-113.73,-137.11
1804,-85.599,-113.6,-137.54
1805,-85.609,-113.55,-127.32
1806,-85.641,-113.61,-138.01
1807,-85.613,-113.94,-142.83
1808,-85.713,-113.17,-137.31
1809,-85.703,-113.99,-128.94
1810,-85.716,-113.32,-130.43
1811,-85.734,-113.49,-127.91
1812,-85.712,-114.7,-131.89
1813,-85.694,-114.46,-128.2
1814,-85.733,-113.78,-129.36
1815,-85.788,-113.32,-129.16
1816,-85.773,-114.07,-137.93
1817,-85.796,-111.1,-139.82
1818,-85.796,-113.39,-136.23
1819,-85.809,-113.74,-136.28
1820,-85.751,-113.15,-133.6
1821,-85.825,-113.98,-148.92
1822,-85.882,-114.82,-140.86
1823,-85.883,-112.94,-127.6
1824,-85.827,-113.46,-135.23
1825,-85.942,-113.45,-128.83
1826,-85.86,-113.37,-132.63
1827,-85.851,-113.56,-126.09
1828,-85.849,-113.59,-135.41
1829,-85.892,-114.63,-137.72
1830,-85.876,-113.11,-130.57
1831,-85.987,-111.97,-131.51
1832,-85.99,-114.54,-133.87
1833,-86.033,-113.49,-131.62
1834,-85.943,-113.66,-130.89
1835,-86.044,-113.79,-136.44
1836,-85.949,-112.84,-131.75
1837,-86.042,-114.09,-131.8
1838,-86.033,-114.05,-138.44
1839,-86.007,-112.15,-130.3
1840,-86.064,-112.87,-146.58
1841,-86.062,-113.36,-128.08
1842,-86.134,-114.22,-135.74
1843,-86.069,-113.5,-152.27
1844,-86.141,-113.11,-132.7
1845,-86.208,-113,-127.54
1846,-86.159,-112.36,-142.36
1847,-86.168,-112.33,-142.88
1848,-86.154,-113.55,-131.82
1849,-86.188,-112.98,-129.54
1850,-86.213,-114.1,-128.2
1851,-86.225,-113.75,-134.13
1852,-86.217,-112.66,-143.82
1853,-86.187,-113.57,-133.43
1854,-86.287,-111.95,-148.91
1855,-86.253,-110.97,-130.88
1856,-86.268,-112.58,-129.17
1857,-86.316,-113,-140.8
1858,-86.288,-112.33,-135.16
1859,-86.298,-112.64,-133.16
1860,-86.331,-113.34,-129.22
1861,-86.309,-113.17,-145.83
1862,-86.382,-113.4,-125.32
1863,-86.376,-112.17,-132.7
1864,-86.438,-113.36,-137.6
1865,-86.397,-113.58,-133.32
1866,-86.451,-113.59,-129.78
1867,-86.416,-113.96,-135.71
1868,-86.422,-112.92,-124.64
1869,-86.502,-112.48,-136.74
1870,-86.469,-112.46,-131.37
1871,-86.509,-112.17,-129.18
1872,-86.482,-113.37,-127.67
1873,-86.506,-113,-133.9
1874,-86.463,-112.42,-129.12
1875,-86.585,-113.53,-129.71
1876,-86.576,-113.32,-140.14
1877,-86.519,-113.78,-134.47
1878,-86.534,-111.42,-136.31
1879,-86.628,-111.98,-125.15
1880,-86.607,-112.75,-128.36
1881,-86.507,-112.66,-135.59
1882,-86.616,-111.89,-134.79
1883,-86.673,-112.37,-132.28
1884,-86.615,-113.69,-133.1
1885,-86.667,-112.41,-135.91
1886,-86.696,-113.41,-129.5
1887,-86.637,-113.27,-132.68
1888,-86.613,-113.26,-131.62
1889,-86.707,-113.98,-133.28
1890,-86.73,-112.43,-129.43
1891,-86.771,-111.79,-132.05
1892,-86.757,-113.35,-141.76
1893,-86.773,-114.54,-136.6
1894,-86.752,-112.43,-144.37
1895,-86.835,-114.41,-133.84
1896,-86.781,-112.96,-139.62
1897,-86.76,-112.06,-132.13
1898,-86.749,-113.11,-135.14
1899,-86.857,-112.25,-131.4
1900,-86.816,-112.45,-128.15
1901,-86.892,-112.98,-135.89
1902,-86.821,-114.35,-139.98
1903,-86.818,-113.53,-131.66
1904,-86.845,-114.62,-138.29
1905,-86.848,-113.35,-130.6
1906,-86.844,-112.38,-132.48
1907,-86.89,-111,-148.09
1908,-86.953,-110.74,-131.15
1909,-86.955,-117.63,-136.31
1910,-86.975,-113.52,-130.49
1911,-86.951,-113.83,-128.08
1912,-86.989,-112.85,-122.55
1913,-87.052,-112.74,-120.16
1914,-87.028,-113.18,-126.56
1915,-86.792,-113.27,-127.5
1916,-86.986,-112.63,-135.71
1917,-86.982,-112.55,-134.19
1918,-86.973,-111.69,-126.77
1919,-87.095,-112.71,-128.62
1920,-87.055,-112.43,-131.48
1921,-87.086,-112.99,-132.49
1922,-87.128,-112.44,-135.69
1923,-87.036,-113.07,-131.34
1924,-87.123,-113.37,-135.31
1925,-87.153,-112,-128.31
1926,-87.143,-112.66,-131.74
1927,-87.143,-114.12,-129.08
1928,-87.151,-113.43,-140.02
1929,-87.173,-113.22,-131.48
1930,-87.158,-111.84,-127.29
1931,-87.169,-112.4,-128.48
1932,-87.158,-113.39,-144.65
1933,-87.228,-112.81,-134.66
1934,-87.193,-112.55,-128.94
1935,-87.282,-112.67,-140.87
1936,-87.269,-113.02,-133.54
1937,-87.232,-112.89,-131.65
1938,-87.26,-113.92,-140.97
1939,-87.226,-113.47,-124.94
1940,-87.331,-113.32,-129.78
1941,-87.231,-114.88,-136.01
1942,-87.271,-112.07,-130.56
1943,-87.328,-112.7,-124.19
1944,-87.331,-111.88,-129.07
1945,-87.356,-114.26,-131.76
1946,-87.296,-113.37,-129.12
1947,-87.279,-113.4,-135.65
1948,-87.363,-112.96,-137.47
1949,-87.431,-113.98,-129.57
1950,-87.355,-115.15,-132.18
1951,-87.371,-111.92,-134.4
1952,-87.449,-113.08,-133.61
1953,-87.357,-112.81,-133.77
1954,-87.455,-112.45,-141.65
1955,-87.347,-113.09,-134.45
1956,-87.368,-113.15,-131.84
1957,-87.422,-113.3,-136.82
1958,-87.465,-112.82,-133.25
1959,-87.548,-112.74,-135.04
1960,-87.508,-112.63,-126.94
1961,-87.566,-112.91,-145.52
1962,-87.474,-113.41,-134.17
1963,-87.531,-114.26,-130.26
1964,-87.531,-112.76,-138.07
1965,-87.486,-113.34,-151.81
1966,-87.618,-113.42,-132.15
1967,-87.558,-111.96,-128.19
1968,-87.534,-114.45,-130.74
1969,-87.619,-112.94,-136.25
1970,-87.657,-112.61,-143.9
1971,-87.536,-111.67,-135.76
1972,-87.642,-112.51,-128.06
1973,-87.558,-111.46,-135.59
1974,-87.602,-112.86,-136.08
1975,-87.675,-112.78,-127.58
1976,-87.761,-111.78,-137.09
1977,-87.704,-113.02,-133.04
1978,-87.671,-112.64,-125.38
1979,-87.774,-113.32,-136.84
1980,-87.713,-111.44,-153.73
1981,-87.643,-111.87,-127.8
1982,-87.692,-113.72,-132.69
1983,-87.691,-111.67,-131.13
1984,-87.79,-113.73,-134.21
1985,-87.765,-113.11,-135.65
1986,-87.656,-113.19,-128.49
1987,-87.777,-113.12,-135.7
1988,-87.81,-111.73,-135.53
1989,-87.833,-112.99,-132.73
1990,-87.828,-112.21,-132.53
1991,-87.894,-112.47,-127.19
1992,-87.771,-112.95,-128.32
1993,-87.795,-112.71,-133.87
1994,-87.911,-112.98,-126.29
1995,-87.844,-113.55,-138.12
1996,-87.866,-111.79,-134.52
1997,-87.844,-112.06,-139.12
1998,-87.921,-112.55,-128.62
1999,-87.848,-113.4,-129.85
2000,-87.903,-113.38,-136.24
2001,-87.816,-111.64,-138.42
2002,-87.867,-111.16,-129.68
2003,-87.954,-112,-135.74
2004,-87.873,-112.25,-125.69
2005,-88.056,-111.48,-128.67
2006,-87.941,-114.05,-134.11
2007,-87.959,-111.39,-134.16
2008,-88.019,-112.85,-134.09
2009,-88.015,-113.75,-128.49
2010,-87.961,-112.75,-138.94
2011,-88.038,-112.13,-131.48
2012,-87.971,-112.27,-129.73
2013,-87.989,-112.32,-128.98
2014,-87.877,-111.52,-135.6
2015,-87.987,-113.1,-140.26
2016,-87.992,-112.56,-133.69
2017,-87.98,-111.81,-132.31
2018,-88.036,-113.47,-137.9
2019,-88.003,-112.85,-134.43
2020,-88.071,-114.56,-131.6
2021,-88.049,-113.28,-135.07
2022,-88.023,-112.35,-134.7
2023,-88.051,-111.7,-125.69
2024,-88.086,-113.2,-128.07
2025,-88.042,-112.67,-129.08
2026,-88.015,-112.28,-127.14
2027,-88.015,-112.19,-124.88
2028,-88.012,-113.4,-141.33
2029,-87.969,-113.4,-133.19
2030,-88.001,-112.51,-127.59
2031,-88.095,-111.59,-131.51
2032,-87.986,-112.41,-143.37
2033,-87.978,-112.02,-130.17
2034,-88.044,-113.13,-136.56
2035,-87.959,-113.32,-132.55
2036,-87.842,-111.54,-131.03
2037,-87.927,-111.77,-135.8
2038,-87.848,-114.21,-133.23
2039,-87.791,-112.6,-130
2040,-87.69,-113.09,-146.86
2041,-87.662,-111.73,-129.78
2042,-87.467,-111.31,-137.34
2043,-87.397,-111.89,-124.69
2044,-87.131,-113.13,-127.51
2045,-86.89,-112.1,-129.9
2046,-86.56,-113.49,-127.94
2047,-85.701,-113.25,-142.81
2048,-83.83,-112.96,-131.34
2049,-73.322,-112.16,-129.55
2050,-99.442,-111.78,-131.64
2051,-93.693,-112.18,-132.47
2052,-91.586,-113.53,-142.95
2053,-90.757,-112.73,-131.83
2054,-90.328,-111.47,-135.02
2055,-89.85,-112.42,-137.02
2056,-89.795,-110.93,-142.22
2057,-89.656,-111.69,-133.29
2058,-89.502,-112.38,-133.39
2059,-89.436,-112.19,-132.05
2060,-89.399,-113.15,-130.15
2061,-89.394,-111.58,-140.32
2062,-89.35,-113.59,-127.19
2063,-89.294,-111.28,-136.87
2064,-89.238,-112.29,-130.61
2065,-89.197,-111.93,-126.73
2066,-89.164,-113.33,-129
2067,-89.217,-112.79,-128.75
2068,-89.233,-113.44,-132.87
2069,-89.076,-114,-133.78
2070,-89.073,-112.96,-132.7
2071,-89.173,-111.17,-139.85
2072,-89.108,-111.76,-124.82
2073,-89.107,-112.88,-129.14
2074,-89.178,-111.59,-127.88
2075,-89.12,-112.8,-132.83
2076,-89.139,-112.22,-129.46
2077,-89.135,-111.31,-138.1
2078,-89.172,-113.16,-135.95
2079,-89.083,-112.64,-135
2080,-89.176,-112.45,-128.37
2081,-89.105,-111.94,-133.09
2082,-89.089,-112.89,-141.02
2083,-89.101,-112.59,-136.57
2084,-89.111,-112.01,-140.35
2085,-89.189,-111.99,-137.19
2086,-89.197,-112.46,-132.19
2087,-89.121,-113.7,-130.02
2088,-89.144,-110.61,-143.18
2089,-89.141,-112.57,-141.24
2090,-89.182,-113.68,-138.29
2091,-89.184,-111.82,-136.3
2092,-89.281,-112.81,-132.51
2093,-89.194,-111.57,-133.24
2094,-89.125,-113.26,-126.36
2095,-89.204,-112.72,-127.04
2096,-89.164,-112.72,-133.14
2097,-89.194,-113.96,-138.95
2098,-89.236,-111.32,-126.37
2099,-89.229,-112.08,-130.47
2100,-89.26,-112.15,-128.8
2101,-89.238,-111.73,-128.12
2102,-89.298,-111.87,-132.06
2103,-89.273,-112.82,-136.12
2104,-89.226,-113.18,-132.1
2105,-89.199,-112.46,-134.18
2106,-89.338,-114.24,-138.71
2107,-89.268,-111.42,-126.18
2108,-89.259,-113.32,-129.57
2109,-89.297,-112.86,-138.49
2110,-89.294,-112.85,-132.25
2111,-89.377,-112.23,-136.35
2112,-89.373,-111.94,-127.77
2113,-89.389,-113.49,-131.79
2114,-89.314,-112.32,-133.09
2115,-89.417,-112.82,-128.98
2116,-89.393,-111.94,-130.47
2117,-89.429,-113.62,-131.48
2118,-89.416,-111.2,-138.59
2119,-89.424,-111.61,-122.58
2120,-89.477,-114.15,-133.19
2121,-89.382,-112.75,-128.13
2122,-89.39,-111.69,-132
2123,-89.467,-112.77,-131.61
2124,-89.349,-112.48,-133.84
2125,-89.399,-112.75,-126.53
2126,-89.444,-112.36,-132.58
2127,-89.514,-112.81,-143.47
2128,-89.465,-110.6,-135.39
2129,-89.407,-112.72,-134.32
2130,-89.511,-112.05,-128.52
2131,-89.507,-112.64,-141.87
2132,-89.5,-112.79,-128.42
2133,-89.59,-111.97,-135.56
2134,-89.557,-111.58,-128.57
2135,-89.581,-111.52,-136
2136,-89.514,-111.02,-131.36
2137,-89.649,-113.94,-129.18
2138,-89.548,-111.88,-124.63
2139,-89.599,-111.78,-127.54
2140,-89.603,-112.61,-131.61
2141,-89.6,-112.62,-131.71
2142,-89.547,-112.27,-131.65
2143,-89.699,-112.92,-127.24
2144,-89.638,-112.45,-132.09
2145,-89.527,-111.31,-134.1
2146,-89.653,-112.76,-145.59
2147,-89.693,-112.98,-127.4
2148,-89.711,-111.29,-133.74
2149,-89.6,-112.51,-128.63
2150,-89.75,-111.19,-133.37
2151,-89.725,-112.78,-129.94
2152,-89.64,-111.54,-127.82
2153,-89.66,-112.24,-135.75
2154,-89.71,-112.28,-131.87
2155,-89.661,-112.48,-132.17
2156,-89.736,-110.2,-136.61
2157,-89.665,-111.18,-125.49
2158,-89.743,-112.67,-129.36
2159,-89.721,-111.69,-130.03
2160,-89.715,-113.19,-125.99
2161,-89.697,-113.04,-126.59
2162,-89.758,-110.96,-143.66
2163,-89.84,-112.4,-125.27
2164,-89.708,-111.63,-136.04
2165,-89.833,-112.73,-124.24
2166,-89.874,-111.89,-131.12
2167,-89.786,-113.8,-125.7
2168,-89.771,-111.8,-141.87
2169,-89.751,-112.41,-130.34
2170,-89.89,-111.93,-135.56
2171,-89.786,-112.79,-130.07
2172,-89.74,-112.13,-130.78
2173,-89.854,-112.46,-128.21
2174,-89.939,-111.33,-128.36
2175,-89.837,-112.1,-133.48
2176,-89.856,-112.7,-138.79
2177,-89.821,-111.29,-129.91
2178,-89.904,-111.89,-129.94
2179,-89.942,-111.53,-128.18
2180,-89.942,-111.28,-129.65
2181,-89.963,-111.45,-135.51
2182,-89.898,-111.95,-134.79
2183,-89.962,-112.19,-131.89
2184,-89.988,-111.55,-142.75
2185,-89.955,-112.46,-141.31
2186,-89.953,-111.4,-133.01
2187,-90.035,-112.24,-133.3
2188,-90.062,-112.58,-130.26
2189,-90.029,-112.25,-123.13
2190,-90.029,-111.93,-138.37
2191,-90.089,-112.26,-129.48
2192,-89.946,-112.01,-134.79
2193,-90.029,-111.37,-129.72
2194,-90.053,-114.43,-134.02
2195,-90.12,-111.89,-134.62
2196,-90.056,-111.92,-132.19
2197,-90.133,-112.12,-133.25
2198,-90.192,-112.04,-125.99
2199,-90.146,-111.97,-135.97
2200,-90.078,-112.68,-126.49
2201,-89.974,-111.22,-132.75
2202,-90.132,-113.82,-141.19
2203,-90.068,-112.25,-133.35
2204,-90.065,-111.08,-129.24
2205,-90.148,-112.22,-138.89
2206,-90.114,-111.9,-130.29
2207,-90.23,-111.89,-129.83
2208,-90.143,-111.8,-128.92
2209,-90.237,-112.41,-141.33
2210,-90.149,-112.28,-132.1
2211,-90.218,-111.5,-136.3
2212,-90.375,-111.91,-129.09
2213,-90.228,-112.23,-130.3
2214,-90.246,-111.64,-140.66
2215,-90.19,-111.28,-135.62
2216,-90.272,-112.75,-134.17
2217,-90.239,-111.46,-139.96
2218,-90.204,-111.97,-130.85
2219,-90.145,-112.77,-135.51
2220,-90.243,-113.18,-142.14
2221,-90.184,-111.86,-130.97
2222,-90.253,-112.26,-146.19
2223,-90.274,-111.73,-128.1
2224,-90.245,-110.79,-127.02
2225,-90.308,-112.62,-128.18
2226,-90.355,-111.54,-136.21
2227,-90.332,-111.01,-130.55
2228,-90.343,-112,-139.04
2229,-90.344,-112.33,-127.63
2230,-90.477,-112.73,-130.16
2231,-90.414,-112.36,-121.23
2232,-90.425,-113.18,-121.45
2233,-90.436,-113.41,-141.6
2234,-90.733,-112.19,-131.92
2235,-90.304,-112.16,-129.58
2236,-90.454,-111.54,-132.13
2237,-90.386,-112.99,-134.51
2238,-90.336,-111.6,-128.74
2239,-90.478,-111.61,-136.57
2240,-90.548,-112.03,-131.89
2241,-90.433,-111.87,-149.08
2242,-90.44,-112.45,-133.16
2243,-90.408,-112.04,-131.75
2244,-90.393,-111.49,-130.42
2245,-90.424,-112.09,-126.46
2246,-90.584,-111.69,-128.87
2247,-90.596,-112.38,-131.7
2248,-90.617,-112.74,-125.61
2249,-90.559,-111.92,-134.46
2250,-90.593,-111.78,-129.05
2251,-90.572,-111.61,-131.19
2252,-90.574,-112.27,-132.3
2253,-90.513,-111.41,-129.25
2254,-90.691,-111.95,-129.32
2255,-90.618,-111.17,-127.23
2256,-90.631,-112.87,-128.25
2257,-90.616,-112.11,-142.95
2258,-90.554,-111.63,-137.3
2259,-90.69,-111.91,-129.3
2260,-90.693,-112.16,-126.23
2261,-90.69,-111.43,-127.15
2262,-90.53,-111.85,-147.83
2263,-90.667,-111.11,-137.12
2264,-90.778,-113.47,-130.55
2265,-90.663,-113.06,-135.73
2266,-90.7,-111.46,-132.41
2267,-90.85,-112.64,-143.74
2268,-90.794,-111,-130.04
2269,-90.707,-111.16,-137.58
2270,-90.745,-111.23,-127.06
2271,-90.56,-112.03,-133.81
2272,-90.638,-111.34,-126.54
2273,-90.702,-111.39,-130.81
2274,-90.675,-111,-127.32
2275,-90.673,-112.49,-131.8
2276,-90.828,-112.7,-140.47
2277,-90.712,-112.09,-128.38
2278,-90.816,-110.52,-126.55
2279,-90.905,-110.32,-132.27
2280,-90.836,-110.72,-126.21
2281,-90.842,-111.28,-132.67
2282,-90.814,-112.97,-133.16
2283,-90.755,-112.55,-126.9
2284,-90.815,-111.85,-143.2
2285,-90.933,-113.27,-125.81
2286,-90.876,-110.58,-128.83
2287,-90.869,-110.37,-132.39
2288,-90.862,-111.25,-127.58
2289,-90.894,-111.29,-126.77
2290,-90.938,-112.93,-127.57
2291,-90.84,-110.88,-151.98
2292,-90.941,-111.64,-144.65
2293,-91.003,-111.03,-133.25
2294,-91.04,-111.68,-122.89
2295,-90.978,-113.64,-137.35
2296,-91.039,-111.58,-132.51
2297,-90.926,-112.13,-132.53
2298,-91.003,-110.94,-133.28
2299,-90.975,-111.97,-144.17
2300,-91.01,-113.33,-144.76
2301,-90.909,-111.45,-133.93
2302,-91.02,-111.88,-129.88
2303,-90.809,-110.45,-133.05
2304,-91.026,-111.53,-132.32
2305,-91.013,-112.49,-134.46
2306,-90.987,-111.69,-127.25
2307,-91.092,-111.24,-128.16
2308,-90.899,-111.17,-133.14
2309,-90.966,-110.81,-129.08
2310,-91.089,-111.61,-137
2311,-90.994,-111.46,-129.21
2312,-91.088,-111.46,-126.23
2313,-91.138,-111.43,-125.22
2314,-91.193,-111.53,-128.57
2315,-91.084,-111.56,-127.77
2316,-91.135,-111.55,-123.99
2317,-91.189,-111.22,-133.7
2318,-91.109,-112.26,-131.4
2319,-91.14,-111.55,-145.31
2320,-91.119,-112.04,-143.32
2321,-91.152,-110.66,-138.58
2322,-91.105,-109.88,-130.34
2323,-91.097,-112.19,-136.61
2324,-91.301,-111.88,-154.47
2325,-91.146,-111.27,-128.72
2326,-91.189,-111.83,-141.84
2327,-91.385,-111.28,-143.17
2328,-91.324,-111.33,-128.77
2329,-91.058,-113.52,-123.58
2330,-91.235,-111.81,-126.84
2331,-91.265,-111.74,-137.22
2332,-91.181,-111.12,-132.34
2333,-91.224,-110.57,-132.79
2334,-91.265,-112.33,-124.25
2335,-91.125,-111.61,-128.72
2336,-91.183,-111.44,-132.38
2337,-91.35,-110.94,-126.45
2338,-91.354,-110.84,-124.89
2339,-91.274,-111.8,-135.66
2340,-91.277,-111.39,-144.64
2341,-91.257,-112.28,-135.19
2342,-91.293,-111.46,-134.66
2343,-91.357,-111.1,-125.42
2344,-91.235,-111.24,-127.5
2345,-91.325,-110.92,-131.96
2346,-91.362,-111.25,-130.49
2347,-91.256,-111.1,-136.55
2348,-91.383,-111.9,-130.82
2349,-91.413,-110.62,-125.17
2350,-91.342,-111.29,-135.68
2351,-91.466,-110.81,-135.65
2352,-91.404,-110.8,-132.7
2353,-91.429,-112.24,-140.81
2354,-91.338,-111.15,-133.23
2355,-91.484,-112.16,-134.45
2356,-91.346,-112.24,-128.79
2357,-91.444,-111.96,-136.06
2358,-91.469,-112.12,-133.59
2359,-91.36,-110.07,-130.87
2360,-91.401,-111.45,-130.47
2361,-91.409,-110.98,-129.83
2362,-91.482,-112.17,-127.03
2363,-91.476,-111.55,-129.92
2364,-91.46,-110.73,-134.82
2365,-91.551,-111.5,-127.88
2366,-91.449,-111.06,-128.01
2367,-91.525,-111.38,-130.87
2368,-91.477,-111.52,-135.21
2369,-91.485,-110.61,-129.67
2370,-91.348,-110.81,-131.73
2371,-91.592,-111.34,-135.33
2372,-91.462,-111.89,-129.79
2373,-91.547,-111.54,-134.98
2374,-91.644,-110.85,-126.22
2375,-91.595,-110.73,-132.14
2376,-91.524,-111.36,-125.61
2377,-91.5,-111,-136.82
2378,-91.63,-110.79,-131.15
2379,-91.588,-111,-141.52
2380,-91.62,-109.61,-130.82
2381,-91.69,-110.5,-140.2
2382,-91.764,-111.34,-135.46
2383,-91.798,-112.31,-124.43
2384,-91.75,-110.95,-133.75
2385,-91.619,-111.62,-133.1
2386,-91.626,-112.04,-136.24
2387,-91.646,-111.11,-131.93
2388,-91.715,-110.99,-131.83
2389,-91.607,-111.13,-137.86
2390,-91.821,-110.39,-131.15
