f,xrms,xmean,xsnr
1689,0.016001,-0.015993,16.261
169,0.56979,-0.016046,75.438
1690,0.016037,-0.016031,15.68
1691,0.015975,-0.01597,14.782
1692,0.016033,-0.016029,13.496
1693,0.016045,-0.016042,11.165
1694,0.016002,-0.016001,7.7275
1695,0.016026,-0.016025,1.4964
1696,0.01603,-0.01603,-6.3137
1697,0.015996,-0.015995,-1.1744
1698,0.016032,-0.016031,5.0047
1699,0.016032,-0.016029,9.0634
17,0.53547,-0.015352,70.793
170,0.56887,-0.015911,74.949
1700,0.016022,-0.016019,11.109
1701,0.015998,-0.015993,12.938
1702,0.015999,-0.015993,14.277
1703,0.016071,-0.016063,15.715
1704,0.01605,-0.01604,15.782
1705,0.016072,-0.016062,16.428
1706,0.016017,-0.016007,17.561
1707,0.016058,-0.016047,18.054
1708,0.01604,-0.01603,17.537
1709,0.016085,-0.016076,17.711
171,0.56789,-0.015926,75.007
1710,0.016044,-0.016037,16.078
1711,0.016039,-0.016033,15.031
1712,0.016023,-0.016018,11.769
1713,0.016021,-0.016018,9.7329
1714,0.016029,-0.016027,9.5074
1715,0.016023,-0.016023,4.621
1716,0.01601,-0.01601,-6.0129
1717,0.016093,-0.016093,-6.2071
1718,0.016045,-0.016044,3.0055
1719,0.01607,-0.016068,7.3438
172,0.56688,-0.015899,75.292
1720,0.016041,-0.016038,9.9594
1721,0.016072,-0.016067,10.747
1722,0.016081,-0.016075,13.793
1723,0.016063,-0.016056,14.424
1724,0.016046,-0.016038,14.544
1725,0.016057,-0.016048,15.72
1726,0.016098,-0.016089,16.601
1727,0.016148,-0.016138,17.929
1728,0.016052,-0.016043,16.841
1729,0.016039,-0.016031,16.286
173,0.56604,-0.016006,73.416
1730,0.016034,-0.016027,16.142
1731,0.016035,-0.016029,15.128
1732,0.016076,-0.016072,13.389
1733,0.016084,-0.016081,11.427
1734,0.016117,-0.016115,8.8944
1735,0.016008,-0.016007,3.4235
1736,0.016044,-0.016044,-8.9208
1737,0.016029,-0.016029,-4.7938
1738,0.016045,-0.016044,3.5577
1739,0.015981,-0.015979,5.3549
174,0.56517,-0.015848,75.195
1740,0.015983,-0.01598,10.619
1741,0.016013,-0.016008,12.117
1742,0.016043,-0.016037,13.172
1743,0.016002,-0.015994,14.612
1744,0.016038,-0.016029,15.578
1745,0.016025,-0.016016,15.88
1746,0.016023,-0.016013,17.75
1747,0.016017,-0.016007,18.063
1748,0.016018,-0.016008,16.949
1749,0.016022,-0.016013,16.46
175,0.56439,-0.015872,74.893
1750,0.01603,-0.016023,16.202
1751,0.016041,-0.016035,15.227
1752,0.015989,-0.015985,13.568
1753,0.01599,-0.015987,11.548
1754,0.016031,-0.01603,8.7778
1755,0.016008,-0.016007,3.4088
1756,0.01602,-0.01602,-7.4101
1757,0.015964,-0.015963,-4.7616
1758,0.015992,-0.015991,4.304
1759,0.015981,-0.01598,7.444
176,0.5637,-0.015913,75.055
1760,0.015995,-0.015992,10.805
1761,0.01604,-0.016035,12.573
1762,0.016023,-0.016017,13.943
1763,0.01605,-0.016042,14.634
1764,0.016016,-0.016007,15.961
1765,0.016012,-0.016002,18.255
1766,0.01606,-0.01605,17.312
1767,0.016088,-0.016077,17.202
1768,0.016029,-0.016019,17.704
1769,0.016037,-0.016028,17.503
177,0.56311,-0.016027,75.448
1770,0.016049,-0.016042,16.566
1771,0.016071,-0.016065,13.667
1772,0.016076,-0.016072,13.932
1773,0.016071,-0.016068,10.308
1774,0.016031,-0.016029,8.931
1775,0.01605,-0.016049,3.3482
1776,0.016012,-0.016012,-6.8067
1777,0.016034,-0.016033,-6.3251
1778,0.016025,-0.016024,3.2111
1779,0.01604,-0.016038,8.2746
178,0.56269,-0.015874,77.42
1780,0.01605,-0.016047,10.579
1781,0.016056,-0.016052,9.9315
1782,0.016047,-0.016041,14.266
1783,0.016053,-0.016045,15.366
1784,0.016052,-0.016043,17.177
1785,0.016029,-0.016019,17.905
1786,0.016063,-0.016052,17.945
1787,0.016061,-0.01605,18.54
1788,0.016028,-0.016017,17.366
1789,0.016037,-0.016027,17.678
179,0.56236,-0.015869,76.657
1790,0.016046,-0.016037,17.02
1791,0.01603,-0.016023,14.26
1792,0.016032,-0.016026,14.468
1793,0.016002,-0.015999,13.393
1794,0.016033,-0.01603,6.8773
1795,0.016009,-0.016008,5.5424
1796,0.015987,-0.015987,0.0009574
1797,0.015985,-0.015985,-4.7955
1798,0.016011,-0.01601,0.081359
1799,0.015979,-0.015977,5.5732
18,0.5354,-0.016899,71.001
180,0.56219,-0.015906,77.207
1800,0.015956,-0.015953,10.569
1801,0.016004,-0.016,11.993
1802,0.016,-0.015994,13.238
1803,0.016049,-0.016042,14.006
1804,0.016017,-0.016008,16.802
1805,0.016062,-0.016053,17.889
1806,0.016022,-0.016012,17.37
1807,0.01602,-0.01601,17.506
1808,0.015987,-0.015976,17.883
1809,0.01595,-0.01594,17.986
181,0.56218,-0.015946,77.268
1810,0.015984,-0.015976,16.451
1811,0.015987,-0.01598,15.282
1812,0.01597,-0.015964,15.157
1813,0.015976,-0.015972,8.0892
1814,0.015985,-0.015983,8.0811
1815,0.015929,-0.015927,5.9474
1816,0.016003,-0.016002,0.47304
1817,0.015969,-0.015968,-11.644
1818,0.015965,-0.015964,-3.5255
1819,0.016007,-0.016005,5.3858
182,0.56235,-0.015854,74.955
1820,0.015987,-0.015984,7.972
1821,0.016022,-0.016019,11.59
1822,0.016001,-0.015995,12.803
1823,0.016034,-0.016027,15.733
1824,0.016031,-0.016023,16.808
1825,0.015966,-0.015957,16.92
1826,0.016006,-0.015996,16.775
1827,0.016008,-0.015997,17.889
1828,0.01603,-0.016019,17.746
1829,0.016028,-0.016019,17.58
183,0.56261,-0.015801,77.269
1830,0.01598,-0.015971,14.288
1831,0.016008,-0.016001,13.759
1832,0.016029,-0.016023,15.57
1833,0.015971,-0.015967,11.727
1834,0.015985,-0.015982,7.2937
1835,0.015991,-0.01599,6.4292
1836,0.015974,-0.015974,1.2788
1837,0.015964,-0.015964,-9.8501
1838,0.016017,-0.016017,-1.3509
1839,0.015984,-0.015983,5.4129
184,0.56306,-0.015883,77.067
1840,0.016003,-0.016001,8.1525
1841,0.015997,-0.015993,11.632
1842,0.016013,-0.016008,13.988
1843,0.015997,-0.01599,13.931
1844,0.015996,-0.015988,14.574
1845,0.016049,-0.016039,15.286
1846,0.015967,-0.015956,14.303
1847,0.015994,-0.015984,15.908
1848,0.015983,-0.015973,18.066
1849,0.016012,-0.016002,17.306
185,0.5637,-0.015735,76.753
1850,0.01601,-0.016001,17.241
1851,0.015972,-0.015964,16.782
1852,0.016003,-0.015997,15.637
1853,0.016012,-0.016007,13.353
1854,0.015989,-0.015986,11.419
1855,0.016006,-0.016004,8.5421
1856,0.016011,-0.01601,4.0175
1857,0.016033,-0.016033,-7.0417
1858,0.016033,-0.016033,-1.9773
1859,0.016003,-0.016002,5.0842
186,0.56442,-0.015776,76.953
1860,0.016035,-0.016034,8.3031
1861,0.015987,-0.015984,11.289
1862,0.015982,-0.015977,13.044
1863,0.016017,-0.01601,13.773
1864,0.016009,-0.016001,15.104
1865,0.015979,-0.01597,15.808
1866,0.016,-0.01599,15.585
1867,0.016017,-0.016007,15.884
1868,0.016017,-0.016006,16.437
1869,0.016019,-0.016009,15.919
187,0.56522,-0.015813,73.169
1870,0.016022,-0.016013,15.404
1871,0.016001,-0.015993,15.094
1872,0.016028,-0.016022,13.302
1873,0.016007,-0.016002,13.852
1874,0.016023,-0.01602,11.794
1875,0.015976,-0.015974,9.8054
1876,0.015983,-0.015982,4.4163
1877,0.016056,-0.016056,-5.8665
1878,0.016066,-0.016066,-4.361
1879,0.016025,-0.016024,5.3986
188,0.56614,-0.015836,75.577
1880,0.016031,-0.016029,9.4818
1881,0.016038,-0.016035,12.143
1882,0.016007,-0.016003,13.752
1883,0.016014,-0.016008,13.284
1884,0.016052,-0.016045,14.7
1885,0.015989,-0.015979,15.734
1886,0.01604,-0.01603,13.677
1887,0.015978,-0.015967,16.65
1888,0.015983,-0.015972,16.422
1889,0.016025,-0.016014,16.485
189,0.56712,-0.016021,73.31
1890,0.016037,-0.016027,15.42
1891,0.01604,-0.016032,15.016
1892,0.016004,-0.015997,15.842
1893,0.015986,-0.015981,14.372
1894,0.016019,-0.016015,13.819
1895,0.015991,-0.015989,10.466
1896,0.016031,-0.01603,6.7396
1897,0.016022,-0.016022,0.47325
1898,0.015969,-0.015969,-4.1889
1899,0.015978,-0.015977,3.2297
19,0.5354,-0.016472,71.158
190,0.56813,-0.015857,74.723
1900,0.016002,-0.016001,7.9327
1901,0.015995,-0.015993,9.5806
1902,0.01597,-0.015966,12.43
1903,0.016013,-0.016007,13.353
1904,0.016019,-0.016012,14.247
1905,0.016033,-0.016025,14.748
1906,0.016011,-0.016001,16.052
1907,0.016061,-0.016051,15.713
1908,0.016031,-0.016021,13.853
1909,0.015991,-0.015981,15.955
191,0.56917,-0.015897,75.584
1910,0.015998,-0.015989,15.476
1911,0.016019,-0.016011,12.57
1912,0.016068,-0.016062,15.94
1913,0.016015,-0.01601,13.208
1914,0.016008,-0.016005,13.516
1915,0.016046,-0.016044,9.8946
1916,0.016058,-0.016057,6.3371
1917,0.016013,-0.016013,-0.22424
1918,0.016047,-0.016047,-8.0885
1919,0.016037,-0.016036,3.7322
192,0.57019,-0.015891,75.351
1920,0.016026,-0.016025,8.1945
1921,0.016004,-0.016001,10.341
1922,0.015981,-0.015977,11.728
1923,0.01602,-0.016014,13.377
1924,0.016001,-0.015994,14.768
1925,0.015977,-0.015968,15.007
1926,0.015999,-0.015989,15.697
1927,0.015993,-0.015982,16.142
1928,0.016031,-0.016021,16.863
1929,0.015995,-0.015985,16.156
193,0.57125,-0.015798,75.525
1930,0.016007,-0.015998,16.08
1931,0.016006,-0.015997,16.55
1932,0.016013,-0.016006,16.26
1933,0.016018,-0.016012,14.896
1934,0.016019,-0.016015,13.264
1935,0.016007,-0.016005,10.794
1936,0.01597,-0.015969,7.9353
1937,0.015971,-0.015971,1.6867
1938,0.015988,-0.015988,-8.404
1939,0.015986,-0.015985,0.59923
194,0.57217,-0.016025,75.405
1940,0.016024,-0.016023,7.532
1941,0.016037,-0.016035,7.1036
1942,0.015994,-0.01599,12.127
1943,0.015974,-0.015968,10.587
1944,0.01601,-0.016003,11.966
1945,0.016004,-0.015996,15.173
1946,0.015994,-0.015984,15.768
1947,0.01606,-0.016049,16.003
1948,0.016041,-0.01603,16.367
1949,0.016018,-0.016008,16.338
195,0.57312,-0.015926,75.299
1950,0.016045,-0.016035,17.584
1951,0.016041,-0.016032,16.887
1952,0.016128,-0.01612,17.003
1953,0.016065,-0.016059,15.377
1954,0.016083,-0.016079,13.972
1955,0.016047,-0.016045,10.81
1956,0.016024,-0.016023,8.0897
1957,0.016055,-0.016054,3.0101
1958,0.016016,-0.016016,-12.366
1959,0.016087,-0.016086,0.19652
196,0.5739,-0.015931,73.601
1960,0.016024,-0.016023,5.5284
1961,0.01603,-0.016028,8.923
1962,0.016013,-0.016009,12.261
1963,0.01609,-0.016084,11.149
1964,0.016048,-0.016041,14.705
1965,0.016045,-0.016036,15.114
1966,0.016042,-0.016032,16.308
1967,0.016044,-0.016032,16.557
1968,0.016049,-0.016037,16.23
1969,0.016067,-0.016055,16.83
197,0.57454,-0.01593,74.906
1970,0.016078,-0.016066,16.235
1971,0.016044,-0.016034,17.693
1972,0.016061,-0.016052,16.363
1973,0.016019,-0.016012,16.319
1974,0.016013,-0.016007,14.358
1975,0.016037,-0.016033,13.052
1976,0.016056,-0.016054,11.085
1977,0.016042,-0.01604,7.7494
1978,0.016075,-0.016075,0.57359
1979,0.016043,-0.016043,-11.634
198,0.57512,-0.015956,75.693
1980,0.016009,-0.016009,1.019
1981,0.016034,-0.016032,7.0117
1982,0.016032,-0.016029,10.335
1983,0.016045,-0.016041,11.205
1984,0.016061,-0.016055,13.469
1985,0.016101,-0.016094,14.578
1986,0.016074,-0.016065,15.173
1987,0.01607,-0.01606,15.594
1988,0.01612,-0.01611,16.046
1989,0.016086,-0.016075,16.591
199,0.5755,-0.015884,76.989
1990,0.016075,-0.016065,17.731
1991,0.016127,-0.016117,17.158
1992,0.01613,-0.016122,17.184
1993,0.016131,-0.016124,16.338
1994,0.016125,-0.016119,14.452
1995,0.016126,-0.016122,12.302
1996,0.016038,-0.016036,11.214
1997,0.016062,-0.016061,5.6956
1998,0.016115,-0.016114,-0.29481
1999,0.016131,-0.016131,-11.551
2,0.54479,-0.0040644,76.691
20,0.53534,-0.016046,71.275
200,0.57576,-0.015951,60.195
201,0.57584,-0.015957,61.062
202,0.57577,-0.01575,61.282
203,0.57558,-0.015966,61.615
204,0.57522,-0.015901,62.019
205,0.57477,-0.016016,62.478
206,0.5741,-0.015767,63.022
207,0.57333,-0.015804,63.635
208,0.57251,-0.015955,64.14
209,0.57164,-0.01599,65.06
21,0.53577,-0.015316,71.005
210,0.57069,-0.015841,65.956
211,0.56966,-0.015964,66.887
212,0.56875,-0.015865,67.982
213,0.56782,-0.015825,69.381
214,0.56686,-0.016052,70.346
215,0.56602,-0.016011,71.59
216,0.56526,-0.015907,72.434
217,0.56465,-0.0159,74.467
218,0.56419,-0.016043,75.814
219,0.56382,-0.015851,76.293
22,0.53598,-0.015943,70.871
220,0.5636,-0.015906,76.389
221,0.56354,-0.01593,76.737
222,0.56366,-0.015927,77.042
223,0.56383,-0.016001,77.034
224,0.56429,-0.015916,77.194
225,0.5649,-0.01596,77.129
226,0.56551,-0.015879,77.108
227,0.56635,-0.015817,77.093
228,0.56717,-0.015942,77.311
229,0.56819,-0.015886,77.398
23,0.53681,-0.015981,71.054
230,0.56916,-0.015933,75.327
231,0.57018,-0.015835,75.488
232,0.57122,-0.015932,75.797
233,0.57216,-0.015976,75.923
234,0.57315,-0.015923,75.441
235,0.57403,-0.016048,75.367
236,0.5749,-0.015947,75.661
237,0.57555,-0.015901,75.586
238,0.57611,-0.015903,74.902
239,0.57652,-0.016026,76.371
24,0.53728,-0.016136,70.912
240,0.57681,-0.015985,77.085
241,0.57697,-0.015945,77.561
242,0.57688,-0.015972,77.707
243,0.57672,-0.016022,77.608
244,0.57638,-0.01589,77.191
245,0.57635,-0.015931,77.067
246,0.57576,-0.015955,77.594
247,0.57502,-0.015855,76.782
248,0.57414,-0.01583,76.287
249,0.57328,-0.015881,75.668
25,0.53833,-0.016341,71.24
250,0.5723,-0.015965,75.388
251,0.57136,-0.015913,75.651
252,0.57035,-0.015846,75.824
253,0.56937,-0.015851,73.106
254,0.5685,-0.01598,75.468
255,0.5676,-0.016013,75.554
256,0.5668,-0.016016,75.432
257,0.56619,-0.015931,74.852
258,0.56559,-0.015952,77.228
259,0.56524,-0.015827,77.428
26,0.53907,-0.01578,71.046
260,0.56497,-0.015859,77.156
261,0.56488,-0.01593,77.174
262,0.56493,-0.01591,75.013
263,0.56518,-0.015896,76.924
264,0.56559,-0.01593,76.653
265,0.56604,-0.015898,77.482
266,0.56665,-0.015924,76.899
267,0.56743,-0.015877,75.319
268,0.56827,-0.016036,74.712
269,0.56924,-0.015963,75.035
27,0.54021,-0.016493,70.93
270,0.57019,-0.015958,75.626
271,0.57124,-0.015883,72.961
272,0.5723,-0.015976,73.186
273,0.57328,-0.015922,75.394
274,0.57423,-0.015971,75.638
275,0.57512,-0.015888,75.225
276,0.57596,-0.01589,77.147
277,0.57666,-0.01589,77.819
278,0.57721,-0.015933,77.886
279,0.57767,-0.015873,77.106
28,0.54127,-0.015655,70.66
280,0.57794,-0.016003,77.14
281,0.57815,-0.015964,76.845
282,0.57809,-0.015853,77.295
283,0.57791,-0.015956,76.85
284,0.57758,-0.015837,77.19
285,0.57713,-0.015923,76.336
286,0.57649,-0.015972,75.333
287,0.57574,-0.015916,75.472
288,0.57494,-0.016013,73.327
289,0.57401,-0.015937,73.641
29,0.54242,-0.016033,70.418
290,0.57307,-0.015849,75.758
291,0.57205,-0.015945,75.236
292,0.57108,-0.016046,75.456
293,0.57007,-0.015914,75.593
294,0.56919,-0.015925,76.074
295,0.56823,-0.015916,76.521
296,0.56747,-0.015841,77.284
297,0.5668,-0.016008,77.514
298,0.56621,-0.015936,77.289
299,0.5658,-0.015877,77.5
3,0.54588,-0.013443,76.014
30,0.54366,-0.01541,70.561
300,0.5655,-0.016047,76.873
301,0.56549,-0.015959,76.82
302,0.56548,-0.015993,77.094
303,0.56566,-0.015975,77.616
304,0.56605,-0.016057,75.411
305,0.56655,-0.015978,75.704
306,0.56717,-0.015931,74.744
307,0.56789,-0.015926,73.288
308,0.56882,-0.015837,75.336
309,0.56973,-0.015888,75.571
31,0.54488,-0.015317,70.364
310,0.57075,-0.015962,74.992
311,0.57176,-0.015857,75.968
312,0.57278,-0.016082,75.296
313,0.5738,-0.015916,76.338
314,0.57479,-0.015946,76.753
315,0.57576,-0.015984,77.349
316,0.5765,-0.01586,75.344
317,0.57724,-0.015942,76.746
318,0.57776,-0.015952,76.974
319,0.57817,-0.01602,77.426
32,0.54607,-0.015627,70.345
320,0.57849,-0.015813,77.195
321,0.57866,-0.015926,75.738
322,0.57858,-0.015956,75.952
323,0.57845,-0.016028,75.77
324,0.57803,-0.016036,75.73
325,0.57745,-0.015882,75.919
326,0.57687,-0.01602,75.62
327,0.57615,-0.015945,74.848
328,0.57527,-0.016029,75.338
329,0.5744,-0.015955,75.316
33,0.54741,-0.01613,70.241
330,0.57336,-0.015941,74.759
331,0.5723,-0.015942,76.468
332,0.57135,-0.016041,77.122
333,0.57033,-0.015868,76.765
334,0.56941,-0.01595,76.443
335,0.56851,-0.015979,77.015
336,0.56775,-0.015847,77.045
337,0.56706,-0.016085,76.91
338,0.56655,-0.015989,76.708
339,0.56613,-0.015937,77.559
34,0.54842,-0.016346,70.376
340,0.56594,-0.015889,76.983
341,0.56582,-0.015871,77.235
342,0.56594,-0.01602,75.76
343,0.56628,-0.015952,76.182
344,0.56676,-0.016053,73.518
345,0.56726,-0.015898,73.815
346,0.56796,-0.016033,75.138
347,0.56888,-0.016003,75.636
348,0.56978,-0.015869,75.227
349,0.5707,-0.015895,75.112
35,0.54944,-0.015528,70.557
350,0.57172,-0.015932,75.518
351,0.57288,-0.016001,76.824
352,0.574,-0.015906,77.062
353,0.57497,-0.016012,77.456
354,0.57595,-0.01604,75.476
355,0.5768,-0.015949,77.054
356,0.57752,-0.016026,77.472
357,0.57813,-0.016056,77.578
358,0.57854,-0.015878,75.53
359,0.57894,-0.015945,76.874
36,0.55046,-0.015927,70.122
360,0.57908,-0.015931,77.302
361,0.57901,-0.015842,77.72
362,0.57888,-0.015977,77.803
363,0.57838,-0.015924,74.884
364,0.57776,-0.015883,77.501
365,0.57713,-0.015838,75.416
366,0.57615,-0.016016,75.925
367,0.57532,-0.016023,74.996
368,0.57425,-0.015867,75.78
369,0.57322,-0.015879,75.946
37,0.5511,-0.01598,70.347
370,0.57201,-0.016025,75.694
371,0.57104,-0.01595,73.527
372,0.56985,-0.015993,75.827
373,0.56898,-0.015918,75.565
374,0.56801,-0.016038,77.464
375,0.56747,-0.015947,77.408
376,0.56669,-0.015926,76.4
377,0.5665,-0.015964,77.092
378,0.56626,-0.016038,77.43
379,0.56641,-0.015954,77.933
38,0.55176,-0.015628,70.648
380,0.5666,-0.016033,77.042
381,0.56719,-0.015899,77.503
382,0.56778,-0.016022,77.914
383,0.56899,-0.01595,75.014
384,0.56978,-0.015989,73.188
385,0.57103,-0.015958,75.174
386,0.5724,-0.016082,75.485
387,0.57405,-0.015966,73.073
388,0.57537,-0.015932,76.11
389,0.57622,-0.015984,75.493
39,0.55236,-0.016378,70.615
390,0.57799,-0.015998,75.595
391,0.57855,-0.015967,75.8
392,0.57968,-0.016001,75.922
393,0.57935,-0.016063,77.708
394,0.57987,-0.015939,77.445
395,0.57868,-0.016022,77.364
396,0.57835,-0.015973,77.671
397,0.57501,-0.015901,77.702
398,0.57212,-0.015814,77.165
399,0.57302,-0.015933,77.541
4,0.54457,-0.015637,75.492
40,0.55283,-0.016003,70.739
400,0.55856,-0.015964,76.911
401,0.56099,-0.015872,75.915
402,0.55515,-0.01602,75.509
403,0.54891,-0.015917,74.888
404,0.53981,-0.015917,74.876
405,0.53069,-0.015869,74.909
406,0.52041,-0.015967,74.526
407,0.50976,-0.015903,74.968
408,0.49749,-0.015935,74.392
409,0.4849,-0.015962,74.966
41,0.55297,-0.016041,70.875
410,0.47054,-0.015999,75.462
411,0.4561,-0.015986,75.524
412,0.44029,-0.015936,74.687
413,0.42402,-0.015965,74.907
414,0.40699,-0.015989,74.215
415,0.38936,-0.015861,74.07
416,0.37144,-0.015935,73.278
417,0.35294,-0.0159,70.992
418,0.33441,-0.01602,71.167
419,0.31574,-0.015926,70.237
42,0.55299,-0.015912,70.935
420,0.29677,-0.015958,69.88
421,0.27799,-0.015925,69.231
422,0.25924,-0.015946,68.415
423,0.24084,-0.015945,68.427
424,0.22272,-0.015924,67.293
425,0.20502,-0.015976,68.606
426,0.18789,-0.015908,68.233
427,0.1714,-0.01597,66.893
428,0.15548,-0.015983,65.776
429,0.14031,-0.015969,62.348
43,0.55301,-0.01635,70.861
430,0.12598,-0.016021,63.917
431,0.11243,-0.015935,63.861
432,0.099771,-0.016,62.174
433,0.088012,-0.015971,59.705
434,0.077141,-0.016009,55.762
435,0.067194,-0.015963,56.243
436,0.058229,-0.016021,55.618
437,0.050174,-0.015998,54.128
438,0.043027,-0.01597,51.75
439,0.036839,-0.015994,50.94
44,0.55286,-0.015768,70.763
440,0.03155,-0.01597,49.148
441,0.027184,-0.016003,47.74
442,0.023674,-0.01601,47.068
443,0.020954,-0.015971,45.129
444,0.019033,-0.01601,42.118
445,0.017681,-0.015975,39.425
446,0.016776,-0.015897,37.287
447,0.016339,-0.015941,32.963
448,0.016121,-0.01597,29.675
449,0.01599,-0.015947,23.409
45,0.55251,-0.015848,70.853
450,0.015959,-0.015953,14.187
451,0.015938,-0.015937,-0.2192
452,0.016027,-0.016021,12.636
453,0.016077,-0.016067,15.129
454,0.016021,-0.01601,15.777
455,0.015997,-0.015988,14.643
456,0.015987,-0.015982,11.637
457,0.015996,-0.015994,5.0835
458,0.015998,-0.015997,-3.8309
459,0.01597,-0.015969,3.0914
46,0.55205,-0.01571,70.717
460,0.016002,-0.016,10.748
461,0.016025,-0.01602,13.84
462,0.016024,-0.016017,15.996
463,0.015979,-0.01597,16.767
464,0.016031,-0.016021,16.9
465,0.015998,-0.015989,16.896
466,0.016025,-0.016017,15.782
467,0.015985,-0.015979,13.166
468,0.01601,-0.016006,10.525
469,0.015982,-0.01598,7.3444
47,0.55164,-0.015901,70.657
470,0.016029,-0.016028,-0.50229
471,0.016015,-0.016015,-7.3701
472,0.015999,-0.015998,4.0367
473,0.015983,-0.01598,8.9937
474,0.016016,-0.016012,11.957
475,0.015976,-0.01597,14.983
476,0.016014,-0.016006,16.543
477,0.016022,-0.016012,16.81
478,0.015966,-0.015955,17.4
479,0.015952,-0.015942,14.429
48,0.55097,-0.015707,70.363
480,0.015988,-0.015979,16.461
481,0.015996,-0.015988,15.171
482,0.015966,-0.01596,14.237
483,0.015994,-0.015991,11.541
484,0.015972,-0.01597,6.9069
485,0.015995,-0.015994,0.71034
486,0.01595,-0.01595,-8.7319
487,0.015929,-0.015929,1.4367
488,0.015968,-0.015966,7.1885
489,0.015992,-0.015989,10.276
49,0.55038,-0.015975,70.234
490,0.015939,-0.015933,12.717
491,0.01599,-0.015983,14.582
492,0.015976,-0.015967,16.627
493,0.015999,-0.015989,17.042
494,0.015995,-0.015985,17.318
495,0.016025,-0.016015,17.707
496,0.016018,-0.016009,16.723
497,0.016031,-0.016023,15.662
498,0.016008,-0.016002,15.29
499,0.016028,-0.016023,11.15
5,0.54468,-0.012439,75.347
50,0.5497,-0.015656,70.364
500,0.016006,-0.016003,9.6124
501,0.016,-0.015999,6.3409
502,0.015963,-0.015963,0.38925
503,0.015983,-0.015983,-9.07
504,0.015955,-0.015955,-0.90779
505,0.016041,-0.016039,6.9459
506,0.01599,-0.015987,9.3395
507,0.016007,-0.016003,11.752
508,0.015968,-0.015962,15.144
509,0.015957,-0.015949,13.804
51,0.54897,-0.015513,69.957
510,0.015991,-0.015982,16.602
511,0.01597,-0.01596,14.516
512,0.015982,-0.015972,16.766
513,0.016005,-0.015996,16.583
514,0.015978,-0.01597,15.742
515,0.016013,-0.016007,15.942
516,0.015986,-0.015981,11.359
517,0.015993,-0.01599,9.2204
518,0.01598,-0.015979,7.6484
519,0.016002,-0.016001,1.6631
52,0.54839,-0.016018,70.264
520,0.016073,-0.016072,-7.4702
521,0.016079,-0.016078,-1.7029
522,0.016047,-0.016046,4.3775
523,0.016039,-0.016036,8.827
524,0.016054,-0.01605,12.549
525,0.015968,-0.015963,14.045
526,0.016014,-0.016007,14.784
527,0.016006,-0.015998,16.207
528,0.016005,-0.015995,17.29
529,0.016003,-0.015993,17.464
53,0.54769,-0.015834,70.484
530,0.015979,-0.015969,14.333
531,0.015969,-0.01596,16.14
532,0.015999,-0.015991,15.811
533,0.015983,-0.015976,13.102
534,0.015991,-0.015986,12.02
535,0.016034,-0.016031,9.7431
536,0.016006,-0.016004,7.8263
537,0.016018,-0.016017,2.2375
538,0.015976,-0.015976,-9.8583
539,0.016,-0.016,-2.8373
54,0.54706,-0.015804,70.43
540,0.016007,-0.016006,2.889
541,0.015991,-0.015989,10.049
542,0.016015,-0.016011,13.175
543,0.016058,-0.016052,11.691
544,0.015992,-0.015985,16.198
545,0.016025,-0.016016,14.242
546,0.015996,-0.015986,16.969
547,0.016006,-0.015995,17.414
548,0.015991,-0.01598,17.346
549,0.016027,-0.016017,16.254
55,0.54665,-0.016155,70.53
550,0.016002,-0.015992,14.885
551,0.015996,-0.015988,14.045
552,0.015985,-0.015979,12.984
553,0.015969,-0.015964,11.753
554,0.015944,-0.015941,9.0669
555,0.015976,-0.015974,5.5605
556,0.015988,-0.015988,-0.060081
557,0.015954,-0.015954,-10.901
558,0.016005,-0.016005,2.507
559,0.016036,-0.016034,7.3941
56,0.54629,-0.015749,70.232
560,0.016016,-0.016013,10.358
561,0.015988,-0.015984,13.227
562,0.015988,-0.015981,14.553
563,0.016021,-0.016013,15.1
564,0.015983,-0.015973,15.421
565,0.015997,-0.015986,16.995
566,0.015973,-0.015962,17.456
567,0.015998,-0.015987,15.4
568,0.01601,-0.015999,13.529
569,0.01602,-0.01601,14.191
57,0.54599,-0.015915,70.298
570,0.015982,-0.015975,13.791
571,0.015994,-0.015988,13.272
572,0.016011,-0.016007,10.698
573,0.015975,-0.015972,9.154
574,0.015993,-0.015991,5.6385
575,0.015994,-0.015994,0.98118
576,0.016028,-0.016028,-9.6616
577,0.016028,-0.016027,2.4631
578,0.016006,-0.016004,6.9673
579,0.015964,-0.015961,10.839
58,0.54579,-0.015864,71.653
580,0.015951,-0.015947,12.802
581,0.015976,-0.01597,14.617
582,0.016033,-0.016026,14.975
583,0.015947,-0.015938,14.702
584,0.015987,-0.015977,14.456
585,0.016022,-0.016012,15.776
586,0.016026,-0.016016,15.859
587,0.015999,-0.01599,15.376
588,0.015965,-0.015957,14.382
589,0.015954,-0.015947,13.298
59,0.54587,-0.016114,72.564
590,0.015994,-0.015989,12.507
591,0.015997,-0.015994,12.213
592,0.015944,-0.015942,10.163
593,0.015971,-0.01597,5.6329
594,0.016023,-0.016023,-2.1634
595,0.016,-0.015999,-7.7306
596,0.015997,-0.015996,4.1722
597,0.015964,-0.015962,8.7163
598,0.015969,-0.015966,11.648
599,0.015963,-0.015959,11.835
6,0.54347,-0.019802,74.539
60,0.5461,-0.016007,74.23
600,0.015999,-0.015992,11.047
601,0.015985,-0.015977,14.522
602,0.015974,-0.015965,14.936
