f,xrms,xmean,xsnr
1661,0.015536,-0.015536,-10.175
1662,0.015435,-0.015435,-10.028
1663,0.015461,-0.01546,-9.1572
1664,0.015476,-0.015475,-12.261
1665,0.015439,-0.015439,-11.955
1666,0.015461,-0.015461,-9.0919
1667,0.01542,-0.015419,-12.199
1668,0.015404,-0.015404,-10.991
1669,0.015444,-0.015443,-13.432
167,0.55933,-0.015479,73.216
1670,0.015463,-0.015463,-11.491
1671,0.015509,-0.015509,-5.9629
1672,0.015449,-0.015449,-10.588
1673,0.015465,-0.015465,-9.053
1674,0.015466,-0.015466,-11.666
1675,0.015533,-0.015533,-11.518
1676,0.015514,-0.015514,-1.0372
1677,0.015483,-0.015483,-12.714
1678,0.015513,-0.015513,-13.801
1679,0.015451,-0.015451,-11.353
168,0.55848,-0.015541,73.529
1680,0.015451,-0.015451,-12.331
1681,0.015477,-0.015476,-12.196
1682,0.015441,-0.015441,-12.924
1683,0.015479,-0.015479,-11.946
1684,0.015505,-0.015504,-8.6996
1685,0.015486,-0.015486,-13.822
1686,0.015441,-0.015441,-11.073
1687,0.015478,-0.015478,-12.651
1688,0.015455,-0.015455,-10.838
1689,0.015447,-0.015447,-12.599
169,0.55756,-0.015601,72.86
1690,0.015439,-0.015439,-13.16
1691,0.015437,-0.015437,-8.081
1692,0.015546,-0.015546,-9.6895
1693,0.01553,-0.01553,-11.674
1694,0.01549,-0.01549,-9.561
1695,0.015512,-0.015512,-9.8881
1696,0.015484,-0.015484,-12.379
1697,0.015494,-0.015494,-11.641
1698,0.015488,-0.015487,-9.0864
1699,0.015494,-0.015494,-11.541
17,0.53125,-0.016223,69.552
170,0.55668,-0.01548,72.694
1700,0.015474,-0.015474,-13.256
1701,0.015418,-0.015418,-7.9026
1702,0.015448,-0.015447,-11.745
1703,0.015505,-0.015505,-12.244
1704,0.015473,-0.015472,-10.211
1705,0.015406,-0.015406,-10.264
1706,0.015419,-0.015419,-11.829
1707,0.015521,-0.015521,-13.935
1708,0.015492,-0.015492,-12.683
1709,0.01551,-0.01551,-11.774
171,0.55564,-0.015526,72.696
1710,0.015473,-0.015473,-12.101
1711,0.015558,-0.015557,-12.174
1712,0.015483,-0.015483,-15.727
1713,0.015487,-0.015487,-8.4837
1714,0.015482,-0.015482,-9.987
1715,0.015468,-0.015468,-12.088
1716,0.015457,-0.015457,-10.884
1717,0.015501,-0.0155,-10.791
1718,0.015467,-0.015467,-12.448
1719,0.015526,-0.015525,-11.371
172,0.55474,-0.015555,73.298
1720,0.015551,-0.015551,-9.5079
1721,0.015566,-0.015566,-12.996
1722,0.015516,-0.015516,-13.149
1723,0.015513,-0.015513,-6.6894
1724,0.015509,-0.015509,-7.0924
1725,0.015507,-0.015507,-13.177
1726,0.01547,-0.01547,-10.242
1727,0.015504,-0.015504,-11.279
1728,0.015457,-0.015457,-12.066
1729,0.015492,-0.015492,-11.161
173,0.55378,-0.015588,72.979
1730,0.015497,-0.015497,-13.029
1731,0.015521,-0.015521,-13.072
1732,0.015462,-0.015462,-12.789
1733,0.015518,-0.015518,-8.4129
1734,0.015514,-0.015514,-13.477
1735,0.015515,-0.015515,-9.3732
1736,0.015493,-0.015492,-12.028
1737,0.015477,-0.015476,-10.214
1738,0.015478,-0.015477,-12.41
1739,0.01552,-0.015519,-10.668
174,0.55289,-0.015609,73.564
1740,0.015502,-0.015502,-8.5756
1741,0.015526,-0.015526,-11.828
1742,0.01556,-0.01556,-9.8211
1743,0.015485,-0.015485,-13.191
1744,0.015436,-0.015436,-12.446
1745,0.015509,-0.015509,-10.657
1746,0.015475,-0.015474,-11.571
1747,0.015498,-0.015498,-10.804
1748,0.015476,-0.015476,-11.91
1749,0.015518,-0.015518,-13.519
175,0.55207,-0.015536,72.768
1750,0.015438,-0.015438,-11.347
1751,0.015531,-0.015531,-10.435
1752,0.015512,-0.015512,-10.968
1753,0.015495,-0.015495,-10.326
1754,0.015517,-0.015517,-12.046
1755,0.01548,-0.01548,-10.318
1756,0.015498,-0.015497,-10.051
1757,0.015516,-0.015516,-13.423
1758,0.015486,-0.015486,-13.574
1759,0.015481,-0.01548,-9.2804
176,0.55137,-0.015497,75.979
1760,0.015452,-0.015452,-9.5015
1761,0.015474,-0.015474,-12.29
1762,0.015444,-0.015444,-9.5692
1763,0.015492,-0.015492,-2.6091
1764,0.01549,-0.01549,-12.625
1765,0.015476,-0.015475,-7.4407
1766,0.015534,-0.015533,-11.697
1767,0.015476,-0.015476,-12.627
1768,0.015554,-0.015554,-10.007
1769,0.015518,-0.015518,-12.79
177,0.55076,-0.015479,74.965
1770,0.015555,-0.015555,-13.487
1771,0.015525,-0.015525,-10.341
1772,0.015522,-0.015522,-10.783
1773,0.015543,-0.015543,-10.495
1774,0.015486,-0.015486,-6.4154
1775,0.015538,-0.015538,-13.022
1776,0.015539,-0.015538,-10.703
1777,0.015567,-0.015567,-12.136
1778,0.015486,-0.015485,-12.808
1779,0.015563,-0.015563,-8.2273
178,0.55031,-0.015584,75.291
1780,0.015507,-0.015507,-12.062
1781,0.015505,-0.015505,-12.725
1782,0.015478,-0.015478,-12.383
1783,0.015483,-0.015483,-13.245
1784,0.015464,-0.015464,-12.838
1785,0.015504,-0.015504,-12.047
1786,0.015482,-0.015482,-10.609
1787,0.015488,-0.015488,-12.437
1788,0.015518,-0.015518,-13.222
1789,0.015499,-0.015499,-9.2061
179,0.54998,-0.015481,75.231
1790,0.015485,-0.015484,-10.56
1791,0.01548,-0.01548,-12.705
1792,0.0155,-0.015499,-13.68
1793,0.015515,-0.015514,-13.021
1794,0.015443,-0.015443,-10.609
1795,0.015504,-0.015503,-12.284
1796,0.015486,-0.015486,-13.028
1797,0.015497,-0.015497,-10.154
1798,0.015397,-0.015397,-9.641
1799,0.015567,-0.015567,-13.866
18,0.53151,-0.015548,68.762
180,0.54977,-0.015533,75.131
1800,0.015507,-0.015506,-9.2655
1801,0.015514,-0.015514,-13.993
1802,0.015521,-0.015521,-10.18
1803,0.015479,-0.015478,-11.831
1804,0.015513,-0.015513,-11.521
1805,0.015532,-0.015532,-9.4494
1806,0.015471,-0.015471,-11.516
1807,0.0155,-0.0155,-7.7457
1808,0.015463,-0.015463,-12.517
1809,0.015478,-0.015478,-10.77
181,0.54972,-0.015552,75.049
1810,0.015371,-0.015371,-11.393
1811,0.015429,-0.015429,-11.754
1812,0.015536,-0.015536,-12.298
1813,0.01549,-0.015489,-11.795
1814,0.015548,-0.015547,-8.2456
1815,0.015537,-0.015536,-10.561
1816,0.015493,-0.015492,-6.6924
1817,0.015517,-0.015517,-8.6652
1818,0.015545,-0.015544,-10.616
1819,0.015455,-0.015455,-13.906
182,0.54984,-0.015417,74.997
1820,0.015521,-0.015521,-14.735
1821,0.015468,-0.015468,-12.143
1822,0.015446,-0.015446,-12.948
1823,0.015529,-0.015529,-11.041
1824,0.015511,-0.015511,-12.18
1825,0.015525,-0.015525,-10.133
1826,0.015506,-0.015506,-10.042
1827,0.01555,-0.015549,-11.07
1828,0.015514,-0.015513,-12.245
1829,0.015523,-0.015523,-11.306
183,0.55011,-0.015403,75.604
1830,0.015574,-0.015573,-14.828
1831,0.015512,-0.015512,-13.336
1832,0.015568,-0.015568,-6.9745
1833,0.015548,-0.015548,-9.1873
1834,0.015518,-0.015518,-9.9338
1835,0.015518,-0.015518,-11.853
1836,0.015553,-0.015553,-13.027
1837,0.015532,-0.015532,-9.9348
1838,0.015477,-0.015476,-9.518
1839,0.015467,-0.015467,-11.26
184,0.55046,-0.015546,72.717
1840,0.01552,-0.015519,-10.603
1841,0.015538,-0.015538,-7.9966
1842,0.015443,-0.015443,-13.28
1843,0.015518,-0.015518,-13.052
1844,0.01546,-0.01546,-11.759
1845,0.015513,-0.015513,-10.71
1846,0.015548,-0.015548,-8.855
1847,0.015551,-0.015551,-8.5738
1848,0.01555,-0.01555,-9.2624
1849,0.015496,-0.015496,-7.885
185,0.55101,-0.015634,73.45
1850,0.015528,-0.015528,-10.216
1851,0.015451,-0.01545,-13.395
1852,0.015577,-0.015576,-10.928
1853,0.015485,-0.015485,-8.099
1854,0.015515,-0.015515,-7.7783
1855,0.015531,-0.01553,-11.996
1856,0.015475,-0.015475,-13.276
1857,0.015451,-0.015451,-11.307
1858,0.015508,-0.015508,-14.326
1859,0.015498,-0.015498,-10.033
186,0.55168,-0.015397,73.392
1860,0.015535,-0.015535,-11.248
1861,0.015558,-0.015558,-9.5774
1862,0.015505,-0.015505,-12.416
1863,0.015497,-0.015497,-8.1935
1864,0.015518,-0.015518,-13.155
1865,0.015521,-0.015521,-9.9812
1866,0.01558,-0.01558,-10.719
1867,0.015495,-0.015494,-11.734
1868,0.015518,-0.015518,-11
1869,0.015474,-0.015474,-11.24
187,0.55238,-0.015467,71.776
1870,0.015533,-0.015533,-7.2904
1871,0.015505,-0.015505,-11.033
1872,0.015534,-0.015534,-12.893
1873,0.015493,-0.015493,-9.9981
1874,0.015547,-0.015547,-8.1667
1875,0.015509,-0.015508,-9.2745
1876,0.015563,-0.015563,-11.144
1877,0.015562,-0.015562,-12.048
1878,0.015556,-0.015556,-11
1879,0.015548,-0.015548,-13.911
188,0.55326,-0.015483,73.105
1880,0.015556,-0.015555,-11.603
1881,0.015587,-0.015586,-9.3695
1882,0.015501,-0.015501,-12.063
1883,0.015523,-0.015522,-11.364
1884,0.015606,-0.015606,-8.8282
1885,0.015494,-0.015493,-13.211
1886,0.015495,-0.015495,-12.367
1887,0.01553,-0.015529,-10.761
1888,0.015473,-0.015473,-11.385
1889,0.015511,-0.015511,-13.102
189,0.55416,-0.015322,73.494
1890,0.015543,-0.015543,-9.6333
1891,0.015528,-0.015528,-11.435
1892,0.015559,-0.015559,-13.139
1893,0.015587,-0.015587,-8.0487
1894,0.015553,-0.015553,-8.2331
1895,0.015523,-0.015523,-9.5629
1896,0.015509,-0.015509,-14.58
1897,0.015497,-0.015497,-9.4543
1898,0.015491,-0.015491,-11.015
1899,0.015518,-0.015518,-11.684
19,0.53236,-0.016218,68.264
190,0.55511,-0.015656,71.797
1900,0.015557,-0.015556,-9.8315
1901,0.015488,-0.015487,-12.754
1902,0.01551,-0.01551,-10.242
1903,0.015494,-0.015494,-10.798
1904,0.015552,-0.015551,-10.491
1905,0.015544,-0.015543,-14.788
1906,0.015518,-0.015518,-13.126
1907,0.015584,-0.015584,-13.951
1908,0.015576,-0.015576,-9.8103
1909,0.015506,-0.015506,-11.954
191,0.55607,-0.015488,73.329
1910,0.015548,-0.015548,-11.724
1911,0.015565,-0.015565,-12.323
1912,0.015525,-0.015525,-13.443
1913,0.015541,-0.015541,-11.616
1914,0.015532,-0.015532,-11.71
1915,0.015578,-0.015578,-13.139
1916,0.015489,-0.015489,-8.0227
1917,0.015542,-0.015542,-11.862
1918,0.015494,-0.015494,-7.193
1919,0.015533,-0.015533,-8.3801
192,0.55707,-0.015506,72.445
1920,0.015536,-0.015535,-13.374
1921,0.015494,-0.015494,-14.429
1922,0.015558,-0.015558,-10.316
1923,0.015529,-0.015528,-11.901
1924,0.015599,-0.015598,-12.886
1925,0.015499,-0.015499,-12.989
1926,0.015518,-0.015518,-12.043
1927,0.015506,-0.015506,-12.509
1928,0.015498,-0.015498,-11.15
1929,0.015521,-0.015521,-11.519
193,0.55802,-0.01544,74.148
1930,0.015481,-0.01548,-10.466
1931,0.015518,-0.015518,-7.746
1932,0.015452,-0.015451,-11.998
1933,0.015502,-0.015502,-11.298
1934,0.01548,-0.01548,-11.088
1935,0.015484,-0.015484,-10.791
1936,0.015529,-0.015528,-12.965
1937,0.015556,-0.015556,-11.184
1938,0.015497,-0.015497,-14.218
1939,0.01547,-0.01547,-11.966
194,0.55889,-0.015624,75.48
1940,0.015501,-0.015501,-11.178
1941,0.01554,-0.01554,-10.982
1942,0.015539,-0.015539,-11.032
1943,0.015553,-0.015553,-14.358
1944,0.01551,-0.01551,-11.076
1945,0.015479,-0.015478,-12.432
1946,0.015544,-0.015544,-11.269
1947,0.015643,-0.015643,-8.377
1948,0.015551,-0.015551,-7.7397
1949,0.015516,-0.015515,-13.253
195,0.55969,-0.015538,76.388
1950,0.015547,-0.015547,-10.43
1951,0.015543,-0.015543,-9.6376
1952,0.015534,-0.015534,-10.334
1953,0.015456,-0.015456,-9.9429
1954,0.015503,-0.015503,-13.985
1955,0.015522,-0.015522,-12.023
1956,0.015485,-0.015485,-12.954
1957,0.015529,-0.015529,-10.89
1958,0.015529,-0.015528,-14.419
1959,0.015538,-0.015538,-13.29
196,0.56049,-0.015522,74.55
1960,0.015512,-0.015512,-13.696
1961,0.015551,-0.015551,-11.504
1962,0.015568,-0.015568,-12.883
1963,0.015554,-0.015554,-11.431
1964,0.015497,-0.015497,-11.684
1965,0.0155,-0.015499,-13.939
1966,0.015526,-0.015525,-8.8347
1967,0.015576,-0.015575,-10.091
1968,0.015557,-0.015557,-14.638
1969,0.015513,-0.015513,-11.104
197,0.56114,-0.015677,75.18
1970,0.015564,-0.015564,-13.139
1971,0.015575,-0.015575,-12.794
1972,0.015588,-0.015588,-10.386
1973,0.015516,-0.015516,-9.5216
1974,0.015585,-0.015585,-9.9066
1975,0.015507,-0.015507,-11.093
1976,0.015558,-0.015558,-11.189
1977,0.015511,-0.015511,-12.491
1978,0.015503,-0.015503,-10.525
1979,0.01551,-0.01551,-11.854
198,0.56157,-0.015633,75.41
1980,0.01555,-0.01555,-11.104
1981,0.015535,-0.015535,-9.5977
1982,0.015577,-0.015577,-14.042
1983,0.01561,-0.01561,-11.573
1984,0.01555,-0.015549,-11.344
1985,0.015571,-0.015571,-11.327
1986,0.015562,-0.015562,-12.186
1987,0.015649,-0.015649,-7.8568
1988,0.015592,-0.015592,-8.8731
1989,0.015532,-0.015532,-13.548
199,0.56196,-0.015597,75.405
1990,0.015578,-0.015578,-8.1523
1991,0.015579,-0.015579,-11.282
1992,0.015523,-0.015523,-13.241
1993,0.015596,-0.015596,-15.809
1994,0.015557,-0.015556,-12.589
1995,0.015574,-0.015574,-9.7722
1996,0.015563,-0.015562,-15.294
1997,0.015667,-0.015667,-9.6426
1998,0.015669,-0.015669,-10.856
1999,0.015572,-0.015571,-11.28
2,0.5242,-0.012355,71.138
20,0.53311,-0.015377,68.406
200,0.56211,-0.015514,58.002
201,0.56217,-0.015618,57.91
202,0.56205,-0.015629,58.144
203,0.56174,-0.015469,58.375
204,0.56135,-0.015513,58.75
205,0.56079,-0.015541,59.241
206,0.56017,-0.015505,59.695
207,0.55933,-0.015464,60.378
208,0.55854,-0.015552,61.099
209,0.55764,-0.015701,61.893
21,0.53384,-0.015144,68.757
210,0.55657,-0.015469,62.881
211,0.55556,-0.01543,63.74
212,0.5546,-0.015562,65.298
213,0.55363,-0.015648,66.514
214,0.55267,-0.015463,67.887
215,0.55179,-0.015635,69.53
216,0.55103,-0.01558,70.923
217,0.55037,-0.015456,72.292
218,0.54979,-0.015496,73.229
219,0.54941,-0.015492,74.222
22,0.53492,-0.016282,68.832
220,0.5491,-0.015486,74.529
221,0.54892,-0.015543,75.796
222,0.54901,-0.01562,73.144
223,0.54918,-0.015547,73.922
224,0.54953,-0.015605,73.895
225,0.54999,-0.015673,74.184
226,0.55056,-0.015588,73.119
227,0.55134,-0.015509,74.043
228,0.55212,-0.015574,74.559
229,0.55298,-0.01565,73.295
23,0.53582,-0.014683,68.899
230,0.55388,-0.01548,71.47
231,0.55485,-0.015645,75.325
232,0.55579,-0.015575,76.454
233,0.55672,-0.015573,75.405
234,0.55755,-0.015619,75.349
235,0.55836,-0.015408,76.086
236,0.55907,-0.015625,75.873
237,0.55969,-0.015626,75.207
238,0.56022,-0.015506,75.388
239,0.56056,-0.015492,76.303
24,0.53712,-0.015436,68.686
240,0.5608,-0.015568,72.885
241,0.56086,-0.01552,75.239
242,0.56073,-0.015557,73.247
243,0.56053,-0.01552,72.737
244,0.56018,-0.015572,73.529
245,0.55968,-0.015541,74.801
246,0.55907,-0.015637,72.5
247,0.55831,-0.015669,73.745
248,0.55748,-0.015569,73.413
249,0.55652,-0.015547,73.857
25,0.5383,-0.015754,68.496
250,0.5555,-0.015521,73.357
251,0.55453,-0.015449,76.071
252,0.55352,-0.015535,75.131
253,0.55253,-0.015555,75.788
254,0.55157,-0.015474,75.89
255,0.55072,-0.015566,75.163
256,0.54986,-0.015487,75.844
257,0.54924,-0.015558,74.769
258,0.54868,-0.015603,72.58
259,0.54822,-0.015567,75.293
26,0.53958,-0.014718,68.937
260,0.54792,-0.01553,73.613
261,0.54779,-0.015515,71.783
262,0.5478,-0.015568,73.761
263,0.54804,-0.01569,73.445
264,0.54828,-0.015497,73.333
265,0.5488,-0.015606,73.445
266,0.54941,-0.015622,73.26
267,0.55011,-0.015495,74.022
268,0.55092,-0.015582,74.223
269,0.55178,-0.015561,76.12
27,0.54082,-0.014829,68.993
270,0.55275,-0.015463,72.008
271,0.55369,-0.015681,75.716
272,0.55461,-0.015474,75.342
273,0.55559,-0.015542,75.489
274,0.55653,-0.015518,75.467
275,0.5574,-0.015649,75.453
276,0.55816,-0.015504,75.389
277,0.55881,-0.015575,75.258
278,0.55942,-0.015463,74.39
279,0.5598,-0.015416,73.652
28,0.54234,-0.015666,68.776
280,0.56003,-0.015451,73.323
281,0.56016,-0.015619,74.483
282,0.5602,-0.015552,73.949
283,0.55993,-0.015526,71.677
284,0.55964,-0.01548,73.156
285,0.55921,-0.015542,74.072
286,0.55854,-0.015565,72.837
287,0.5579,-0.015422,75.27
288,0.55709,-0.015627,75.523
289,0.55625,-0.015578,74.712
29,0.54353,-0.015498,68.66
290,0.55527,-0.015602,74.781
291,0.55435,-0.015639,76.285
292,0.55333,-0.015473,71.813
293,0.55243,-0.015577,76.374
294,0.55158,-0.015558,75.306
295,0.55071,-0.015584,71.883
296,0.54998,-0.015567,71.873
297,0.54932,-0.015497,73.185
298,0.54878,-0.015508,73.76
299,0.54843,-0.015458,73.556
3,0.52401,-0.010974,70.171
30,0.54495,-0.015381,69.916
300,0.54818,-0.015397,73.423
301,0.54807,-0.015513,73.772
302,0.54812,-0.015487,73.966
303,0.54835,-0.015571,72.918
304,0.54872,-0.015482,73.125
305,0.54921,-0.015467,72.964
306,0.54986,-0.015534,73.886
307,0.55066,-0.015619,73.472
308,0.5515,-0.015597,73.864
309,0.55248,-0.015492,75.929
31,0.54647,-0.01571,69.923
310,0.55341,-0.015532,75.078
311,0.55449,-0.015602,76.243
312,0.55548,-0.015644,76.05
313,0.55645,-0.015631,75.569
314,0.55747,-0.015578,75.681
315,0.55835,-0.015647,73.36
316,0.55923,-0.015694,75.984
317,0.56001,-0.015495,76.254
318,0.56051,-0.01549,74.182
319,0.56097,-0.015631,73.361
32,0.54782,-0.015578,70.045
320,0.56132,-0.015525,73.07
321,0.56143,-0.015588,74.285
322,0.56151,-0.01552,74.353
323,0.56128,-0.015549,73.243
324,0.56101,-0.015487,73.628
325,0.56063,-0.015613,73.798
326,0.56001,-0.015593,75.741
327,0.55928,-0.015618,75.436
328,0.55855,-0.015472,75.953
329,0.55769,-0.015518,74.3
33,0.54898,-0.015406,69.892
330,0.55679,-0.015514,75.335
331,0.5558,-0.01557,75.411
332,0.55485,-0.015575,75.44
333,0.554,-0.015532,76.061
334,0.55311,-0.015528,75.583
335,0.55226,-0.015508,73.818
336,0.55158,-0.015475,73.726
337,0.55096,-0.015483,73.771
338,0.55043,-0.015588,74.171
339,0.55017,-0.015575,74.39
34,0.55007,-0.015732,68.948
340,0.54997,-0.015594,74.078
341,0.54996,-0.01547,73.58
342,0.55022,-0.01553,73.832
343,0.55046,-0.015567,73.508
344,0.551,-0.015519,75.072
345,0.55151,-0.015623,75.82
346,0.55234,-0.015586,73.112
347,0.55312,-0.015573,75.361
348,0.5541,-0.015653,75.693
349,0.55503,-0.015639,73.27
35,0.55116,-0.014954,69.976
350,0.55617,-0.015616,75.083
351,0.55717,-0.015597,75.967
352,0.55816,-0.015597,73.217
353,0.55924,-0.015667,73.674
354,0.56026,-0.015541,74.067
355,0.56105,-0.015592,73.897
356,0.56192,-0.015559,74.24
357,0.56248,-0.015578,74.185
358,0.56294,-0.015515,73.549
359,0.56327,-0.015535,74.158
36,0.55206,-0.01578,69.836
360,0.56333,-0.015452,73.845
361,0.56335,-0.015466,73.843
362,0.56301,-0.015479,75.534
363,0.56275,-0.015597,74.983
364,0.56225,-0.01547,76.409
365,0.56146,-0.015475,75.737
366,0.56052,-0.015602,75.271
367,0.55971,-0.015602,75.537
368,0.55875,-0.015587,75.977
369,0.55759,-0.015658,75.623
37,0.55298,-0.015621,69.357
370,0.55655,-0.0156,75.078
371,0.55542,-0.015536,74
372,0.55424,-0.015523,73.973
373,0.55339,-0.015727,73.923
374,0.55237,-0.015494,74.605
375,0.5517,-0.015539,73.698
376,0.55132,-0.015546,72.31
377,0.55066,-0.01562,73.979
378,0.55058,-0.015605,74.595
379,0.55045,-0.015605,73.96
38,0.55364,-0.015903,69.55
380,0.5506,-0.015508,75.781
381,0.55125,-0.015456,75.831
382,0.5516,-0.015486,76.03
383,0.55267,-0.015563,75.643
384,0.55329,-0.015587,75.417
385,0.55444,-0.015605,75.436
386,0.55554,-0.015628,76.351
387,0.55698,-0.015574,75.586
388,0.55811,-0.015549,76.162
389,0.55952,-0.015523,73.886
39,0.5541,-0.01613,69.322
390,0.56027,-0.015494,73.601
391,0.56129,-0.015619,74.35
392,0.5614,-0.015568,73.613
393,0.56139,-0.015504,72.678
394,0.56189,-0.015653,74.342
395,0.56146,-0.015587,74.374
396,0.56,-0.015543,74.05
397,0.5586,-0.015681,73.892
398,0.55512,-0.015635,75.392
399,0.54892,-0.015552,75.663
4,0.52499,-0.015669,69.924
40,0.55449,-0.015698,69.371
400,0.55542,-0.015532,77.144
401,0.53872,-0.015508,75.263
402,0.53566,-0.015576,75.068
403,0.52793,-0.015591,75.497
404,0.52084,-0.015573,75.034
405,0.51214,-0.015574,75.049
406,0.50193,-0.015519,73.932
407,0.49166,-0.01568,74.52
408,0.47922,-0.015573,72.097
409,0.46691,-0.015545,72.543
41,0.55459,-0.01553,69.728
410,0.45287,-0.015493,72.157
411,0.43819,-0.015533,70.264
412,0.42317,-0.015574,72.024
413,0.4072,-0.015515,70.531
414,0.39069,-0.01559,71.387
415,0.37352,-0.015547,70.968
416,0.35612,-0.015599,70.712
417,0.33841,-0.015623,72.472
418,0.32018,-0.015607,71.188
419,0.30191,-0.015617,70.719
42,0.55469,-0.015896,69.738
420,0.28369,-0.015588,69.974
421,0.26557,-0.015552,69.641
422,0.24744,-0.015639,68.815
423,0.2297,-0.015634,68.145
424,0.21227,-0.01559,67.41
425,0.19528,-0.015542,66.823
426,0.17878,-0.015571,65.524
427,0.16288,-0.015579,63.082
428,0.14767,-0.015603,62.65
429,0.13319,-0.015623,61.624
43,0.55449,-0.015978,69.426
430,0.11944,-0.0156,59.725
431,0.10648,-0.015547,59.524
432,0.094431,-0.015599,58.052
433,0.083238,-0.015654,57.312
434,0.072891,-0.015524,56.043
435,0.063476,-0.015589,56.603
436,0.054945,-0.015532,55.695
437,0.047351,-0.015614,54.014
438,0.040613,-0.015526,52.447
439,0.034818,-0.015583,50.899
44,0.55424,-0.015747,69.783
440,0.029873,-0.01557,49.923
441,0.025826,-0.015622,47.836
442,0.022547,-0.015576,45.226
443,0.020097,-0.015602,43.234
444,0.018307,-0.015588,38.479
445,0.017118,-0.015598,34.35
446,0.016391,-0.015616,34.196
447,0.015976,-0.015625,29.775
448,0.015745,-0.015612,24.857
449,0.015646,-0.015609,20.264
45,0.55382,-0.015428,69.598
450,0.015604,-0.015599,10.389
451,0.01562,-0.01562,-1.8688
452,0.015587,-0.015582,10.683
453,0.015631,-0.015622,15.574
454,0.015556,-0.015547,13.107
455,0.015596,-0.015589,13.824
456,0.015573,-0.015569,12.023
457,0.015631,-0.015629,8.2634
458,0.015605,-0.015605,-4.0479
459,0.0156,-0.015599,0.62272
46,0.55316,-0.015403,69.588
460,0.015641,-0.015639,8.8023
461,0.015629,-0.015625,11.933
462,0.015608,-0.015602,13.916
463,0.015591,-0.015583,11.05
464,0.01562,-0.015612,12.649
465,0.015649,-0.015641,13.648
466,0.015544,-0.015538,12.155
467,0.015615,-0.01561,11.002
468,0.015653,-0.01565,8.7577
469,0.015573,-0.015572,5.6305
47,0.55264,-0.015687,70.475
470,0.015625,-0.015624,-1.8549
471,0.015602,-0.015602,-11.735
472,0.015611,-0.01561,4.1443
473,0.015616,-0.015614,8.7641
474,0.01566,-0.015657,11.204
475,0.015663,-0.015658,12.956
476,0.015625,-0.015619,14.116
477,0.015619,-0.015611,14.612
478,0.01562,-0.015612,15.643
479,0.015622,-0.015614,14.85
48,0.55202,-0.01567,70.383
480,0.015634,-0.015628,14.311
481,0.015598,-0.015592,13.29
482,0.015603,-0.015599,9.8699
483,0.015589,-0.015587,8.4666
484,0.015605,-0.015604,4.8549
485,0.015637,-0.015637,-1.3816
486,0.015585,-0.015585,-10.856
487,0.015584,-0.015584,-1.4006
488,0.015593,-0.015592,4.7028
489,0.015634,-0.015632,7.4957
49,0.55162,-0.015581,70.651
490,0.015571,-0.015567,10.529
491,0.015583,-0.015578,13.355
492,0.01562,-0.015614,14.246
493,0.015597,-0.015589,15.443
494,0.015572,-0.015564,14.737
495,0.015559,-0.015552,15.574
496,0.01562,-0.015613,13.116
497,0.015561,-0.015555,12.027
498,0.015614,-0.015609,12.108
499,0.015584,-0.015581,10.73
5,0.52499,-0.016972,69.519
50,0.5508,-0.015788,70.181
500,0.015572,-0.01557,7.0211
501,0.015586,-0.015585,4.3244
502,0.015615,-0.015614,-2.2569
503,0.015635,-0.015634,-12.456
504,0.015607,-0.015606,-1.7434
505,0.01563,-0.015629,4.0536
506,0.015526,-0.015524,6.4714
507,0.015542,-0.015539,9.4483
508,0.015584,-0.015579,10.829
509,0.015561,-0.015555,13.769
51,0.54996,-0.015125,69.978
510,0.015606,-0.015601,13.609
511,0.015533,-0.015527,14.233
512,0.015544,-0.015538,13.832
513,0.015586,-0.01558,14.217
514,0.015605,-0.015601,12.999
515,0.01555,-0.015546,11.634
516,0.015548,-0.015545,10.838
517,0.015575,-0.015573,8.5305
518,0.015571,-0.01557,3.8201
519,0.015591,-0.01559,-1.5841
52,0.54908,-0.015192,70.148
520,0.015567,-0.015567,-10.356
521,0.01562,-0.01562,-6.0687
522,0.015577,-0.015576,1.7492
523,0.015561,-0.015559,4.9804
524,0.015565,-0.015563,7.7561
525,0.01561,-0.015607,9.7086
526,0.015571,-0.015567,10.723
527,0.015563,-0.015558,10.943
528,0.015592,-0.015587,14.583
529,0.015567,-0.015561,13.83
53,0.54839,-0.015488,70.535
530,0.015618,-0.015612,10.94
531,0.01558,-0.015575,13.315
532,0.01555,-0.015546,12.234
533,0.015537,-0.015534,11.493
534,0.015607,-0.015604,10.617
535,0.015567,-0.015565,8.7587
536,0.015632,-0.015631,5.6774
537,0.015554,-0.015553,-1.7921
538,0.015519,-0.015519,-9.1271
539,0.015558,-0.015557,-7.6811
54,0.54774,-0.015236,70.395
540,0.015546,-0.015546,0.52904
541,0.015528,-0.015527,4.4476
542,0.015562,-0.01556,7.1161
543,0.015527,-0.015524,8.3209
544,0.015561,-0.015557,10.037
545,0.015549,-0.015545,10.136
546,0.015528,-0.015523,10.281
547,0.015624,-0.015619,13.292
548,0.015547,-0.015542,13.067
549,0.015572,-0.015568,13.301
55,0.547,-0.015108,70.438
550,0.015574,-0.01557,12.174
551,0.015625,-0.015622,11.508
552,0.015602,-0.015599,10.291
553,0.015591,-0.015589,8.841
554,0.015617,-0.015615,6.965
555,0.015603,-0.015602,2.5144
556,0.015546,-0.015546,-5.122
557,0.015551,-0.01555,-9.7878
558,0.015599,-0.015599,-4.5989
559,0.015647,-0.015647,0.85993
